look: 5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 Found this at amy local bottle shop and just had to pick it up since I had never tried it before. I've loved getting the straight up BCBS, so I figured I needed to try this one as well in order to round out the 2015 releases. This beer pours a pitch black hue that is opaque with just a slight bit of carbonation visible around the edges. The head is dark khaki and frothy, dissipating slowly to a ghost thin layer of lacing that is retained. 4.5/5 The aroma is quite strong and boozy, but it features some very sweet notes as well. Notes of toffee, espresso, dark chocolate, and char really dominate with slight undertones of tobacco and leather. The espresso/coffee is easily noticeable and is quite strong. 4.25/5 The flavor is quite boozy and bitter. I would recommend letting this one warm up to room temp first before opening it since warmer temps seem to kill off the bite. Toffee and espresso jump out right away before a light undertone of dark chocolate comes in to round off the dark roasted/slightly sweet beginning. The char, tobacco, and leather seem to come out more in the middle with a bourbon caramel note leading the way in the final third. The finish is quite bitter and boozy with the abv really showing itself. 3.75/5 A slight carbonation tickle hits the tongue right away before a light dryness rears its head and pushes through all the way to the finish, which sees the dryness lingering for quite some time on the palate. This is easily a full bodied beer that does not drink quite as heavy as many stouts that I have had, but it is still very heavy. 4/5 Very good barrel aged coffee stout here, but the booziness and bite really throw me off. I thought that the coffee might drown out some of the booziness but I was wrong. It's still there in all its glory. Like I said in the taste section above, let this one warm up to room temp before opening. Doing so helps to cut the bite of the booze. 4/5   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.5 Darker than my dead soul. Even with almost nothing left in the glass you can't see through it. No head.    Smells of coffee, chocolate, and a bit of bourbon.     Could be me, but I was expecting more coffee on the tongue. Lots of chocolate, a bit of sweet bourbon, no burn.     The mouthfeel is what really sets this apart from so many other BA stouts. Thick and viscous, if you can chug a beer like this then you're likely one of those insane professional eaters that puts down 50 hotdogs at Nathan's Famous every 4th of July. I'm about an hour into drinking this thing and I'm only halfway through it simply do to the thickness of the liquid.    Overall, it's a great beer, and I'm quite happy to have found a bottle, but I'm not sure it's worth the trade value that a lot of people give it. It's mass produced, but eclipsed by a few other coffee stouts, and some non-BA stouts like Abraxas. That isn't to say that I would pass it up if a bottle shop offered it to me, simply that I wouldn't give up a valuable piece from my cellar for a bottle like a few people have done.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 2016 version poured into a snifter.    The beer is pitch black with almost no head on it. A small amount of tan lacing gets left on the glass throughout.    Lots to love regarding the smell of this beer. Dark roasted coffee, dark chocolate, molasses, finished off with a hint of bourbon.    The taste follows right where the nose left off. TONS of coffee flavor up front, followed by chocolate, and a very smooth bourbon bite on the end. Perfectly balanced beer!    This beer has a thick mouth feel - chewy, sticky, almost candy-like on your lips.     Overall, fantastic is all I can say! Definitely my favorite variant of Bourbon County and I can't wait to see how these bottles will mature over time, not that it needs to improve at all!   
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 First time diving into a Bourbon County variant other than the Barley.    2016 Edition    Look is typical bourbon county. The only difference hear is absolutley no head. Beer is pitch black, pours like motor oil.    Smell is coffee, bourbon, mollases, booze, dried currant. Really nice.    Taste is dark chocolate, vanilla, coffee, oak, bourbon, dried fruits. Nice roasty flavor on the back end. A real nice tasting beer to say the least.    Feel is velvety, chewy, thick. Leave a stickiness on your lips. Again really nice.    Overall bourbon county rarely disappoints. I'm usually not one to jump on the InBev bandwagon but this is always one set of beers that will rarely let one down.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 2015 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 2016 version. Poured into a snifter. Thick, jet black pour. Little to no head, but trace remnants of dark tan lacing. Notes of fresh coffee, a little wood and vanilla, mostly bourbon on the nose. Syrupy, roasted coffee, chocolate, vanilla and malted flavors, with a boozy bourbon backbone, and a balanced coffee finish. Low carbonation, ridiculously smooth, relatively thick and sticky. My first BCBS variant, and it lived up to expectations.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 3.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Pitch black pour. Slight medium brown head that dissipates immediately. The aroma is fantastic. Massive notes of bourbon, chocolate, oak, vanilla, and dark roasted coffee. The taste follows and is phenomenally complex. Perfect blend of coffee, bourbon, chocolate, fudge, vanilla, oak. Full bodied, low-moderate carbonation, and smooth. Balanced finish. Superb.   
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 5 | feel: 3.5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.5 Poured from bottle into snifter with absolutely no head. Pitch black with a little viscosity on the surface. At first there were strong nose of coffee but it soon weened off into straight bourbon. Taste was of a common bourbon barrel, nothing special to it. I will be honest and say that I was disappointed in this beer.   
look: 5 | smell: 5 | taste: 5 | feel: 3.75 | overall: 4.75 Received one bottle for Christmas, saved it until New Years Day. This was the most interesting and best tasting brews that I have had. Need to find where to buy it at.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 Thin, transient tan head that completely dissipates quickly, pitch black  Strong bourbon, wafting coffee and undertones of dark fruit  Initial chocolate, dark fruit and molasses that fades into warm bourbon with after flavor of coffee  Perfect full feel without seeming like syrup   
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 2016 version. Aroma carries only a little of the coffee notes. Taste is surprising light on the bourbon and is a nice balance with the coffee. Feel is on par with what a barrel aged stout should be, definitely not too thin. I cannot say it is heads and shoulders above other BA coffee stouts I have had, but is an excellent offering from Goose Island.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 2016 version and it was my first. Easily one of the best coffee stouts I've ever had. Lots of aroma and great flavor. Just a top notch brew for anyone who likes strong stouts.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 I still prefer the OG to this. Great stout with plenty of coffee character. The body is as full as the standard Bourbon County. Smells heavily of coffee and roasted malt. I'd love this give this one another go; however, if offered the choice between Coffee and Regular, I'd stick with the regular.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottled 11/7/14; drank 12/7/14 @ the Yarchives.     Poured from the bottle into a glass.    Black/brown hue.     A rough pour yields a small dark khaki head; almost no lace.     Rich roasted coffee, smooth vanilla & bourbon heat in the nose.     Medium thick, sticky mouthfeel.     Rich roasted coffee, mocha syrup & faint vanilla flavors; booze heat emerges as this warms. Another month or two would likely help this, as the heat & the coffee notes don't meld perfectly, but it's still damn good.   
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 2016  Poured dark brown. .. no head to speak of, black in glass with good carbonation   Nose has a heavy chili pepper skin and espresso   Taste heavy coffee! ! A lot of barrel , chocolate, finished with that pepper skin and malty sweetness .. no alcohol   Medium plus feel and very easy drinking   
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 Had a 2013 and the coffee flavor had fallen off considerably. Still a great stout overall, if you have some drink them now. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 2016 version poured into a snifter. An opaque black color producing a modest dark tan head. Huge, rich coffee aroma. Really fantastic. Fresh roasted coffee with a subtle background of whiskey, vanilla, and roasted malt. Hands down the best coffee beer I've had - well-balanced and smooth. Amazing mix of flavors as listed above. Medium-bodied and remarkably light given the ABV.   
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 2016 vintage.     L- Dark brown with a slight reddish tinge around the edges. About a finger of mocha colored head that fades almost instantly.     S- Lots of coffee. A bit of bittersweet chocolate and bourbon in the background. Very nice.     T- Coffee is very prominent. Notes of caramel, chocolate, bourbon. Smooth, nicely balanced.     F- The one slight disappointment. Pours pretty thin. However, it has a decent richness on the palette. Fairly high carbonation.     O- I'm not really a coffee, guy, but this is really good. Now I wish I had grabbed more than one, or had some of the vintages.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 2016 bottle drank fresh and poured in to a tulip snifter. Pours a tad thin and carbonated heavily from an aggressive pour but almost immediately dissipates leaving nothing behind. The smell is a coffee bomb upon first pour. The barrel is barely noticeable initially but starts to become more prevalent as it warms. The coffee starts to integrate in to the smell and the vanilla, boozy, and roasty notes of the barrel start to come to the forefront of the nose; deliciousness. The coffee variant is much more balanced than the regular which can be a bit cloying, especially this year. You still get the sweet caramel notes of the base beer on the front end but it is perfectly balanced by the bitterness and acidity of the coffee on the back end. The boozy flavor of the barrel as well as the vanilla notes also come through in the taste much like the smell. It is thick and chewy like a barrel aged stout should be but it is a tad thin. It also has to sit for a bit to let the carbonation dissipate and the mouthfeel to become more coating and let the flavors develop. Overall this is the best of bourbon county's lineup (outside the variants which could be hit or miss). Perfect balance of big stout, barrel, and coffee to bind it all together. Only knock is it is a tad thin this year.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 2014 version, cellared 2 years  A - Pours very dark brown, small head that quickly disappears.  S - Aroma is strong and not coffee at all. More dark fruit than anything else.  T - Had a couple sips then allowed to warm. Coffee flavor is not overwhelming, very well balanced with dark chocolate flavor. Any alcohol that might have been noticeable when new has completely calmed down.   M - Carbonation is low. Mouth feel is almost perfect, beer coats the mouth and sticks. Wow.  O - This is a wonderful beer. Coffee doesn't hit you over the head, it's just part of the flavor profile, and I think I like that best. Give me more!   
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 2016 version. Had a 5-6 oz pour at the GI Clybourn Black Friday tasting event.  About the only thing I could complain about is it seems a little thinner than regular BCBS, and has a little less head. I'll take the great coffee taste, which really blends well with the BCBS profile.   
look: 4 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Maybe it's not fair to review this beer based on a 2015 infected BCBCS.. but why not? They sold it to me. Gross sour socks beer. 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 A: poured from draft into a sniffer, dark red brown almost black with no head, clear    S: bourbon, wood, coffee, fig, raisins, vanilla, brown sugar, molasses    T: amazingly sweet, coffee, dark fruits, bourbon, brown sugar, molasses, vanilla, oak    M: thick with low carbonation    O: absolutely incredible   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 Serving: 16.9 oz bottled ("bottled on: 17/Sep/15") poured into a 9 oz Libbey Embassy snifter.    Appearance: Deep, dark, reddish brown with a slight froth of tan foam.    Smell: Roasted coffee atop grains and caramel and slight balsamic vinager.    Taste: Mildly infected, but still drinkable. Great roast coffee notes, molasses and dark barley against lactic tartness - both tasty, but not an ideal pairing.    Mouthfeel: Medium body and caebonation; light relative to its deep flavor.    Overall: Terrific roast coffee notes setup for a fantastic pairing, but infected tartness detracts from the otherwise toasty, boozy stout base. Still drinkable, just not all it could be.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 2013 vintage 4.67  2017 vintage (whatever this score is) 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 2013 release. drank 10/16/2016 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 2013 Vintage. Bottle dated 11/15/13, purchased that Black Friday, and carefully aged for nearly 3 years.    Poured into Lawson's Finest Liquids tulip glass.    L: Almost no head on pour, whatever there was is gone in a flash. No lacing, only a thin ring around the edge. The beer is very dark and opaque even when held up to a light bulb. You can see tiny carbonation bubbles rising at the very top.    S: Nose is almost all coffee. I let it warm to see if something else would start coming through; some hints of unsweetened cocoa and vanilla start coming through as it warms. Maybe a tiny bit of the caramel malt as well.    So far it's well above-average, but I'm not absolutely overwhelmed or anything. Here goes...    T: Coffee, but far less assertive than you'd expect from the nose (an effect of aging?). Unsweetened cocoa, chocolate, caramel, vanilla. Malts of the base stout. The tiniest bit of alcohol heat on the finish, barely noticeable and well integrated into the entire taste. So yeah, this is pretty great.    F: Full-bodied, the tiniest bit of carbonation. Impeccable construction and balance, augmented by the mellowing of aging. ABV well-disguised, acid of coffee balanced with sweetness of base stout.    O: So, so, so got paid off for my patience on this. I did not try a new bottle of 2013, so I have nothing to compare it with, but I can sense some differences from the base stout in softening and integration of flavors.    This is simply fantastic. All praise to the brewer.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5 Pour is viscous motor oil with mini fizzy bubbles coating the surface clingingly as a half finger head, leaving walls of dark tan lace, fizzling out to a thin ring.    Fudge, brownie and a mocha coffee nose open things up quite promisingly. A nice oak presence adds some spice to the aroma, but it's not hot. Vanilla develops over time.     At first gulp, I notice a smooth heat tickle the back of throat and tease the ears, but not burn. I'm tasting chocolate covered raisins, fudge, and oak. Roasted malt is pretty well integrated and is neither overpowering nor snuffed out. Salted roasted almonds pop in as it warms.    A fizzy tangy intro leads to a medium to full-bodied mouthfeel, with a slight drying effect to the roof of the mouth.     While I've had small portions of this a few times here or there, this full review is based on a bottled 2013 Vintage enjoyed on 10/09/2016.    ---    On 11/22/17, I enjoyed the freshest version of this I've ever had, which also happened to be its first time ever being on draft in Ohio. The coffee was really intense on the nose and tongue, as if freshly ground, with a bit of a mocha angle, but more peanutty and airy, yet still leaving room for that classic BCBS maple to peak through. It was also a little more slick and dry than the regular and Knob Creek Reserve versions I had along with it. In November 2018 I opened another bottle from 2017, and it had become more earthy and roasty, with much less of that fresh ground airy element, thus it had aged well and actually tasted even better.   
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Unbelievable. 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.75 Infected 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 In short supply and very difficult to find some. The draft I tried was great but I would like to try it again with some aging. 2017 I tried a bottle from 2014 and it was excellent and better than the draft   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 On tap at Slaters 50/50. Looking forward to it since my lone bottles was a contaminated drain pour. Strong nose of bourbon and coffee grounds. Taste is even stronger coffee on top of the usual BCBS bourbon flavor profile. Very coffee forward, but the integration of flavors is decent. Not as smooth as regular BCBS though.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Delicious notes of cocoa nibs and coffee without being overwhelming. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 One of the Best Coffee and Ba beers I've ever had! Every year I have had is a winner, still have not had a bad 15 coffee. 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This rating is for the 2014 I had not the 2015 that I poured out. 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Appear : Dark black with tan head - 4/5  Aroma : Lots of coffee but can feel the original beer well, this coffee aroma is so well added to og bcbs - 10/10  Mouthfeel : Medium-low carbonation, full bodied - 4.5/5  Flavor : Lots of coffee, bourbon, oak, whiskey, vanilla, roast, burnt, so well balanced. - 10/10  Overall : Best coffee stout and ba stout in the same time. The balance just make me wow, but it also has impact. Must try. - 20/20   
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 2012 release was consumed 1st week in May of 2016...... This aged extremely well full body complex taste medium thick mouth full. This was sheer beer drinking pleasure.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 3.25 | taste: 2.75 | feel: 3.75 | overall: 3.25 I've got friends that love this stuff and there's a place in my town that has this on tap all the time. It is thick, sludgy and hard to drink. The alcohol is pronounced. I can smell it a little too much. While I can taste coffee, its not the best coffee ever. both Founders KBS and Rushing Duck Imperial Beanhead have better coffee flavors. If I ever order a glass, I can't even make it halfway through a 12 oz pour. Some people like BCS, and I really love stout's but this one is the pits.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Amazing how 2012 held up 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 2.5 | taste: 1.5 | feel: 3 | overall: 2 2015 from the bottle poured into a snifter and then down the drain.    Look is as expected. Dark with a bit of a red hue.     Smell has a hint of coffee followed strongly with watermelon and something repugnant.    Taste is a complete wrecking ball. A fully unbalanced sour that has me cussing.    Feel is immediate carbonation followed by the thinness where the sour lives.    If this were on tap I would try it again. For now, crying about the other bottle yet to be opened and putting myself through the torture again just to see if I got lucky.   
