look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 A flavorful pale ale with good hop character that is crisp, clean and refreshing. It's light bodied but in no way watery. I don't think you can go wrong with this one.    Still a great American Pale Ale after all these years.   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Decent Overall but a little dry at the end. 
look: 3.75 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 I decided to spend the extra dollar on this beer because I wanted to try something different.  Look: Amber color, pleasant to the eye. Looks good to me tbh.  Smell: IPA beer smell, strong good beer odor. I like it. Nutty, with hints of lilac (just kidding).  Taste: It has a very powerful taste. It is smooth with a good aftertaste too. I like it.  Feel: So smooth! Best beer I've tried all week! this beer is something a little bit strong for me, but when in the mood for something decent, i just paid 3.49 for a 1 pint 8 oz beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Great looking beer with a sweet piney/hoppy smell. Taste is a bit of citrus, bit of hops, fairly sweet. Overall a complex beer but it doesn't try to do too much, one of the best pale ales I've tried.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 4.5 | taste: 4 | feel: 3 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 My first truly great American beer, which I originally came across in Northern California in the mid-80s. Found some reasonably fresh bottles at the Safeway and realized I'd never reviewed it.     Pours a clear deep gold. Three fingers of foam creates the definitive "dense and rocky head." Good lacing.     Smell is initially fresh pine resin and sweet citrus, which gives way to more earthy and floral notes. Taste follows, with a pleasantly bitter finish. Feel has substance for the ABV but super drinkable.     This beer was radically amazing 30 years ago. Now it's a fine classic.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is my go to pale ale. It's crisp with hoppy, caramel notes and absolutely refreshing. What a pale ale should be. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 Bought as a tall can from the LCBO.  L: Yellow, almost orange, gold colour with foamy, white head. Pleasing lacing as head recedes.  S: Tangerine, citrus and some malt sweetness. The smell just invites a large sip.  T: Not citrus like you would expect from the aroma. Pine, orange zest, grass.  O: An good offering from a stellar brewery. Well put together pale ale. I enjoy the faint citrus taste with the dry, hop finish. One could wish for a larger selection of Sierra Nevada beers to make it into Ontario. Although a classic, I feel they make better and it would be great to get a hold of some.   
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured into a clear glass.     Very clear and rich amber color and moderate carbonation. Thick head. Smells piney and has a refined barley aroma. Tastes somewhat wheaty and heavily floral, fairly spicy in the hops, a citrusy hint, but all very smooth. Pretty complex, but very well-rounded.    Good beer.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 Well. The classic pale ale, the one that started it all, I get it. Craft, yet mass produced and widely available at a good price point, I get it.  The goal posts keep moving. We have APAs hopped like IPAs, IPAs that taste like DIPAs, DIPAs made to knock you unconscious. You go back to this one and what do you get? An underwhelming amber colored ale with a faint aroma of citrusy hops and bready/grainy malt, a bitter, dry taste with some balancing sweetness, medium body, and a short slightly bitter finish.  Maybe I'm just hooked on the current trends, but for now I'm enjoying the ride. Returning to this classic is jarring. I'm glad it's around, but I won't get another one anytime soon.   
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.25 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 3 From a 500ml can served at 10 degrees Celsius into a tulip. The beer warmed up to room temperature during consumption. Best before date: 16.09.2017    Look: The beer pours a clear medium amber with 4cm of off-white head that fades into a partial film in 2+ minutes.    Aroma: Faint intensity even after warming. Some citrusy, piney hops with balancing pale malts. A bit soapy. Lackluster.    Taste: Same as the aroma, nothing to add. The finish is short, faint, and bitter.    Feel: Medium body with lively carbonation. Crisp.    Overall: It's never a good sign if I'm in the middle of a review and I get distracted and start doing other stuff. It happened with this beer and I came back to finish what I started at room temperature. I'm disappointed but I will probably try it again on draft or a bottle when given the chance and nothing more interesting is available. I really don't understand the high ratings.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4 Flowers, forest and citrus aroma upfront. Pour is golden clear, but last inch landing makes it hazy and full of hoppy particules. Frothy, steady head. 2 fibgers tall, not persisting but leaving a decent lacing. Aroma included some moderate light biscuity notes.  High hop flavor. Moderate bitterness and moderate, grainy sweetness.  Medium body, watery, medium high carbo. Salty. Long bitter finish bit astringent. Perfumy alcohol.    Not bad!   
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours an orange/amber into a fifteen ounce glass mug the same temperature as the beer. Two finger off white head that settles to a steady rime. Nice lacing.    Nose is sweet malts and floral hops. Some citrus. Maybe grapefruit? Butter. Earthy. Touch of sulfur.    Taste is sweet malts forward followed by good citrus hops. Nice balance. Nothing outstanding.    Good carbonation lends it way to a smooth medium mouthfeel.    Overall a good drinkable beer. Quite sessional.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Pours a deep gold. Nose is caramel malts, hops, fruity. Taste is very hoppy with a good balance of the malts. Average carbonation with a somewhat bitter finish. Very smooth going down and very flavorful. Getting some white bread in there also. Overall, I can drink this every day. Great representation of the style and one of my top three SN beers. Good price for a 12 pack.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Clear copper/amber, one finger head.    Smells grainy/bready mostly, with a slight fruity touch. Alcohol kinda muddies everything, very surprising on a 5.6% ABV brew. Piney aromas after it warms.    Taste is much more fruity: lime, citrus. Mango? A bit peppery and spicy, sweet. Apples too. Alcohol is very present but doesn't blend in very well. Slightly bitter aftertaste. Honey.    Very light carbonation. Kinda heavy.    Interesting. It's sweeter than most APA's I'm used to, but not overbearingly so. All in all, it's a bit stiff: it tastes nice, but it's a bit "dense", if that makes any lick of sense to you. Nothing really pops, it's a bit too uniform.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 A great bridge between IPA and LCD. Both sides should enjoy 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 When I want an APA that is easy going and easy to find and not watered down by some company that doesn't care about beer (like AB). This is what I reach for.  Pours a nice light semi-golden color yielding a one finger white head in my pint glass. Foamy speckled lacing graces the sides of the glass nicely. The smell is centered around some spicy yet grassy sweet hops, malts only slightly come out as the beer warms. Same as the taste, the palate is moderately carbonated with bitter aftertaste and finish. Overall, good for style and good for me.    This may be a simple one, but it's an APA and I don't expect it to be in the same ring as Heady Topper, a Crooked Stave Sour or even Deschutes' The Abyss. I think most people get my point if they're reading this. Cheers to great easy drinking APA's that go steady with easy to find food.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 A nearly perfect brew, I poured it into a pint glass at just above freezing temperature, it poured with nearly no head (perhaps because I had it cold as possible) yet appeared highly carbonated, the color was a perfect amber, the smell is sweet and hoppy, the taste is an almost perfect blend of hops and sweetness , the only complaint I have about the taste is I got a bitter aftertaste that seemed strange, this may be from my own mouth though and not the beer. Overall, highly recommended, my second favorite full flavor ipa thus far   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.75 Fantastic brew, hoppy but not overpowering. Very smooth, yet still has a small bite too it. An absolute must try 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3.25 | taste: 2.75 | feel: 3 | overall: 3 
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 The gold standard IMO. Smooth, not overly hoppy and full of flavor. What every other pale ale wants to be. 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3 | feel: 3 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 This and other Sierra Nevada brews have become easier to find since they opened a brewery nearby. Very clean taste whether frig cold or slightly chilled. I like the bitterness and hops that are there but not overpowering. This brew has become the one I measure others against.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 Sierra Nevada's Pale Ale has become the standard by which I judge other beers there may be better out there, but many that are worse.   This gives a 2 finger head.   The color is a medium cloudy straw, because some yeast is left in the bottle.   The aroma is a slight piney citrus.   The taste is a distinct piney crispness with light notes of citrus. Bitterness is moderate toward the middle to back of the palate with a hint of malt which offers a smooth finish. I just find this to be one of the best palate cleansing, refreshing beverage any time of the year.  Overall, this has been my go-to beer since Ballantine XXX Ale went out of business.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4.25 Sierra Nevada's Pale Ale has become the standard by which I judge other pales, there are certainly better out there, but many that are worse. I've enjoyed this beer both as draft as well as bottled. My review delves mostly into my experience drinking from the bottle. The color is a dark cloudly straw, owing to the bottle conditioning that leaves some yeast in each bottle. A creamy head lingers. The smell is fairly subdued, giving off more hints of citrus than Cascade hops. The taste however makes up for this by asserting the crispness of the hops which are complemented by light notes of citrus. Bitterness is mild to moderate due to the beer's maltiness which offers a smooth finish. As mentioned before, this is my go-to pale which I find can be enjoyed on nearly any occasion.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 12oz bottled 3/22/17 poured into a nonic pint at fridge temp 5.6% ABV. The beer is bright orange copper in color with thick off white head and strong lacing. The aroma is caramel malt and a hint of citrus. The taste follows with caramel and a slightly bitter citrus finish. Mouthfeel is full, adequately carbonated and semi dry. Overall, very good and most likely unbeatable in it's price range.   
look: 4.25 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 This beer pours a nice Amber color. The head was white. Nice lacing on the glass.  The nose is minimal.  The taste has a crisp hop presence. It isn't overpowering.   The feel is moderate. Not too thin.  Overall, not a bad beer, and an easy drinking one.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 2 Meh. 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 for me the perfect balance of hops and malt, but then I'm from Chico, so ...  this is the beer that turned me on to the world of craft beers, and it has always been my go to beer.  man do I love this beer!   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 refrigerated bottle packaged 3/15/17 poured in a glass    A - golden yellow to amber, very minute head which dissipates to a bubbly lace very quickly, mellow carbonation    S - sweet up front, kind of piney, hops, floral aroma mixed in    T - smooth subtle sweetness followed by a mellow hop bitterness    M - light to medium, mild carbonation    O - easy drinking beer, tastes mild on the hops, not the most flavorful in this class but easy to drink none the less. I'd have it again.   
look: 4 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Craft beer taught me that drinking beer is no longer just an alcoholic pastime but an experience of body and mind, even more than reading a book or watching a film: as our bodies are comprised of mostly fluids, the liquid we intake will become a part of us and change our constitution for a short while.  Craft beers are well known of their selected and high quality ingredients and the mastery of their brewing. Brewmasters are like artists who compose a masterpiece by putting the right amount of ingredients together and combining them in the right way to achieve a unique brew, outstanding taste, smell, feel - and nonetheless, experience.  I am convinced that when we drink a masterfully brewed craft beer, our impression is different based on the type and amount of ingredients, let alone how and where they have been made or grown. Sierra Nevada has shown me that an unparalleled greatness exists in the art of master brewing by creating a true experience in a bottle: their own, one and only Pale Ale.  I am not an advocate of uncontrolled substances but I must admit that having had a pint of this Pale Ale I was overwhelmed by the great Nature of the Californian woods and mountains of the Sierra Nevadas, the foothills of the Rockies. I felt for the first time in my life that the Cascade hops grown in Californian soil and raised by the sun and rain of that microclima convey an experience through the natural water, grains and yeast of California, as if I were there if I closed my eyes, as if I could feel its wind on my skin, could smell the air of the Pacific or of the depth of the shadowy forests and could even hear the rustling of the trees, the gurgling of a nearby stream... as if that scenery on the label has come alive.  Sierra Nevada Pale Ale is such a psychedelic beer. When you drink it, you intake nature in its purest form and you travel through time and space to re-live something wonderfully natural.  A masterpiece in brewing beer, a perfect harmony of tastes and a depth like no other. This is a must for all BeerAdvocate. This is the Alpha and Omega of (American) craft brewing IMHO.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.5 this stuff's pretty good man. real easy drinking. good taste. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 From Untappd 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4 Look - Pours a beautiful dark orange color, big fluffy white head, lacing all over the glass.  Aroma - Pine cones, orange, lemon, sweet pastries.   Taste - Like the aroma, pine, orange peel, grapefruit. Hops are pungent but not overwhelming. Bitterness is kept in balance by warm malt, hint of light caramel and white bread. Finish is very long with a really nice nuttiness from yeast. Finishes dry but not abrasive. Delicious.   Feel - Medium bodied, very slick and oily, good amount of carbonation, borderline creamy, slightly dry.    Overall - Great example of the style.   
look: 4.25 | smell: 3 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 Look: Light orange-yellow, cloudy, thick white head    Smell: Hops, yeast, bread    Taste: Hops, a little citrus; a lighter IPA than some I've tried but still good    Feel: Watery mouthfeel, warm, dry feel after swallowing    Overall: A pretty easy IPA to enjoy, I would recommend this to anyone who is trying to get into IPAs   
look: 2.25 | smell: 1.5 | taste: 1.25 | feel: 2 | overall: 1 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 3.75 Still a classic after all these years.  Poured directly from the bottle, dated 11/14/16, into my gob.  Pine hop bitterness and a whiff of malt for balance.  Slightly sticky feel but mostly a clean finish.    Carbonation seems low, but I always feel a little bloat with this. Maybe a built in attenuator to my consumption.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This is a really tasty beer. It has a hop front taste but malts are apparent as well. Not as good as some of the fresh stuff I get up here in the Michiana area, though. **** new rating= This is so smooth/hoppy/malty... mild bitter taste...very consistently great and competitive.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is hands down my favorite beer. I grew up in Redding, CA which is about an hour north of Sierra Nevada's HQ. They've been pumping this pale ale out for decades now and they have established themselves as a leader in brewing industry.    I didn't like this beer the first time I tried it (18-19). That's the thing about it: you get used to it. It has so many flavors going on at once that it can be difficult to understand for noobie beer-drinkers. Eventually you'll find a new flavor to enjoy every time you take a sip. I simply have yet to find a pale ale that is as consistent, delicious, and reliable as Sierra Nevada Pale Ale. I personally associate it with many great Northern California memories over the past 15 years.    Get one ridiculously ice cold, pour it into a frozen beer glass, and enjoy on the hottest summer day of the year. I'm sure you won't be disappointed.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 Poured from bottle, 1.5 finger head with significant lacing. Hazy light brown almost bronze colour. The smell is of straight up cascade hops and a little bit of acidity. The smell translates directly into flavor, with the cascade hops up front on the palette. There is a citrus almost lemon-lime element present, and a weak malt backbone is also present but doesn't add much for balance or sweetness. As it warms it seems to get more bitter. My bottle did not have very significant carbonation, which I found slightly strange since I've had this beer plenty of times before and it did. Maybe someone shook the bottle. YMMV with that. Mouthfeel was as you'd expect a pale ale to be otherwise, a little on the thin side.   Overall this is one of my go to beers when I'm looking for something a little more hoppy. It's flavor is heavily skewed towards hops over the malt and makes a nice change of pace without completely obliterating your taste buds like a full on IPA does. The 37 IBU rating seems low. If you like cascade hops, try this!   
look: 2.75 | smell: 4.75 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Poured from bottle into shaker, minimal head, nice lacing. Clear amberish golden in the glass. Taste caramel malt sweetness on the front, leads into predominantly pine, with a mild bitterness. Great beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Nice balance between malt and hops. There is slight malty sweetness but there is a hint of savory -- almost a slight funk. The hops are fragrant and floral. Overall a very good that I'll go back to even though this isn't my favorite style.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 Poured from a 12 oz bottle,into a Funky Buddha snifter.Packaged 02/03/17.    Thick creamy off white head that stands 1 finger tall with very good retention and sticky lacing.Light orange colored body with good clarity,and small amounts of sediment.Very low carbonation with a hard pour.    On the nose I get piney and floral hops with earthy,sweet,and caramel malts.Not much else,kind of a subdued and uneventful aroma,though not unpleasant.    On the palate I get sweet and caramel malts up front,piney hops in the middle,and floral hops balanced by earthy malts on the back end.    The mouth feel is medium with a sticky texture,dry finsh,and good amount of oxidation on the tongue.    This is a pretty solid APA,not my favorite but definitely up there.Good malt / hop balance with a nice bitter backbone.I've had it before this,and will drink it again.Recommended if for some reason you haven't tried it yet.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Almost clean orange/gold beer with excellent golden head.   Smell - grain, sour citrus.  Taste - grain, citrusy, generously hopped.  Moderate to high carbonation.  Not impressing at all.   
look: 3.75 | smell: 3.5 | taste: 4.75 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Really good beer 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 You can definitely taste the hops on this iconic brew. It smells and tastes great, so it's easy to imagine how it became the gateway to craft beer for many a soul.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 1.75 | feel: 2.75 | overall: 2.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 A - 2 fingers off-white foam over a body of golden amber, transparent, high visible carbonation    S - light scent of grapefruit, pine, and grain    T - lots of citrus and pine, peppery spice, bready backbone, dry finish    M - crisp light/medium body, high carbonation    O - Just an enjoyable pale, a good standby when nothing else available   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Dark amber color, medium head. Hoppy aromas and flavor. Smooth, creamy feel. A good, average pale ale. 
look: 4 | smell: 3 | taste: 2 | feel: 3 | overall: 2.75 This is yet another over-rated average beer in my opinion. While everything is quite average, ie not great, not bad, I especially don't like the unbalanced after bitter taste. While it's drinkable because of it's complex fruity smell, it's only good for pairing for light food, ie, not too tasty nor too salty food.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 One of the first many moons ago 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 IMO-Sierra Nevada Pale is simply the "king" of craft beer ! Quality of most , in not all, Sierra products is one reason I continue to support this brewery. This is the "gateway" beer into craft beer for many people. Not much can be said about this beer that hasn't been said 3000 times. I spent a month in Erope and I was shocked to find out that the only American made beer served in the hotel was Sierra Nevada Pale. A great, smooth beer, great price , well made !   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
