look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Wow! Exceptional! Complex! 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 I think the rating is probably influenced by the price. I thought this was a good beer but for the price it is too much and there are other great BA stouts out there for less.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Bottled at the tail end of 2017. Never given this high of a rating before. This beer was insane. The taste, look and smell notes are basically the same as what others have described. I will add that the batch I tried did not have a lot of maple syrup in the nose, and the maple sweetness was extremely faint, popping up mainly at the finish.    The thing that got me with this beer was it’s body. Never had a barrel aged stout that was even close to being this smooth, especially at 12%ABV. The beer is definitely full bodied, but somehow it felt extremely light and fluffy, sort of like drinking a bourbon-maple-stout storm cloud. It was unbelievable. For such a flavorful beer there was no one taste that overpowered.     I personally feel that this beer was worth every bit of hype it’s received. Would definitely wait in a very long line for it.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Bottle from Pioneer Supermarket on the UWS, NYC.  Pours black with a finger of tan frothy head, smells like bourbon soaked chocolate cake, creamy sugary coffee, maple syrup, molasses, and hints of vanilla and licorice, taste is boozy burnt dark caramel crunch candy (similar to Ample Hill Creamery), sweet maple syrup, a hint of coffee and finishes with roasted coffee bitterness, this beer is nice and velvety. Not quite the RAINS OF AFRICA that I recall from when I first had this at EBF many years ago, but an excellent mocha maple syrup treat.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 On draft in a tulip glass    Black in color, thick tan head, good head retention. Aroma is nice - chocolate, mild coffee, a touch of bourbon and maple. Flavor is better, complex. A bit sweet. Nice thick full bodied mouthfeel.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 25.4oz bottle. 2017 Vintage. Pours a viscous black color with an inch of dark brown head. Moderate amount of lacing. Lots of Bourbon and maple syrup in the nose. Coffee, chocolate syrup, roasted malts, espresso, earth, notes of leather and maybe a hint of vanilla as well. The taste isn’t as sweet as I expected. Bourbon taste is upfront but the maple syrup and sweetness from the chocolate are not over powering. Woody with cocoa and black coffee. Roasted malts, leather and earth towards the end. Woody, Bourbon finish with one last hint of maple syrup. Medium to heavy mouthfeel with low carbonation. Not quite as boozey tasting as I had expected but it does have a noticeable alcohol presence. It took me a while to get one of these but I’m glad I finally got to try it. Worth seeking out for sure.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Really, really good. But also really, really over-hyped and over-priced. Will not be picking this up again until I make a 6 figures a year. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 750mL (2017) into a tulip. Pours a deep oily black with a thick, dense, sudsy mocha head. Inviting.    Aroma is chocolatey and rich. Dark roasted malt, vanilla, smoky bourbon, sweet toasted coconut.    Taste is likewise rich and delicious. Bittersweet chocolate, fig, coconut. Subtle undertones of maple and bourbon. No hint of alcohol.    Mouthfeel is smooth and slick, full bodied. Just right.    Overall an outstanding imperial stout that lives up to the hype.   
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Wow!!!! Buy it when you find it. 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 All the best parts of KBS really shine through, a tad bit sweet for my palate but excellent for the style. I would love to catch another one to try after some time in the cellar.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Stood in line for an hour at the Craft Beer Hop Stop on 12-5-2017 and picked up a 750ml bottle for $24.99. Bottled likely in November 2017 (no bottling date visible). Consumed 4-20-18.    Beer poured black as night with a very nice tan head that is leaving lacing behind-4.5.     Nose is a awesome combination of coffee, cocoa, bourbon, and maple; it is very subtle yet wonderful-4.5!    Taste is a masterful blend of coffee, chocolate, subtle maple, and a nice touch of bourbon. Initial sips were warming to let you know the bourbon was there, yet a beautiful compliment to the entire flavor profile-4.75.    Mouthfeel is medium to full bodied, so velvety smooth across the palate with each sip-4.75.    Overall this brew lives up to the hype. I honestly thought i would not like it a lot because i am not big on maple but i have to say i am totally impressed-4.75! Average score 4.68.      Picked up a 750 ml bottle, no wait, from the Craft Beer Hop Stop on 11-7-18 for $23.99. Appears to be bottled on 10-9-18. Consumed on 12-7-18.    Beer poured black with a very nice tan head that had a great head initially with some jetsam hanging around-4.5.    Nose is wonderful, bourbon forward with a nose full of chocolate, maple, and vanilla - 4.75    Taste is awesome, a nice touch of bourbon up front leading to a nice warming; chocolate, maple, and vanilla meld wonderfully with the large mildly roasted malt base with a well balanced finish with the hopping - 4.75.    Mouthfeel is full, smooth, and very satisfying-4.75!    Overall i would say this is more fragrant fresher but also more of an alcohol presence with each sip. I acquired two more bottles so i will try this twice in the upcoming year to see how it ages. Awesome beer-4.75! Average score 4.74.   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I frequently hear people complain about the lack of maple but in fairness it’s a maple bourbon barrel beer it doesn’t actually have maple added 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 2.75 | taste: 2 | feel: 4 | overall: 3 Shared with friends around a fire. I know - heresy! But I had purchased it over the holidays and wanted to share with friends, and had forgotten about it for a few months. Perhaps I should have left it shelved for longer.     Look - is very dark and thick looking pouring out into tasting cups.     Smell is very sweet, yes on the border of cloying. Maple syrup, chocolate, coffee. I thought at that point "oh no, is this like those sickly sweet holiday stouts?"    Taste is very very very sweet, I would counter and say on the wrong side of too sweet. Maple, chocolate, some hint of coffee (weak) and then hard to discern much else, but I suspect some vanilla was present to try and calm it down, but at the expense of more sweetness. Cloyingly sweet.    Mouthfeel was fine and unoffensive, but it did feel like drinking watered down syrup.     Overall, this disappointed me at the cost of $28 bottle and for a beer ranked #13 on this site. I admit I "am" some BMCer posting only my third review, and I have been swayed to the East Coast juice bomb IPAs for the last couple years, but I drink Guinness, Founders Porter, and other darks on occasion, and was expecting something more subtly balanced and much much less sweet. I may re-evaluate after exploring more stouts, but this was more like a dessert than a beer. I will say that it smelled delicious and made us all hungry for pancakes as we doused the fire with the remainder at end of night. Can't say we weren't warned, it did say "breakfast" right there on the label. Mea Culpa!   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 Pours a thick jet black with some chocolate colored foam.    Smell is very sweet, but not cloying. The maple syrup really shines, backed by coffee and chocolate.    Taste is massive and sweet, but again on the right side of too sweet. Maple syrup, bourbon, oak and vanilla assault your taste buds. More chocolate appear as it warms. Superb.    Mouthfeel is perfect, thick and sticky with just the right amount of carbonation.    Overall, this managed to live up to my hype. One of the best stouts I've ever had.   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 10oz draft pour from Whichcraft North in Austin,TX compared side by side with a draft KBS. The KBS was so good that I didn’t think I could identify any flaws with it until I took my first sip of CBS. Both beers are incredible but I would give the edge to the CBS. The additional sweetness from the maple helps to mask any remaining alcohol flavors that survived the chocolate and coffee infusion. There is no trace of its double digit ABV. The CBS is smooth, sweet, silky, deliciousness and a must try for any BA fan.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Vintage 2017 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 2017 release.    Pours nearly full black, 2 finger dark tan head.    Barrel smell with chocolate and faint coffee. Roasty. Not much maple.    First sip carries coffee bitterness, powder cocoa and a bit of booze. Continues with faint sweetness from the syrup sugar. Bitterness fades and opens up some more semi sweet chocolate. Vanilla as it warms some with background sweetness throughout.    Medium to big bodied, more carbonation than I was expecting. Full mouth coating and long finish.    This definitely is more complex than KBS, but not as much as I expected. It is sweeter from the maple but it's much subdued by coffee and bakers chocolate bitterness. Body seems right for the ABV and the flavors hold back any real booziness.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Christmas present from my brother that I finally decided to open...    Poured into a small chalice: color is solid black with tan head of fine bubbles, presents at least 1 inch thick and lingers really, really well. Good spotty lacing on the glass sides.     Smell is probably the most subdued aspect, even after 20-30 minutes of warming: aroma is sweet, light roast, hint of vanilla, bourbon, chocolate. Not much coffee, especially compared to base breakfast stout.     Taste is somewhat ridiculous - hard to fathom that this is a 12% abv brew, but i think the maple/bourbon barrel aging really softens the booziness. Flavor is sweeter than expected, but not cloying, good base stout with vanilla, bourbon, chocolate interplaying well. No coffee like notes. Still a beer that is too easy drinking at 12%.    Mouthfeel is where the booziness comes into play, but still not detracting from the beers character - you expect it. Feel starts sweet, with moderate/low carbonation, good presence.     Overall a great brew that hides its strength and is too easy to drink.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 Just a fantastic representation of an imperial stout. Love the sweetness of maple that is followed by the coffee and bourbon flavors. Amazing aromatics!   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 This beer certainly didn't live up to the hype for me. Its not a bad beer but it was overly sweet for me. Comparing it to Clown Shoes Snow On the Maple Tree, which is also aged in bourbon barrels that had maple syrup previously in them, I'd give the nod to Clown Shoes. The Clown Shoes beer is also nearly half the price of CBS. Taking cost out of the equation I'd still pick Clown Shoes simply because the sweetness was balanced with the bourbon notes. If you like sweet stouts this is a good option, if you want a bit more bourbon bite it won't hit the mark.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Celebrating my recently achieved Cicerone CBS and my 100th review on BeerAdvocate with CBS. From a 355ml bottle served chilled at 11 degrees Celsius into a TeKu glass. Best before date: 27.10.2018 – I've had the bottle since December 2017. My expectations are sky-high given the hype around this beer. I also may have had it on tap during its December release. Yup, most definitely did.    Look: The beer pours an opaque black with 4.5cm of dense, mousse-like, brown head that dissipates into a partial film within 5+ minutes. Exceptional lacing with some of the most persistent head I've seen for a near 12% ABV beer. World-class.    Smell: Medium-strong and balanced. Rich, deep, and layered. A staggering malt complexity with moderate vanilla and oak. Prominent notes of chocolate and coffee with a roasty character that surprises you every now and then. A well-hidden ethanol along with some licorice and caramel also come up. The dry nose is oaky-caramelly. For such a robust beer this shows an impressive amount of restraint. No apparent hop or yeast aroma.    Taste: Follows the aroma with strong intensity, bitter balance, and assertive perceived bitterness. Big, bold, and absolutely delicious. The gorgeous flavour opens up with chocolate, vanilla, caramel, and some bourbon. Moving towards mid-palate, notes of coffee begin to take over along with a sweetness that I assume comes from the maple syrup. Additional notes include dried fruit (prunes) along with black licorice and the faintest of ethanol right before the aftertaste settles in. The long finish is strong and bitter with lingering notes of bourbon and chocolate. Simply delish.    Feel: Full body with mild carbonation. Thick, velvety-smooth, and creamy with great chewy, viscosity. Smooth and balanced alcohol warming of moderate strength. No harshness or astringency even with the strong bitterness.    Overall: Founders Canadian Breakfast Stout is a wonderful, world-class beer featuring excellent craftsmanship and low drinkability. Robust, full of layers, and most of all balanced. It's rare to find a barrel-aged beer with such grace. I do prefer the KBS for the lack of sweetness that the maple syrup brings in. A must-try in my books.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 750ml bottle poured into a snifter.    A: Inky black with a creamy brown head. Half a finger of retention. Spotty lacing.    S: Freshly brewed pot of coffee, roasty, maple syrup, dark chocolate. Perhaps the faintest whiff of green hops. Slight oakiness, bourbon is barely perceptible if at all. Well put together. Smells like breakfast in a glass.    T: Fresh coffee, maple syrup, dark and semi-sweet chocolates. Plenty of malt roast and caramel. The barrel itself is rather subdued, with a faint corny-sweet bourbon flavor and warmth and a dab of oak. It manifests itself a bit more into the finish, where just a bit of char is evident as well.     M: Rich, thick, and sticky. Very chewy. Carbonation is apparent, but has a soft touch. Creamy and decadent.     O: Damn good stuff. Strikes a perfect balance. Coffee, chocolate, and maple syrup meld perfectly with the base beer. The syrup flavors are 90% of what the barrel has to offer, though there are some bourbon and oak subtleties too. It is big and sticky in texture and feel, but as far as the alcohol goes only a faint warmth belies its strength. It's easy to see why this became such a coveted beer.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 I had this beer a few days ago and I had to sit on it for a while before giving it's score. This beer is absolutely fantastic through and through. Wonderful dark dark brown with an almost chocolate colored head savory head. Powerfully strong aromas of chocolate, dark fruit, roasted Carmel, vanilla, sugar can, brown sugar, roasted nuts, roasted oats, chocolate, coffee, toffee and of course, lots and lots of maple. The flavor is pretty much the same. It tastes as powerful as it smells and it is truly delicious. The mouthfeel is very juicy and rewarding as well. But I have one problem with this beer. It seems to try and stand on its own, but in reality it is literally KBS with maple. I understand how well crafted and special this beer is, but without the maple it is KBS. With that being said, this beer's maple flavor isn't exactly a step forward in the breakfast stout from founders. I guess what I'm trying to say is that it doesn't have a quality that makes it better than KBS. I really love the maple flavor in this beer, but in reality, KBS is better because it doesn't have that maple flavor.    Again, great beer that is extremely well crafted and delicious. But it's just KBS with the flavor of Maple. I understand the hype and I would try it if I were you, but the similarity is just too close and KBS did it before so it's the better beer to me.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Decent Stout with a nice hint of Maple. Hyped up hard. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2011 side by side with 2017. 2011 may have faded a bit over the years, but still phenomenal taste, and great maple. 2017 looked great in the glass, and had a strong coffee flavor that pops over the maple. Very little bourbon character, but this beer is all around balanced and phenomenal.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.75 2017 Release  Pours a deep stout-brown with no light penetration. Soapy dark brown head settles into a ring and a dusting of fuzz. Good lacing.   Right off the bat it's big sweet notes of barrel and coffee and chocolate. Vanilla and oak. Black coffee. Almost a cinnamon-spicy element that's probably more barrel, but gave a spice hint for a second. I'm not really getting any maple, but my sniffer is notoriously weak, so *shrug*  Oh man...  First thought: this is a damn good beer. Second thought: this is a damn sweet beer. Third thought: but this is a damn good beer!  Sugar maple is the first thing that makes its presence known. I know I said I didn't smell it, but it is absolutely there in the taste and it is delicious. I love maple, though. As it warms, the maple moves from the big splash at the first impression to more of the build and a supportive role.   OK. So sweet maple, like the crust that builds at the lip of your jug of maple syrup. That's what the first impressions are. In support of this sweet crust is a balance of acrid black coffee and rich hints of dark chocolate and char. The vanilla and oak of the barrel gets folded in as the grout between the sweet maple syrup and richness of the dark chocolate.   Finish leans more heavily into the fudgy rich chocolate before lingering with a bitter dark chocolate finish.  Body could stand to be a touch heftier, per my personal preference (I admit I'm a sucker for those stouts that are like used motor oil). Fine pinpricks of carbonation help usher the tongue along between the various notes listed above. I'm not surprised that it is 11.7% ABV per se, but it is very well folded in with the rest of the brew and does not taste 'hot' like many big big stouts like this can.    This is a beer with an incredible reputation, and I'm glad to finally confirm it for myself.   Much much love to @FlintB for sending this along for NBS BIF#007. This was one of the first beers that I listed after that I couldn't get locally, and here almost seven years later I'm finally getting to try it thanks to Brian's generosity. I think it's likely to stay as a permawant.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pours a midnight black with thick khaki head slowly dissipating into heavy lacing up to the lip of the snifter.Nose is very mild roasty malt,espresso,mapely-bourbony oak sweetness. Taste is a bit more of all of that plus vanilla,cocoa and more maple sweetness.Very creamy and smooth ,could easily get carried away with this.First experience with this and it is outstanding. Pricey ,but probably worth it - hard to compare to anything else I've tasted so far.Highly recommended.Will definitely buy again when available.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 750 ml bottle into a snifter. Had 12/9/17.     Pours dark, opaque, with a one and a half inch foamy head of darker foam and soapy lacing. Aromas of lots o’ coffee, malt, chocolate, maple, light bourbon, vanilla, cocoa. Smells divine. The taste also starts with strong coffee, then malt, chocolate, vanilla, maple, some bourbon. Smooth, a solid full, well carbonated.    Way more coffee than I expected, a little less bourbon, too. The chocolate also stands out, the maple is solid, and even if less than I thought, the bourbon sneaks up on you. Certainly a great beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 The beer pours out a dark black color, with a thin mocha colored head-------------- the aromas are of fudge, maple, vanilla and lesser coffee-------------- the flavors are of liquid fudge, dark chocolate, bitter chocolate, maple and lesser vanilla and coffee, the beer has a medium mouthfeel with a smooth finish---------------- overall this beer was amazing so smooth for almost 12% I could not taste any alcohol, the beer had a wonderful pop of sweetness up front with some bitter chocolate mid pallet to keep everything in balance   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 I concur pretty much with the review of Bierman.... Finally opened up a balmer of this one after (3) months purchased - a recommendation from local brewpub. This is comparable to Weyerbacher Sunday Morning Stout; just , not as boozy (taste & in ABV @ 12.7%).   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Was up in Waterbury VT on 24FEB18 with Alewife and stopped into Craft Beer Cellar. Spotted about 15 of this beer on the shelves, so I had to swoop in. The 750ml bottle set me back $24.95. Diving into it today, a sunny, cold, lazy winters day (18MAR18).    Poured about half into a small snifter to start... It is an oily, dense, black brew, with a fine, creamy but thin beige head. Lacing is pretty decent, overall. The aroma is rich with dark choco, mocha, some maple and a hint of coffee. The feel is easily medium-plus, bordering on being full and chewy. And it is smooth and silky all the way across the tongue.     Flavor has a lovely mix of various items... There's dark choco, but it's rather sweet and not bitter at all. Then some mocha and cocoa, plus subtle coffee notes. Sweet maple syrup action lingers lovingly on the palate, along with some bourbon lurking in the background. Being such a chocolaty malt bomb, the hopping is rather light and barely noticeable. This one is going down quite easily, and my innards can feel the warmth . Not sure I'd shell out that kind of coin again, but I'm glad I was able to get to try this one.... I think I picked a good one for my 2000th BA review... Prosit!!    4.53/5 rDev -2.8%  look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5    2000   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of my favorites. I feel the bourbon barrels that were holding maple syrup give this beer a nice smooth tasting experience that will leave you wanting to try it again and again   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
