look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 3.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured a 2016 750ml.     A- A dark amber bordering on mahogany with a full frothy head with very nice lacing    S- Aroma of dark malt and currants    T- A pronounced sweetness but not cloying with the taste of cherries becoming more discernible as the beer warmed while drinking. Very slight hoppiness on the finish provides a nice balance. Despite its higher ABV it is not boozy or overpowering    F- Very rich with a smooth creamy texture and good carbonation.     O- If you're a fan of Belgians, especially quads, this is a must try. One of the best I've had to date.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Deep brown/red, head stands two fingers tall with excellent retention accompanied by spotty lace.     Dark fruit and caramel malt dominates the nose with the alcohol coming through just a touch. Taste is dark fruit heavy; cherry, plum, fig, raisin and nectarine. Caramel malt and toffee sweetness followed by some yeasty baked bread.    Finishes dry and chewy with a good amount of carbonation. Excellent blend of flavours making an interesting but excellent take on the style.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3 | smell: 4.5 | taste: 5 | feel: 3 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 2014 vintage 12 oz. bottle 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 A number of years ago, when I had lost hope on ever drinking anything but the latest "IPA" or another over-hopped beer from an American micro-brewery, a friend of mine recommended Three Philosophers from Ommegang. He told me it would make me happy about the state of American independent brewing again. He was right. The added 2% blend of cherry ale in this amazing blend won me over right away--and so began my infatuation, nay, obsession, with Belgian style ales. Thank you Ommegang!   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Pours a glorious dark ruby cor from a 12 Oz bottle. Half-inch of head with great lacing.    Nose hits instantaneously of dark fruits and Belgian yeast funk.     Taste is "complex" to say the least. Heavier (but wonderful) than most Belgians at this ABV I've had. But a good thing. This is a wonderful beer to be enjoyed, not quaffed, as I usually do...   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 This is a truly exceptional beer. Appearance is beautiful and smell adds to the experience. Three Philosophers has an extremely smooth feel, and tastes malty without being overbearing.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 2014 vintage served in a snifter. 12oz bottle.     Appearance: dark ruby with a creamy tan head. Clear and delicious looking.     Nose: massive dark fruits, cherries, raspberries, currants, prunes and plums. The depth of fruit character doesn't seem to have an end.     Taste: follows the nose, a bit of alcohol but it is not distracting. No age oxidation at all. That could be because of the Brett in the 3% Kriek added.     Overall: this is one of the best American Quads on the market. It is year round, cheap and world class. Buy this now.   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 3.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 brown/ruby with a tan head, good retention and a few patches of lace. big on the nose, sweet cherries, sugar, caramel, subtle toffee. palate is bready malt, carmel, cherries, definitely some booze.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4.25 Poured from a single-serve bottle    Look--The classic dark strong look. Murky brown with ruby tinting. An initial two-finger head with khaki mottling that quickly dissipates to a persistent sticky lacing.    Smell--The phenols and alcohol are perhaps a bit stronger than I would have liked. Not off-putting, but somewhat strong compared to the "standard" of the style.    Taste--A rich blend of spice, anise, dark fruits, and a boozy/dry finish (most likely the kriek coming through). Not as malty-caramely as typically found in the style, but again, not offputting. Perhaps a bit too medicinal, however.    Feel--The carbonation does not personally bother me, but this is too carbonated to be true to the style.     Overall--I've yet to be let down by Ommegang's takes on the Belgian styles. This is a nice American take on the Belgian dark strong. It doesn't measure up to the "originals," but for the price and pedigree, it is excellent. I would compare favorably to a Sixth Glass or other superior American version of the Quad.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Thick foamy head that sticks around for a while. Smells of sweet roasted malts. Dark ruby red in color. Slightly sweet and smooth going down but booziness is definitely noticeable. Pretty complex beer but subtle notes of cherries come through in the end.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Very very very good. Full of flavor, at 10%. The cherries come out at the end for a very nice aftertaste. A must try by al beer lovers. 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 An excellent value! Imports are hard to come by in the UP, and I'm glad to have found some domestic craft brews that get the job (well) done. Three Philosophers is one of my standbys. It runs for about $16 for a four pack 'round these parts. If I could be functional while drunk, I'd drink this all day, every day!    Pour: Deep reddish brown with a thick tan head  Aroma: Yeasty and fruity  Flavor: Heavily roasted malt with a hint of fruit and sweetness. I also get some caramel and toffee    Frequently poured into a tulip glass.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Look - pours a deep, hazy ruby red with a thin khaki head that recedes to a thin ring of bubbles. There's some nice silky lacing on the glass with every sip, but it doesn't stick around very long.  Smell - cherries, dark fruits, clove, bready malts, and some notes of brown sugar and booze.  Taste - cherries and raisins are strongest, but these flavors are rounded out with a sweet malt backbone and a touch of booze.  Feel - great carbonation, chewy body, rich and smooth finish.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Look: It pours a murky brown with a brown moderate head.     Smell: It has a high level of fruit with includes raisins, fig, and dried cherries. There is also a rich, bready malt aroma as well.     Taste: There are additional flavors of spice and alcohol. There are high fruit flavors blended with rich malt. The fruit flavors include raisins, plums, figs, and dried cherries. The malt is mostly bread. There is also a moderate level of spice and some alcohol.     Feel: It has a moderate feel to it with a high level of carbonation. It has a moderately high level of bitterness with some alcohol warming.     Overall this is a complex blended beer with the fruit flavors blending well with the malt and spices.   
look: 4 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4 Overall very tasty, mild cherry flavor, tons of after taste and packs a heavy punch. Great beer from the Cooperstown based Omme Gang. 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 12 oz bottle slow poured into a tulip glass. Comes in a 4-pack and 750 ml.     L - dark ruby red color. Lots of carbonation. Little bit of yeast floating around. Hazy hue.     S - Cherries, raisins, licorice, hint of pinot noir     T - crushed cherries, hint of cask, licorice, molasses, cranberry skin, watermelon Cabbage Patch Kids    F - thin body, smooth drinking, little bit of the booze side. No booze lingering, fruity at best.     O - this is a delicious beer. Not into the Belgians much but this one brought me back into the fold. Not dark and strong, but the blend of Kriek gives a nice tart and fruity taste around the strong malt and booze background. Must have for any beer geek. Cheers!   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Deep red color with a little head. Nose cherry, oak, clove and some floral notes. Taste cherry, cinnamon, Apple, figs, and caramel malt. Strong finish. Very complex beer and delicious but very fruity on the palate so not great for everyday drink.   
look: 4 | smell: 3.5 | taste: 5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 The smell: cherry like mad elf.  taste: honestly like I am drinking trogues mad elf ale but a bit less boozy.  feel: as always THATS Personal !!! No way. Next question. (LOL!)    Overall: honestly, I'm drinking the Hershey mad elf ale with less booze.  (Did they steal the recipient from them???)    And that's my review  Djkman   
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 2012  Good but still not great for me. I know people really like aging this beer, and I love quads, but the soury/sharp taste I don't like fresh is still there after four years.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 Ommegang has done it again. A very tasty beer that I really enjoy.    Look: Dark brown with reddish hues around the edges of my glass. Thick and lasting head.    Smell: Deep fruit, hints of malt and an anise tail.    Taste: Much bolder than the aroma. Same flavors as the aroma with the addition of a slightly sour note.    Feel: Thick, slightly creamy with a sight alcohol bite.    Overall: I am very impressed with this brew. Yet another in the great line of beers this company produces, even if they are slightly over-marketed.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 The cork popped quite loudly, so was prepared for a foam fountain on the pour, but not so much. The liquid is a red/brown almost mahogany color with a dense tan head that subsided quickly. There was some lacing, but not much. About 1/8 inch of foam persisted.    Smell - felt it a little weak for such a big beer. Cherry with a whiff of vinegar, yeasty, a brown sugar/molasses component, sweetness, and it stops.    Taste - much bigger taste. It is very wine or cognac like in character. Clearly fruity with the cherry kriek, but ever so slightly sour balanced by a moderate level of sweetness. A bit of peppery spice on the finish, breadiness from the malt. As I drank more, it seemed go further into the wine/cognac experience.    Feel - a little hot kick from the alcohol, a bit tingly on the carbonation. Seemed to feel think initially, but actually ended up quite thin, so will go with a medium body. A bit dry but not overly so.    Overall, this is an enjoyable beer that is worth trying at least once.   
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Beautiful color, authentic Belgian head. Taste is magnificent for a Belgian craft brew, Actually I was quite surprised when I cracked the bottle. Not much for smell surprisingly. I purchased a 4 pack and they are not corked. The bottle image is also different. This is my first review and if I can upload a current bottle photo I will. Overall, one of my new favorites. This review comes from one who's base and all time favorite beer is Bass Ale.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 When a beer comes with a cork stuffed in it's top I'm immediately impressed. I wasn't disappointed with this one. An excellent quality beer, this was very good for a belgian and not overly "fruity" as I find most belgians. I found the taste to be a bit bland, but that might be the actual reason I enjoyed it so much.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.25 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 A strong Belgian beer at almost 10% alcohol. You will feel it. Pours brown but clear. Tastes a little thinner than it looks. Good flavor with some fruity and cherry notes but not overpowering. Better than Chimay but it as good as Affligem and Karmeliet Tripel.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 Pours red brown with a tan/off white head. Strong aromatics on this one: cherries, red apples, hints of vanilla, and candies. Taste is super sweet, hints of chocolate, grape, and the with warmth alcohol. Mouthfeel syrupy with bubbles and tingles all over despite being very lightly carbonated. Finishes malty and sweet with residual fruit remaining on the palate. A fine example of a Belgian style.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 2.5 | feel: 3.5 | overall: 2.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 (single bottle, purchased last week off a room temp shelf - 2015 on neck label... poured into a teku glass)    L: crystal-clear liquid, beautiful shade of ruby... some foam builds on the pour but crumbles into a sad, spit-y collar... gave final mark because of the gorgeous color... final pour dumps in a light sediment dust, neither adds nor detracts    S: powdery cherry bubblegum, moderate port-like booze... perhaps some chocolate malt poking through... suggestion of a thick, almost syrupy sweetness, however, against the other aromas it's not a potential outlying flaw, one can understandably anticipate boozy richness... subtle hint of banana peel later    T: the core is surely thick malt/sugar, highlighted by a sharply-spicy, phenolic, perfumy-alcohol, which along with the fruit skin aftertaste, seems to cut any depth or definition in the malt - so the malt, though thick, candyish and wort-like, comes off rather bland and arguably one-dimensional... little bit of chocolate and cherry (w/ pit) essence in the aftertaste...     F: medium-thick wave up front, whoosh of moderately-hot booze follows, mostly glassy finish with less residual matter than expected... so it ends up being slightly top-heavy, weightless, and dry (and sort of altogether dull)... could use a bit more warmth toward the back (instead of 'tween my side teefs)... based on drag, one could drink as many as 3-4 in a row and not slouch... I wouldn't protest a higher rating on this element, but it does end up feeling flat    O: I've had this a handful of times over the years - it always leaves a little to be desired, for me, primarily in the malt department... for the blend it is, it's not necessarily bad (it's still one of the better domestic quads I've had), but I'm quite curious to try the quad part by itself, not that it gives the impression of matching the quality and character of say a La Trappe or Abt 12    (EDIT - bumped up grades on 27 Sep 2018 tasting of 2017 bottle, poured into a snifter)   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Dark brown-reddish ale with some sourness & tart on the nose. The flavor is similar with some light roast and tobacco like stout character. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 I have Had this quad with many desserts ranging from very chocolate cake to dark fruit pies to bitter-sweet chocolate chunks and too much in-between. Three Philosophers goes well with rich desserts.   I also bought a 4 pack with the intention of having one a winter since Three Philosophers improves with age, carbonation mellows and the fruity flavors meld.    6/6/17 Had the 4th bottle of a 2015 4-pack... one and a half years ahead of schedule. The 4th was the best. The high carbonation modified and didn't try to steal the show from the dessert. The quad's cherry played nice with the strawberry/rhubarb pie. And I was happy. Now, if I would just pace myself...   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 Really nice pour. God head that really lingers. Complex flavors of chocolate and cherries. Another one of my favorite Belgian quads. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 2 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Got the 3 pack special at costco. The 3 philosophers was the best followed by the Saison . 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 It opened with the most pathetic little pop. Pours a hazy golden brown with a surprisingly large light tan head. Lots of malty goodness scents the air. Plenty of flavor here, malt, yeast, cherry fruitiness with a hint of tartness& oak & vanilla. Very nice, and the carbonation that didn't bother to push out the cork tickles the whole mouth. Excellent!   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 2 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Best by 06/2020...whew just made it.    L-The beer pours a clear cola brown with a full 3 inch frothy off white head. The towering head quickly recedes to a thin ring. Lacing is absent.  S-The beer smells of caramel, charr, and alcohol. Just behind the initial wiff, the faintest hint of the kriek's cherries can be detected.  T-The taste is similar to the nose, with the cherries being slightly stronger in the taste vs the nose. The cherries get stronger as the beer warms, but never become the dominant flavor. They serve to take some of the alchohol edge off the beer as well as toning down the charr. Overall the kriek added to the beer has made it easier drinking than I was expecting for a quad.  F- The carbonation is prickly, but not overly strong for the style. The mouthfeel is thinner than I was expecting.  O-A good, but not great beer that I'm glad I tried. Still it's probably not something I would shell out the cash for again.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 smell: cherries, wood  taste: nutty, toasty, roast, slight cherries, hint of clove  feel: medium body, well carbed, slight booze    interesting blend    very good   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.25 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 4.25 | feel: 4 | overall: 3.5 Would be perfect if it wasn't so boozy. It's the widow maker. Also would prefer more Kriek in the blend. Served on tap at millers pub in Chicago, which is kind of a beer Mecca.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 Aroma is spicy with lots of cherry and slight Belgian yeast.    Tastes almost more like cognac or wine than an ale. Cherry is very prominent, with malt breadiness and strong bitterness. Very complex flavor, you'll get more after each sip. Lots going on with this ale.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Look: Pours a nice thick mahogany with a dark reddish hue. Initially displaying a medium sized tan head that quickly dissipates.   Smell: A very distinguishable cognac smell at first that slowly transitions into a dark-cherry finish.  Taste: Immediate berry fruit notes balanced with an earthly caramel full bodied taste. Followed by a strong toffee finish with hints of molasses.   Feel: A rich, creamy finish but surprisingly not thick.  Highly recommended!   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Excellent! 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Super dry mouthfeel. Nothing in particular to write home about. Basically the staus quo per style yet recognized as a go to because of the volume of this beer on the market. Certainly not a great if even good quad IMO.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 2014 vintage poured into a Dogfish Head snifter L: cloudy orangish brown appearance with a decent head and no lacing A: wonderful balance of sour Belgian yeast and sweet cherry juice T: incredibly balance blend of a quad and a kreik M: medium with just the right carbonation O: this one took me by surprise. I'll definitely be buying more   
look: 4 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
