look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Poured on tap at euclid tap house and grill in denver. 8 oz pour in a large tulip glass.....absolutely spectacular balance, taste and feel. First time having a beer from avery and this was a good start   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 3.75 Ordinarily, 102 IBUs would cause my throat to close up and my lips to seal in reaction to my tastebuds being brutalized by the assault.  The fact that I could finish this beer twice is testament to "it can't be all bad."    The first time I had it, my abbreviated notes said "NA" for "Never Again!"  But because the ale is listed on the "!001" beers, I gave it another try; but wisely ate Indian take-out while drinking Maharaja.  I'm not going to say that the pairing spared this beer from a below average rating.  But, the food unquestionably helped me finish the beer. At that level, this is a good pairing.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured from bottle to Tulip. No head. But wow, the high abv is very well hidden. No idea. Half a bottle in and feeling great!     Not too bitter, hoppy with a hint of sweetness.     I really like this beer. Could drink a lot of it, and feel increasingly "better"...   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.25 Simply awsum and hits the spot 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 5 | taste: 5 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Smell is pine, orange citrus, hint of tropical fruit, a dankness. Taste is caramel, sweet malt, pineapple, and citrus. This is really smooth for a big beer with very little booziness. Mouthfeel is somewhat sticky and reminiscent of a triple IPA. First IPA I've had from Avery and I'm pretty impressed.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from a bomber into a tulip glass.    L: Pours a clear orange/amber color. Mostly translucent, with 3 fingers of thick off white-head. Gorgeous lacing.    S: Tropical fruits... mango and citrus. Hints of pineapple. Spicy.    T/F: Big malt character at the outset... nicely complemented by flavors of tropical fruit and citrus. Slightly peppery. Carbonated and sticky... lots of oily hops.    O: Just a fantastic Imperial IPA from Avery... they hit this one out of the park.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Aroma is dank/spicy hops, citrus/fruit and a hint of pork greasiness. The flavor is grapefruit, hops/slight hop resin, malts, light tropical fruit and a bitter/slightly oily finish.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Oh my god 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 Extremely impressed with this beer. Not a fan of IPAs normally, but this beer is something far from the IPA that I've had.     Pours a lovely pale brown with slight orange/red hues. Great head on the beer with a lot of foam and beautiful lacing.     Smells sweet, malty and vegetal. EXTREMELY pleasant. Nothing outstanding but just so damn calm and easy.     Taste is super pleasant stone fruit, malt, citrus and a slight bitterness from hops. Absolutely no alcohol. Can't believe this is 10%. Such a crisp and refreshing drink, so easy to sip, but a mouthful that puts some imperial stouts to shame.   
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 good, just that, nothing more. No real nose or distinctive taste. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 4 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Maharaja  My first review on BeerAdvocate. This bottle of Maharaja was batch No. 20, bottled in December 2014. 22oz Bomber poured into a tulip glass.    Look: Deep orange, almost crimson color. Thin head that seems to last a while.    Smell: Tons of amazing hop aroma. Lots of grapefruit, citrus, mango, some pine, malt, and a little bit of alcohol.    Taste: Very similar to the smell. Lots of grapefruit and mango with a very nice malty finish. The perfect trade-off of sweetness and bitterness. Avery has done a great job at hiding the alcohol in this beer, but there still is a small hint of it in the back. However, the beer is very well balanced.    Feel: Relatively medium-bodied beer. Obviously, slightly thicker than most IPAs but definitely suitable for a DIPA.    Overall: A very tasty hoppy beer. Avery has done a great job with this beer and I would recommend picking this one up the next time you are looking for a great DIPA.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 22 oz bottle, release number 25 July 2015, poured into pint glass.   A: pours a deep golden orange body color, supremely heavy lacing, to finger off white phone head, carbonation  S: orange, citrus fruits, sweet malt  M: medium creamy body   T: sweet citrus, orange, biscuit, malty, slight earthy and pine resin from hops  O: will seek this out again!   
look: 4.25 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 This beer pours a nice hazy gold with a small white head. I would equate the smell to orange candy. Since I'm a fan of ipa's on the sweeter side, this was right up my alley. The best way I can describe the taste is sweet, orange, zesty, and pungent. In my opinion the sweetness along with the pungent taste balances this beer out perfectly. I'll definitely be headed back to the store to buy a couple of more of these 22 ounce bottles to enjoy in the future.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 This is an awesome IPA. If you love piney and citrus notes you must try. My friend and I shared a bomber and we both wanted much more. Have a great day my friends.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 Bomber. Strong aroma bursting of pine. Pronounced hops with a mild tartness. A massive IPA. Recommend. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Tried the 2015 alongside a 2009 on tap - unfortunately the 6 year-old was all shoe leather and tennis ball. Fresh this thing is brilliant 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 A bit astringent on the nose, otherwise crisp, bitter and a bit of citrus. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 3.75 Look: It pours a golden orange with an off white, full head that produces lacing as the head diminishes. It is fairly clear.     Smell: It has pine, citrus, hints of apricot, and a slight hint of malt, caramel. It has a very sweet beginning and then the bitter kicks in. The flavors are It has a caramel base with pine and citrus hops. The citrus hops remind me of apricots.     Fell: It has a semi-dry finish. The texture is high on the moderate end. The bitter punch on the palate is long lasting after swallowing. It has a moderately high amount of carbonation..    Overall: The combination of hops and malt works well. The overall feel is a bit heavy, but quality none the less.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 A - beautiful burnt orange with 1-2 fingers of head.     S - sweet, hoppy, mouthwatering.    T - tons of malt and sweetness, mildly bitter at the end with a nice finish.    M - thick, with nice carbonation.    One of my favorite DIPA's.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.75 Best IPA to date.  Had this when I went returning the rental car in downtown Boston at a stop in Bunker Hill (Brewer's Fork - awesome place).   Described the bar tender my likes and he poured me a sampler of this one, which sold me on it.  Strong citrus and grass nose, but the taste is plain fantastic joy. Flows like thick juice. Did not taste a lot of alcohol and thought it is an IPA until my buddy told me we better get going before the 10% kick in.  And they did eventually while the taste lingered....  Great.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 This beer is ridiculously good if you like malty, sweet, hoppy doubles. A slight step up from the Dogfish 90 minute. And I know that's a bold statement. There's a lot of people willing to take the pepsi challenge in that one. It's blood orange in color with a sweet boozy floral aroma. Essentially the beer equivalent of a very rich sweet red wine.   Great nose, taste and body!   Poured into a short tulip off tap. Always good.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 L: Dense but somewhat fluffy beige head that dissipated quickly into lacing. Beer is amber with a slight red tint and is mostly clear.  S: So good! My mouth started watering immediately. Lots of pine and citrus zest.  T: Follows nose with a nicely boozy and smooth finish. Really nice balance of zest and bitterness.  F: Great combination of tasting booziness without scorching alcohol heat.  O: Avery nailed this one, it's really good.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 This is truly a WOW brew for me!   Pours an amber and orange color with a nice frothy head and sticky lace.   Big juicy citric and tropical fruit aroma, oily hops, sweet malts and a whiff of alcohol on the back end.   What an amazing big juicy taste! Arguably perfectly balanced. Really sweet on the tongue, toasted malts and tropical fruits, yet, it is also a hop bomb. Piny, dank, oily and resinous.  Big mouthfeel but unbelievably drinkable for the high ABV. I guzzled two of them in no time!   Amongst IPAs, I've given Pliny the Elder a 5 and Heady Topper a 4.9.(Would have been a 5 for appearance if not for the can) This is right up there and pretty damn close and perhaps right at there level. I will definetely have again and reevaluate if it does indeed make that 5.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 3.25 Pours a cloudy brownish-orange. Smells very malty and sugary sweet. Taste is similar: malty and sweet with light hoppy bitterness. The feel is strange, smooth with a lingering creamy thickness. Overall, it's not what I expected. I was hoping for more of a juicy IPA than a sweet candied ale.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Imperial Malty Piney and Resinous Double IPA.  The best variety out there.    Served 38F in a 5 ounce brandy sinfter from the 22 ounce bottle.    The malts in this ale are very omnipresent.    It is difficult to get this portion of the brewing process correct, and Avery nailed it on this offering.     Not quite as good as Singlecut Bon Bon 2X TNT, but not far from it.     Just a really well balanced ale in every aspect.    Freshness is going to be crucial with this style of dipa, so make sure your bottles havent been exposed to sunlight or havent been laying around.     This is a limited release according the bottle so puschase accordingly.     Malty, bready, hoppy all with excellent balance and an even more enticing price point.    Really an outstanding and underrated dipa, and my first taste of Avery.    Reminds me a lot of Great Lakes Chillwave. Many similar qualities in the nose, taste and finish.   
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 August 2015 bottle poured into ale glass. Wish it was more fresh, but best I could do in East.    L: Very nice deep Amber with big foamy head and lacing. Good retention.    S: Citrus and hops are really the tops!    T: Big, more malt forward than hop forward. Not too bitter despite big IBU    M: Medium bodied, light carbonation, good balance.    It's not top-tier, but it's very good.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Revisited 4/21/18    A-Pours a very nice golden color with a nice head and lacing  A-Aroma has hoppy and malty hints  T-The taste follows the nose with generous amounts of hoppy and malty flavors  M-A medium bodied well carbonated beer  O-A very nice balance of the hop and malt with a very nice subtle kick   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Look - A stunning dark orange/copper color. Slight haze. Looked beautiful in the tulip.   Smell - Sweet candied orange, floral, slightly tropical  Taste - BIG & BOLD, tons of sweet malts, orange, some floral, hints of booze  Feel - thick, creamy, warming    Overall - Thoroughly enjoyed this beer from start to finish.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Package: 650 ml bottle.    Appearance - Medium amber.    Smell - Very subtle hop notes.    Taste - This is a very confusing IPA. This is so GD smooth, and easy drinking there is not way I would think it is the abv it is. Quite tasty.    Mouth-feel - Odd.    Overall - This is a question mark, in an enigma, wrapped in a riddle and there is no way I would think it is that abv!   
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 Surprisingly dark and opaque reddish brew. Solid head production and retention.    Pine and citrus hops, with grainy caramel malt, brown sugar, and touches of banana and lemon.    Sweet, big, and bold on the palate; the hops really kick in on the last third. Quite juicy. Mango, melon, banana, guava, brown sugar. Intensely sweet fruit, vice the acidic, citric fruit you expect from traditional IPAs.    Oily and syrupy on the palate. Normally, that's a detractor for a DIPA in my book, but the way this brew presents itself (think: the smaller, lighter cousin of Devil Dancer or 120 min), it's actually a very enjoyable feel. 10.2% alcohol is very smooth.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I had this on tap. It had a nice orange color. great IPA taste, I thought for sure with the high alcohol content it would have too much of the alcohol taste, but not at all. It was a pleasant, bitter IPA that reminded me of Lagunitas Hop Stoopid. It went down really smoothly and tasted great.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured from a bomber, huge head that dissipates slowly leaving behind sine lacing. Pours a hazy copper color. Aroma is of some sweet malts, bready. Hops come in next, pine and some tropical fruits. Mangoes and some passion fruit. Taste is of the same, but more malt than hops. Probably my fault as I left it in the fridge too long. The hops are there though. This reminds me a lot of a hoppy barleywine with all the malts.    Good beer. Would buy again.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 A heavier malt balance with this Imperial. Not cloying, but filled with pie crust, toasted bread and caramel from the malts. Heavy American hops flavors, leaning towards dank pine. Outstanding flavor and aroma.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 A - Pours a dark orange like all good DIPA's should.  S - Malts, hops and a little orange on the nose.  T - Flavor is Bitter, piney and a lttle citrus. This is not one of those citrus bombs.  M - Thick but i would not call it sticky.  O - A very tasty brew from the good folks at Avery. Would love to taste it on tap   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 5 | taste: 4 | feel: 3.75 | overall: 4.25 Maharaja is a damn fine imperial IPA. As with most imperials, this one has a heavy, thick malt backbone to deliver an intense citrus and pine resin flavor bomb.     This one, however is a too malty for me. I prefer malt to take the backseat to strong citrusy hops. The thickness of Maharaja is delicious, but a bit too much for me.   
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 2015. Pours an opaque amber. Citrus and pine dominating aromas. Tastes is somewhere right between that citrus and pine juiciness with a heavy sweetness that lingers and is almost "chewy". Great beer and great to revisit after a few years, and still keeps up with current DIPA in my opinion. Cheers!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into oversized wine goblet. Very brown with a moderately thick and consistent foam. Nice hop and fruit flavors on nose that are counteracted with a strong malt taste. Mouth filling, slight bitterness when cold, but as it warms, becomes almost creamy. Nicely well-balanced example of my favorite type of beer. Would gladly get this one again.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A very nice malty DIPA, that has a pretty smooth finish and minimal bitter. It also hides that 10.2% ABV in a way that I can only assume is magic or sorcery of some kind. Very nice, but be careful. It will mess you up in a hurry.    Would Drink Again: Yes  Would Purchase Again: No   
look: 4 | smell: 3 | taste: 3.5 | feel: 4.5 | overall: 3.5 
