look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 A great beer for the winter time, always a classic. This years (2016) samuel adams winter collection 12-pack was exceptionally good, I may have to buy another one before spring time.   
look: 3.5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 3.25 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 It is that time of the year again. Had this one many times but never reviewed.    Fresh off the batch. Poured from a bottle into a standard pint glass.    A: Pours a deep amber. Little head on this one. What head there is is a foamy white. Medium carbonation.     S: Malts initially. Some caramel. Fairly mute, I would say.    T: As remembered, the orange peel is prominent. Some hops as well. Caramel later on. A little cinnamon somewhere in there.    M: Medium-bodied. Slight dryness.    O: My favorite winter beer, hands down. Takes some of the best traits from each of the various winter seasonals that I have tried over the years for an excellent product. Warm flavors without losing the hop bite. Will be picking up some more (and more and more).    Sam should consider keeping this on the shelves through February. Last year, this was gone by January in place of Cold Snap (which is not nearly as enjoyable).   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 Sam Adams is okay, but I don't really get my hopes up with their seasonal offerings.  To my surprise, this one was pretty well made.    Look: Pours a light toasted brown hue with a quarter finger, off white head that leaves no lacing on the glass.     Aroma: Gently toasted, creamy wheat smell upfront. Rich aromas of caramel. In the background notes of cinnamon and mild ginger, candied cherries and burnt orange peel.    Taste: Crisp with clean notes of slightly burnt caramel and mild chocolate. Very rich and wheaty with notes of frosting and vanilla. Restrained flavors of christmas spices like smoky orange peel, cinnamon, thyme and even ginger follow suit. Slightly floral and yeasty, very clean tasting. Midpalate; notes of candy apples and bananas. Finishes dry on more flavors of toasted caramel and creamy wheat.    Feel: Body is slightly watery and bubbly but it works. Thirst quenching, yet dry. Malty, but balanced by notes of holiday spice and bitter floral hops.    Overall: I'd recommend this, just make sure you're buying it fresh, as this being a malt forward, lightly hopped beer - won't hold up that well over time as the flavor will fade.     If you're looking for a lightly spiced, malty, thirst quenching beer, this one is worth trying - but I doubt hardcore fans of bocks or holiday beer in general will fall head over heels for this.   
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 A: Caramel amber.  S: Cinnamon and malty sweet smell. Very faint.  T: The orange peel comes through strongly, with hints of ginger. Almost like a Witbier/Winter Warmer.  M: Medium bodied.  O: Overall, this is a very good and fruity festive winter beer. If you like oranges, and you want something a little bit darker for winter - give it a try.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 1.5 | feel: 4 | overall: 2 
look: 4 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 12 ounce bottle poured to wine glass	  deep red dark amber color, small off white tan foam looks clear	  vg fragrant	  medium bitterness	  good carbonation, long follow through, finish, bitter follow through/ aftertaste   very good beer  repeat: yes  look for: No  drank: 11/9/2016	6:23 PM   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 4.25 | overall: 4.25 Bottle in a Sam Glass. Okay lacing, dark coppery color, head minimal, but appropriate for style. I personally like the dense mouthfeel and the aftertaste. This is a good beer when the first Winds of Winter blow. Whenever GRRM actually publishes it.   
look: 3.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 1 | smell: 1.25 | taste: 1 | feel: 1 | overall: 1 Taste like you bottled the candles and craft section at Wal-Mart. Gross beer and this will be my last purchase of sam Adams . 
look: 5 | smell: 3 | taste: 1 | feel: 4 | overall: 2 I bought this last night to watch a football game and on first taste, it left an extremely bitter taste in my mouth. Almost immediately I start developing one of the worst migraine headaches of my life. I Googled the cause and multiple sources mentioned the yeast level in beer and red wine as the culprit. Having never tasted this one before, I would not get it again and will pawn it off on relatives over the holidays. I am more of a Longboard style of taste. I would guess this beer is high in yeast content.   
look: 4 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 2.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 5 | overall: 4.5 It's a nice tasting beer. Has alot of flavor, and reminds me of a Thanksgiving or Christmas dinner. will be buying again. 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 12 oz bottle bought at a dive bar, closest thing to craft beer that they had.    L: dark amber with medium head  S: malt, cinnamon, ginger  T: malty, bready, wheat, cinnamon and other spices  F: bitter, peppery aftertaste  O: I realize winter lagers and ales typically have spices added, but this beer just doesn't do it for me. The cinnamon and pepper aftertaste is not my idea of a tasty holiday brew.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 3.25 | overall: 4.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 Comes out with some light brown, small 1/4" head, off white. Aroma muted.     Taste has a big fruit yeast push, reminiscient of Pete's Wicked Winter Lager.     Hops aren't really there, at times this seems like a winter warmer, other times a bock. Has some holiday adjunct feels from the spice rack (nutmeg). Wheat is there, lightens the body, kills the clarity.   
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 This bock pours a dark copper color with a fairly small white head. The scent is very faint, but it is malty. There are strong flavors of wheat and bready caramel malts with more subtle flavors of cinnamon and ginger. This must be based off the Boston Lager since this tastes like a slightly spiced version of that. It’s a nice holiday twist though I don’t think that it really adds that much. In my opinion it’s maybe the least ambitious of the members of the Sam Adam’s Winter Variety Pack this year.   
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 5.6 % abv with 22 ibu.    Deep amber color with a reddish tint, very attractive.    I get roasted malt in the aroma with just a hint of the spices used in the brewing. Not a strong aroma but a pleasant one.    Taste is a good rendition of roasted malt without the underlying bitterness that sometimes accompany that grain bill. The spices, orange peel, cinnamon and ginger, come off more like a dusting on top of the cake rather than in the body. Good medium level blend of complex flavors that harmonize beautifully. Hops are in there but they are singing along with the rest of the voices and contribute rather than stand out. Finish is quick with just a bit of rich malt in the aftertaste.    Texture is medium, which is to say there is a sense of fullness without being in any way heavy.    I suppose I could call this a festive beer what with the spices and all, but it doesn't actually wander too far off the dark lager homestead. It's just a good, solid, well made dark lager that I could serve guests anytime of the year.   
look: 3 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4.25 I find these two facts interesting side-by-side.  First, Boston Beer produces 4 of the top 8 frequently-rated bocks on BA. Unusual. And fair to say the American palate would have to search hard to find this simple, unpretentious and sometimes delicious style.    Second, only 1 of Boston Beer's 4 bocks are among the Top 100 bocks rated for quality.    And a third point which is IMHO.... This is a much better bock than its ratings indicate. I Smell nice caramel and bready malts with some seasonal spices for background. I Taste very much what I Smell; meaning it is an honest beer.  And my mouth likes Winter Lager sitting there... not sweet, not dry, no lingering hops. Just pleasantly soft, yet enough bubbles to cleanse the tongue.    Best yet. I had Winter Lager with heavy, winter leftovers and it made them taste better. Who could ask for more from a simple beer ?   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 3 | overall: 3.75 L- dark brown color, little head and light lacing  S- smelt very neutral, not spicy not boozy, not hoppy. Good balance, maybe hints of orange   T- decent amount of flavor of spices, ginger and orange. Taste ginger more than orange but taste very little cinnamon.  F- very light, easy to drink, not too carbonated, slight coarseness   Overall- enjoyable drink. Not to heavy or to light. Good to have over lunch or etc   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 3 Nice bock beer with tasty flavor of cinnamon sweet bread 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 This was a wonderful seasonal beer from Samuel Adams. I will gladly drink this beer every winter, so long as it is available. It works very well for cold weather situations.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured from a bottle as a beautiful red-brown hue. There was a thin layer of foam consisting of fine bubbles.    The aroma, fairly faint, was of slight malt and sweetness and very slight funk. The taste was roasty, balanced with sweetness and hops. Overall, a fairly straightforward flavor profile.    The mouthfeel and body were good.    Overall, this is a pretty good beer. I'd have it again but wouldn't seek it out.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Poured from bottle into chalice, yielded 1 finger light tan head. Pools down to a ring with little lacing. Hazy caramel color to look at with nice carbonation. Smells of malt, caramel, cinnamon and other spices. Taste of malt and caramel on the front end, then the spices take over to smooth things out. Finishes up a tad on the sweet side, bit spices come back around to bring everything back in check. Nice beer, can't believe this is my first time to try it.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 Kind of watery and flavors were OK. 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 The Winter Lager is usually a beer I'll grab if it's on hand, but like Oktoberfest, it also borders on my bitter tolerance, but its nutty, chocolatey tones is nice to sip on a cold night.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 2.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured from a 12oz bottle into a Weizen glass. L: Head fades quick. Clear medium brown. S: decent malt notes. Toasty caramel malts. T: malt and crisp lager yeast. F: good carbonation. O: pretty good bock.   
look: 3.5 | smell: 3.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Weaker flavored winter ale that's not difficult to drink. lack of flavor is my biggest gripe here 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 The flavor offers ginger, allspice, nutmeg with a surrounding malty breadlines with hints of sweetness and a medium hop bitterness. The mouthfeel is medium to medium minus. An gentle drinking brew with a decent combination of spice and malty sweetness.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 2.75 | feel: 2.5 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 I grabbed a twelver of this brew and it even came with a tulip lip can which is nice. Of course, I poured it into a worthy glass and admired what it has to offer. This one is 5.7% ABV.    Look-It pours a mildly clear walnut copper color with a nice whitish head. The lacing is persistent and fluffy.    Smell-It smells of dark fruits like plums and raisins as well as hearty rich sweet breads like pound cake, bread pudding, and cinnamon cakes. There is plenty of malts and abundant spices to be smelled and tasted.     Taste-It tastes like it smells, but with mild caramel flavors and some mild orange peel citrus.     Mouthfeel-It is medium bodied, smooth, rich, and creamy.    Overall-I love this beer, but it isn’t like earth shattering or anything. Definitely try it though.   
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured from bottle to shaker pint. Brew is copper in color with a collar of cream colored head. Aroma is spices: cinnamon, nutmeg, clove, some zesty citrus notes come through as well. Taste follows with a nice wheat flavor holding it all together. Boston Brewing produces another solid brew in their lineup.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4.5 | overall: 3.5 Poured at 47°F from a 12oz bottle (best by May 2015) into a Pilsner glass. Consumed on 11Jan16.  LOOK: Pours with 3 fingers of khaki foam that dissipates into 2 fingers worth within 3 and a half minutes. Copper in color. There is a plethora of small rising bubbles that explains why the foam head refuses to die all the way. Lacing is thick and moderate in quantity.   SMELL: Mild aromas of cinnamon, ginger, caramel, sweet bread, figs, and plums entangle with subtle aromas of orange peel, spicy hops, and earthy hops along with hints of pale malts.  TASTE: Mild wheat (suddenly appear!), pale malt, and caramel flavors enter initially and are immediately followed by mild cinnamon and ginger flavors. Mild orange peel flavors arrive next onto the palate as pale malt flavors grow stronger. Mild sweet bread flavors, subtle spicy and earthy hop flavors, and hints of figs and plums enter lastly as all previous flavors push on.  FEEL: Full-bodied and subtly carbonated. Goes down smooth and creamy. Finishes very crisp.  NOTE: A good beer by the Boston Beer Company. This was nothing mind-blowing, but it is easily likable. I bet if you took out the pale malts, this would be even better. I would buy this again of I was attending a party or planning to have friends over. Probably wouldn't drink this by myself again, though.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Re-review.     Pours a beautiful copper color. The head is two fingers high and off-white in shade. This beer's head really leaves behind a ton of lacing on the glass, though its retention isn't amazing.     Almost immediately, cinnamon and ginger invade my nostrils. You know, as much as people say Hardywood GBS invokes gingerbread - this does that very same thing nearly as well. Also adding to the experience are touches of wheat and apricot (though I don't get much orange peel here). This offers a very intriguing aroma, spiced in all the right ways.    As it washes over the palate, I initially pick up flavors of ginger, molasses, and wheat. Orange peel rounds out the mid-taste, with a nice kick of cinnamon finishing things off. It's not a particularly deep beer, but it balances all its elements extremely well.    Creamy and soft textured, this just feels rich - not just for a 5.6% lager, but in general. The finish is dry, keeping it an easy drinker. Carbonation is gentle, and this seemingly aids this beer's substantial body.    I've always felt Sam Adams do lagers better than ales. The standard Boston Lager is still quite tasty, Double Agent is probably their best hoppy offering, and Noble Pils is tragically missed (or is it - hi Spring pack!) This reaffirms that belief. It's not comically cinnamon-heavy like so many Winter warmer-cum-pumpkin ale offerings, nor is it some dinky, watery weakling in terms of mouthfeel. This is a perfect "please the masses" kind of beer that works great for parties or guzzling by the pitcher.    3.53/5: A worthy offering that I overlook too often in the winter   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 Dark brown color but appears red with lights. It has a creamy top.  Malty sweetness and has a hint of flowery or citric smell and taste.   I would say the body is light and dry, but less than Sam Adams Sparkling Ale which i had before this one.   
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured into cylinder glass. It pours a dark amber with a thick, fluffy bright white head and extensive lacing. It doesn't have much of a smell: bready malt with spice and a whiff of citrus. It has a nice flavor: roasted malt, nuts, some subtle orange, spice, and a slightly bitter finish. This lager is medium-bodied, nicely carbonated, and easy to drink at 5.6% ABV. Overall, this is a pleasant bock beer; it has a nice flavor blend and is very drinkable.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 2.75 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Perfectly fine "go to" beer if there is nothing more exciting on the menu. Part of a winter seasonal pack. Pours a jewel-tone dark amber, minimal lacing. Smells of malt, tastes of malt, spice, a tiny bit of citrus and sugar. Medium carbonation. I buy this in six-packs for family Christmas. Readily available and far superior to the 3.2 grocery store they usually buy.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 Pretty good. Had with a meal that probably didn't help 
look: 4 | smell: 3.25 | taste: 2.75 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 L- Dark amber color with a beautiful light creamy head  S- Malty, rich with whisps of citrus  T- The flavor mimics the smell! The citrus is definitely orange withsome ginger  F- Typical Sam Adams, typically very good!  O-This is a very fun beer. I look forward to the next one!   
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 L- dark copper in color and an off white head.  S- bready malts and a lemony hint and possibly spices  T- follows the bready and spicey nose with some roasted flavor and slightly sweet  F- medium and smooth. medium carbonation mouthfeel  O- I enjoyed this one a lot. maybe its because I just finished the sparkling ale right before this and this one is more to my liking. a good addition to a variety and maybe even its own sixer.   
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 2.25 | smell: 2 | taste: 2 | feel: 2 | overall: 2.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
