look: 3.25 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 1.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 A very average beer. Good for everyday drinking. Smells a little skunky, but the taste is clean and smooth. An excellent price (less than $3.50 for 4-Pack 16oz).   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1.5 | smell: 1.25 | taste: 1.5 | feel: 1 | overall: 2 
look: 3 | smell: 2.5 | taste: 3.25 | feel: 2.75 | overall: 3 Bland straw-coloured beer with muted flavour and nose. This is not a beer for experts, it's a beer for a hot afternoon after mowing the lawn, or after sport perhaps when flavour, nose, are not as important as slaking a thirst. It pours yellow with an insubstantial white head. The nose and flavour is subdued, the fragrance not a lot unlike what you'd smell through a blocked nose, a touch of sweetness, but negligible taste of malt and hops which unfortunately leaves one focussing on the carbonation for meaningful flavour. Not a lot unlike a beer that was filtered through charcoal and lost character on the way, at best taste is clean and untainted. Easy drinking for the same reason. Thirst quencher, no more, no less.   
look: 2.75 | smell: 2.75 | taste: 2 | feel: 2.75 | overall: 2.5 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.75 Exceptionally pale and clear, pours a nice white head with okay retention.    Not much of an aroma, maybe a bit of corn as the can is first opened.     A bit of sweetness up front, seemingly a bit more candylike than malt, and otherwise pretty muted on the flavors. Stays clean and slightly sweet Into the finish. Maybe a bit of an earthy hop flavor, but very secondary.     Low-medium body, medium carbonation. Mouthfeel definitely built for maximum consumption.    I've had PBR quite a few times while out, but decided to invest $3.99 for a six pack of it today. As any good macro lager should be, it is fairly generic and unoffensive. Clean and bland.   
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 2.75 This beer tends to divide the community. I don't really like it but it is not the worst AAL I have had. The look is a typical straw color with small white head. Not much lacing. The nose is corn, hops, and rice. The taste follows the nose but you have to add bread in there too. White bread. The feel is a bit heavier than I thought it was going to be. A PBR does tend to make some snobs judge you but it is still drinkable overall. This beer just makes sense on some of those hot summer days. Not a great beer overall but I still get it from time to time. Yeah, it's OK.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.75 | overall: 3 Can:    Overcarbonated...sharply so. Graininess is prominent, which I dig. Corn adjunct is buried.    C- / BELOW AVERAGE    ***  12.05.17 impression from a can:    C- / BELOW AVERAGE   
look: 2.5 | smell: 1.25 | taste: 1 | feel: 2.25 | overall: 1.25 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.75 Has been my everyday beer for years. Love the flavor and . Always surprises me how everyone reacts when I order PBR. Not a beer for snobs 
look: 2 | smell: 2 | taste: 1.75 | feel: 1.75 | overall: 1.75 I like aal beer but didn’t really care for this one that much. Garbage. 
look: 2.75 | smell: 2.75 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.25 Drunk out of the can, ice cold. The way it was meant to be! It's a classic, great-looking can, with a proud description of the beer. This one has an ad for PBR music on the back, about giving back to local musicians. Pretty cool.    L: Pale and yellow. No real head, but plenty of carbonation, leading to many attractive, rising bubbles.    S: Like a stale cheese sandwich. That's exactly what it smells like. Though not in a bad way, if that makes sense.    T: Soak a slice of wheat bread in tap water, and you'll get the main flavor of good ol' PBR. There is a bit of hops at the end, certainly more than most cheap American beers, and you get a sort of corny/gym socks flavor if you let it get warm. It isn't as bad as all those comparisons make it sound, though. In fact, the mild flavor makes it quite refreshing, and the taste is good when cold, inoffensive when warmer. A simple beer to fall back on when your tongue is too worn out for a hop bomb.    F: Quite substantial for a beer in this style, not too thin or watery, and it goes down smooth.    O: This was my great-grandfather's beer of choice, so maybe I'm a bit biased, but I like Pabst. It's been around forever, and has a heritage worth respecting. You can always count on PBR for simple, cheap, and tasty no-frills beer.   
look: 2 | smell: 2 | taste: 3 | feel: 2 | overall: 4 
look: 3 | smell: 2.5 | taste: 2.75 | feel: 4 | overall: 2.75 Can. From Eroski Roquetas. In Teku glass. After futsal match. At dinner, with burger + watching Andaluced por España: Burgos. Smooth, with a neutralish taste that probably wont displease anybody. Just some grass and sweetness but no noticeable defects. Very drinkable. Nice initial foam that completely dissipates quickly   
look: 2 | smell: 2 | taste: 4 | feel: 4 | overall: 3.75 For a cheap beer it has suprisingly good taste. So much better than Budweiser and Coors. 
look: 2.5 | smell: 2.25 | taste: 2 | feel: 2.25 | overall: 2.25 
look: 2.5 | smell: 2.5 | taste: 3 | feel: 2.75 | overall: 3 Just okay. Nothing that stands out in particular. 
look: 3 | smell: 2 | taste: 3.5 | feel: 2.25 | overall: 4 
look: 3 | smell: 2 | taste: 1.75 | feel: 2 | overall: 2.25 
look: 2.5 | smell: 2.25 | taste: 3.25 | feel: 1.75 | overall: 2.75 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3 | smell: 2.75 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 Another stereotypical AAL, and one that I do not see being very different from others in its category. Refreshing and simple, it's a beer to drink on a hot day or with a spicy or heavy meal. Preferably chilled of course.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 2 | taste: 4.25 | feel: 4 | overall: 3.5 
look: 2.5 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 This is one of those beers that taste better the more drunk you get. I think. Anyway, look is typical straw color with small white head. Smell is sweet corn, rice, faint hops. Taste is cooked corn, rice, a weird veggie taste. Mouthfeel is heavier than your light macro beer. It's drinkable and a sixer can go down easy on a hot day only if ice cold. Not my favorite adjunct lager and easily forgettable, unless there is sentimental value attached.   
look: 3.5 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.75 
look: 3 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 
look: 2.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 A typical mass produced lager. 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Better than its reputation. 
look: 3 | smell: 2 | taste: 1.5 | feel: 1 | overall: 1.5 Greasy mouthfeel with very little in the way of flavor. One step up from drinking urine out a bucket. Unlike some other American bulk lagers, Pabst somehow finds a way to combine the most unpleasant elements of every bathtub beer out there. Thin head; off-golden color, no head retention. Not something to drink routinely. In fact, not something to drink at all unless absolutely desperate.   
look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5 
look: 5 | smell: 1.5 | taste: 2 | feel: 1.75 | overall: 2 
look: 3 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 If I have to bring an American Adjunct Larger to a party I always go with PBR. It's cheap and drinks reasonably well if you accept it for what it is. Makes a great summer backyard cookout beer.   
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 2.75 | taste: 3.25 | feel: 2.75 | overall: 3 Hot sunny day, ice cold beer....    Whateva 
look: 2 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3 If you want a cheap mower beer, I guess you could do worse. Had a can of this one for the first time in probably a decade. I remembered it as a light, grainy, and slightly peppery.   My recollection was wrong. Whatever was in the can wasn't giving me anything besides a slightly sweet, corny flavor, with a clean finish and the consistency of water. Points for not being offensive like some other AALs, but other than that....   
look: 4 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pabst Blue Ribbon is an American classic.    As an American adjunct Lager it is one of the best going.    The beer has a soapy white head and a golden colour.    The aroma is barley malt and hops.     The beer tastes of barely malt, grain, hops, and clean water. It is all light tasting. This beer tastes like beer.    PBR is consistent and well worth trying.    The beer is light bodied and the finish is crisp and dry.    You really can't go wrong with Pabst: the iconic label, the quality taste, the consistency of the product...people that knock this don't understand beer.    Give it a try. It's perfect for any occasion but in particular hot days.   
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 4 | taste: 5 | feel: 4 | overall: 5 Tasting, cheap, not Natty lite so it good 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Drink it up! No self respecting beer man can live without PBR coursing through your veins. 
look: 2.75 | smell: 3.25 | taste: 2.5 | feel: 3.5 | overall: 2.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.5 | smell: 3.25 | taste: 2.5 | feel: 2.75 | overall: 2.75 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.75 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 2 | taste: 2 | feel: 2 | overall: 2.25 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3 Pours a clear yellow color with a healthy two plus finger white head that slowly fades. First smell was of corn, and floral notes, a little grass in the background. Taste isn't too bad, Sweet, a little almost wheat flavor, mild bitterness. Flavor lingers after the finish, hint of metallic taste but noticeable unless you're breaking down flavors. A little surprised, pretty solid beer right there.   
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 A 24oz. can stamped MAY1517 on the bottom. Pouring in a PBR chalice glass for the review.     Look- Pours a pale and very transparent straw color leaving a few centimeters of white foam behind. It settles relatively quick to form a thin layer revealing a little lacing. Tiny carbonation bubbles can be seen surfacing through the super clean liquid.     Smell- Wet cornflakes, hay, mild floral esters and whole kernel corn.     Taste- Wet grass, corn, floral/perfume, yeast cake and a little sweet malt in the finish.     Feel- Crisp, clean and very light with a slight carbonation tingle.     Overall- A good beer for the style in the under appreciated and misunderstood landscape of American lagers. It's crisp and very clean drinking with a slight floral hop presence that offsets the malt and corn taste. I'm a fan of Schlitz Gusto, this isn't too far behind it in my opinion.   
look: 5 | smell: 4 | taste: 4 | feel: 5 | overall: 4.75 
look: 2.25 | smell: 2.25 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 My grandfathers favorite beer when I was growing up. Every now and then I have to revisit it and I just wish I could like it more. Pours a clear pale yellow with a huge white head that fades quickly and leaves lots of lacing. Smells of grains and lightly roasted sweet malts. Taste follows the nose along with a slight hop bitterness. Light bodied, well carbonated, watery mouth feel.   
look: 2.75 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 Being Canadian, this wasn't really on the radar until recently. I like it. Reminds me of a road trip I took thru the Midwest a number of years back. 
look: 2 | smell: 1.25 | taste: 1.25 | feel: 2 | overall: 1.75 
look: 3 | smell: 2.5 | taste: 3.25 | feel: 3 | overall: 3 Started my beer career like any other kid. Coors light and whatnot. Time and experience led me to the craft brew world. Been turning my nose up at the popular domestics for decades now. Tried PBR for the first time a few days ago at the age of 44. Honestly surprised at how much I enjoyed it. The clarity is refreshing. The simple, unassuming balance is refreshing. Easy going without being too thin or grassy. I'm on kind of a PBR kick right now. Digging it!   
look: 2.5 | smell: 2.5 | taste: 2 | feel: 1.75 | overall: 2.25 
look: 3.5 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3.25 From the large can, it pours a golden yellow color with a modest head that lasted longer than I expected. A good stream of bubbles continued to stream up from the bottom for a while. Some lacing. Light and bready in the nose. The mouth enjoys a light refreshing flavor- overall a very pleasant, unassuming beer.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3 | overall: 3.25 Better in a glass. Honestly, if you've tasted enough beers, for the price, you'll realize this isn't as bad as wannabe beer snobs would lead you to believe.   
look: 3.25 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 Pours a wheat gold with just a hint of frost to it disrupting the otherwise stark clearness. Head foams up to three fingers in height and white in color when poured straight into the glass. Good head retention with little lacing left behind. Aroma is wheat, and lemon zest, as is the flavor profile. Easy to drink, and incredibly smooth. It has a sort of sugary, sweet quality to the flavor profile. Mouth feel is medium-thin and crisp. Overall, simple, and light, but delightfully crushable.     Served in a 12oz snifter from a 16oz can.   
look: 2.5 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.5 Enh....but I'll throw some down without shame. 
look: 2.75 | smell: 2.5 | taste: 1.75 | feel: 1.75 | overall: 2.25 
look: 2.25 | smell: 2 | taste: 2.75 | feel: 2.25 | overall: 3 
look: 1 | smell: 1.25 | taste: 1 | feel: 1.5 | overall: 1 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 1.75 | smell: 2 | taste: 2.25 | feel: 2.5 | overall: 2.25 You know, this was the first beer I EVER had, and for that reason, it holds a special place in my heart. It's not great - your typical cheap, watered-down, slightly grainy beer...but it's one you can throw back several times in a day and not feel too terrible. If given the choice between PBR, Natty Light, Bud, Keystone, and Miller, I'd choose PBR any day.   
look: 3 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 1.5 | smell: 2.25 | taste: 2 | feel: 2.75 | overall: 2.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2 | smell: 1.25 | taste: 1.75 | feel: 1 | overall: 1.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 1.5 | smell: 1.5 | taste: 1.25 | feel: 1.5 | overall: 1.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.5 | smell: 2.25 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 2 | taste: 3.75 | feel: 2.75 | overall: 3.5 One of my three favorite macros. I love craft beer but you can't drink them all day like a good aal and this one is good 
look: 2.75 | smell: 2.25 | taste: 3 | feel: 2.5 | overall: 2.75 After a couple high powered IPAs PBR is a nice little slow down. Tastes better than the more popular adjunct lagers and it helps the budget. This is very nice after mowing the lawn, cooking on the grill or floating around the pool. A perfect shower beer as well.   
look: 3.25 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 For what it is, it's a pretty decent beer. There's no pretentiousness here, it's just a crisp, clean beer. It's actually kind of a nice change to drink a beer that doesn't challenge your palate. It can definitely coexist with the craft beer in my fridge and has it's place, like when I'm preparing dinner or grilling and want a beer. YMMV.   
look: 3 | smell: 2.5 | taste: 3.25 | feel: 2.75 | overall: 3 Probably the most drinkable of the mass market, 30 for $12.00 beers available. It may no longer be a staple of Milwaukee, but, it's still my go-to domestic for 25 cent tap night.   
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 2 | smell: 1.75 | taste: 1.5 | feel: 1 | overall: 1.25 
look: 3.25 | smell: 3.25 | taste: 2.5 | feel: 3 | overall: 3 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 5 | smell: 4 | taste: 4 | feel: 3 | overall: 4 Look: PBR is a golden shade of amber, crystal clear, it's slowly bubbling with the lightest circle of foam around the rim of the glass.    Smell: It smells like any lager should, much like a Budweiser, except with a slight but pronounced hint of hops.    Taste: Again, it reminds me of a Budweiser or rather Bud lite(somewhere between the two), but with a noticeable taste of hops. I am finding it to be surprisingly pleasant, and I am shocked that a beer in this price range has some complexity and good flavor.    Feel: Of course, being a budget beer, this is where the sacrifice is made. PBR is a litte bit thin, somewhere between a Bud and a Bud lite. Mind you, this isn't off-putting, I'd rather this than the thickness of iced beers.    Overall: PBR is definitely one of the best budget beers you will find. Sure, it won't knock your socks off, but it will bring a little more flavor to the party than some of the more cliche lagers. I am pleasantly surprised, I will definitely put PBR into the main lineup from now on.   
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 5 | overall: 4.25 Look: One finger white head, pale yellow body.    Smell: Grains, mild corn, very mild grassy hops.    Taste: See above.    Feel: Medium-light body, medium carbonation, slightly sweet upfront with a dry finish.   
look: 2.25 | smell: 1.75 | taste: 2 | feel: 1.5 | overall: 2 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 I think PBR is not too bad at all. Of course this brew does NOT compare to craft brews, but it is what it is. It is probably the best American Adjunct.......tastes a lot better than it did 30-40 years ago.   
look: 3.75 | smell: 4 | taste: 5 | feel: 5 | overall: 5 an american classic. drink this after work,at a bonfire,a bar,wherever and it fits in. goes well with food as well. more flavorful than many other macros   
look: 4.25 | smell: 3.25 | taste: 2.75 | feel: 2.75 | overall: 3 Look - Served on draught. Clear gold in color, finger and a half of bone white head. Thin lacing left after the first few sips. Good looking beer.    Smell - Sweet white bread, saltines, tiniest hint of grass.    Taste - Corn syrup sweetness, light bready malt. Finishes "wet"    Feel - Light bodied, moderate carbonation. Not as crisp as I remember.    Overall - An enjoyable beer and good example of the style, though if the sweetness were toned down a bit I'd enjoy it more. Easy drinking.   
look: 3 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.5 Poured cold from 12-ounce bottle into dimpled logo chalice. Pours a pale golden yellow with a thin white head that dissipates quickly. Aromas of light malt and corn, plus a little herbal grassiness. Pleasantly full-bodied, with a little sweetness and a little bitterness on the finish. Quite good overall, substantial enough to make a good pairing with all sorts of food yet refreshing enough for a stand-alone sipper.   
look: 4.5 | smell: 3 | taste: 3.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2 | smell: 1 | taste: 1 | feel: 2.5 | overall: 1.75 
look: 2.5 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3 Figured I would do a low end beer for a change.Poured from a 12 oz can into a Cigar City pint glass.Best by May 29,2017.    Foamy white head that stands 1 finger tall with low retention,and light lacing.Light gold / straw colored body with very good clarity.Low to medium carbonation depending on the pour.    On the nose I get wheat,sweet corn,and sweet earthy malt notes.A little bit of a metallic smell.    The palate follows the nose with wheat,sweet corn,earthy malts,and a slight metallic taste.    The mouth feel is light,and a little watery,but not bad.A little bit of oxidation on the tongue.    This really isn't a bad beer.This is what I drink when I am low on money,and can't afford expensive craft beers.Much better than Bud,Coors,and all those other big name,mass produced beers in my opinion.   
look: 3.25 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.75 Had this on tap at Applebee's; when you're running broke and can't spend much on karaoke night, a glass of $2.25 value beer does the trick. While it's not as smooth as coors light, its just as easy to drink. Definitely a good beer to drink after a long night (even though I party-fouled and spilled some of my beer on the girl that was singing on front of me)   
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 2.25 | taste: 3 | feel: 3.25 | overall: 3.5 Ah, PBR. On one hand, I can't think of anything more nauseating, or fitting, alongside well bourbon. On the other hand, poured in a glass proper, it's not bad. Brilliant clear color. Nice lager-y smell. Like a real lager without the hop flavor or aroma. With cheap bourbon, though, it's like drinking fermented cream corn.   
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2 | smell: 2 | taste: 1 | feel: 1 | overall: 1.5 This is one of the worst beers I have ever tasted. I had it as a teenager and have never drank it again. I once poured it into my dog's bowl (we were without water for a couple of hours) and he wouldn't drink it. He liked Coor's light, I lived where the temperatures reached 110 degrees.   
look: 3 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 My teenage beer that I grew up with. A fine cooking beer today that is used in most all the recipes online and on television. This was an all-American beer that was enjoyed for every reason you would want to drink beer. Evening, friends, refreshing, versatile in any cooler. We had great times buying this beer for our horse outings and camping time for summer fires.   After this beer , brewmasters decided to get creative and produce beer with more subtleties that you did not get in the 60's, on up to the 1980's. A rage began to brew more with hop flavor and ports, etc. But PBR goes a long way in most any situation and I salute your for being the number one beer in the Mid-west beyond Budweiser which had more of a green or bitter bite to it at times.   Today this is a college beer known for tap pitchers and special blowout fun priced events.   Back in the day, it was not known as a cheap beer. Today, maybe. Lets say cost effective.  Cheap and inexpensive beer to me is Keystone, Old Milwaukee, Haf-brau. This beer relates right up their with Hamm's - the beer refreshing.   
look: 1.75 | smell: 1.75 | taste: 2.25 | feel: 2.75 | overall: 2.5 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 5 | overall: 3.75 12 oz. can poured into pilsener    L: just a pinch darker than pale yellow, crystal clear, pushes up big head of white foam that's a bit sticky, keeps a good collar of white foam and about 70% of a skin    S: dusty metallic grain and some malt sweetness ... or something sweet; some sweet corn (not creamed corn, good raw off the cob corn)    T: grain, something medicinal and a pinch of light-malt sweetness with a slight metallic bite up front; at times it has a "house paint" flavor that a lot of beers in this style have ... hard to say what it is, but for me it's like fresh house paint; very light corn flavor, sour grain; definitely something sweet in this, either sugars from the grains or a little barley    F: for me? perfect ... super featherweight, crisp, clean — straight out of the can, it's rip your tongue off carbonated just like any good soda water/soft drink/pop, which I swam in growing up; but with a hard pour, you can take enough of the overly forced carbonation out of it to give it a bit of softness that works fine, too, if you're not a fan of big carbonation    O: tasty little adjunct ... tasty little adjunct, indeed, with a surprising amount of sweetness from the grains; not sure where this ranks among my favorite AALs, but it's up there; I like it, and I'll drink more of it   
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 2.75 | smell: 2.5 | taste: 3.5 | feel: 2.5 | overall: 2.5 One of the best of the American Adjunct Lagers. Smells of corn. Lots of carbonation and slightly creamy. Decent hoppiness for an AAL. Not bad for this type of beer.   
look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 12-oz can into Pilsener glass    A - 3 fingers white foam over a transparent body of straw yellow, medium/high visible carbonation    S - grain with a touch of grass    T - corny grain, grassy bitterness; just a clean adjunct lager    M - highly-carbonated light body    O - If you're looking for something simple and refreshing, PBR does the job.   
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 No better than the other cheap beers with which it competes. Bland, lackluster, and a distant second choice beverage to water. Indistinguishable from all but 1 of 7 other cheap beers in our blind taste test.   
look: 3 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 1.5 | smell: 1.75 | taste: 2.5 | feel: 2.25 | overall: 2.25 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 PBR is my go to fishing beer. Nothing fancy about it, just crisp, clean, refreshing beer in my opinion. 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Simply the best cheap canned beer known to mankind. 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 Actually pretty good looking for a lager. Very pale orange/yellow, with some incredibly robust carbonation and a two finger white head that lasts for at least a little while. The smell falls comparatively short, being dominated by corn, grain, and vegetal aromas not unlike Bud or Miller. A slight hoppiness prevents it from being all 'bad'. The taste is worse than Narragansett, but better than Miller High Life, which are the two AALs I would drink in lieu of PBR on any sort of regular basis. Robust graininess upfront, somewhat watery finish.    67/100   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 I love cheap, American Lagers. Let's not pretend you need to read about the attributes, it looks, smells, tastes and feels like pure beer. Buy it when you want to drink a beer.   
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 4 Don't get the hate on this beer. It's constantly a fantastic easy drinking lager. I based my rating on the style, which it nails perfectly, not based on if it's as good as Fou.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 2.25 | smell: 1.75 | taste: 1.75 | feel: 2 | overall: 1.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Pours a very light colored gold, the head goes away fast on it. Has a strong smell of grains. Tastes like a very watered down lager, but overall worth the dollar paid for it.   
look: 3.25 | smell: 3.25 | taste: 2 | feel: 2.5 | overall: 3.25 Poured from 355mL can into snifter.  A- Piss yellow, actually resembles sparkling apple juice, with a bubbly white head that quickly dissipated.  S- Sweet, grassy smell with a surprising amount of green apple.  T- Literary just corn and water, not much else to say.  M- Essentially flavored water with a cloying sweetness left in your mouth, although it is very easy too drink.  O- For such a cheap beer it really holds up, which is why it's my go to party beer   
look: 2.25 | smell: 2.25 | taste: 2.5 | feel: 2 | overall: 2.25 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 I'm a college student surrounded by Budweiser drinkers and they tell me this is disgusting. I don't get it. For me, this is really nice. It holds its head better than most major AAL beers, and smells of a not-so-bad inoffensive corn smell, slight barley in it... Tastes of sweet corn and then on the back end a tease at some hops, which really impresses me for the style. Feels light and crisp. Aftertaste is a pleasant bready grain. Solid budget beer for a 30-rack that actually has a taste.   
look: 3 | smell: 3 | taste: 3 | feel: 5 | overall: 3.5 
