look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 12oz bottle into a pint glass. best by 4/20/17, so right on the nose here.     hazy golden body, light carbonation, thick off white creamy head leaving very nice lacing.    a little citrus on the nose, a little dampness, and a little hops.     Oh boy is this one tasty brew. usually dank doesn't do much for me, but this balance is devastatingly spot on. 37 days to the day after being bottled. the mix of hops hits this palate perfectly.     close to full on the mouth, slightly bitter and sour on the finish.     overall, this is one of the most dangerously drinkable 9.4's you will find. Since Stone orders me to "Enjoy by 4/20/17", I guess I'll have to drink the other one in the fridge tonight. poor me. :)   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 5 | taste: 4.25 | feel: 3.75 | overall: 4.25 It is just after Midnight on 04.20.17 & I just happen to have a bottle to be Enjoy[ed] By today! I am a little surprised that I have never reviewed this beer before now, but no time like the present, Happy 4-20 Day!    From the bottle: "Devastatingly Dank"; "Enjoy Now!"; "Brewed to be Enjoyed within 37 days"; "Live for the Now, the present."; "You have in your hands a devastatingly fresh double IPA. While freshness is a key component of many beers - especially big, citrusy, floral IPAs - we've taken it further, a lot further, in this IPA. You see, we specifically brewed it NOT to last. We've not only gone to extensive lengths to ensure that you're getting this beer in your hands within an extraordinarily short window, we made sure that the Enjoy By date isn't randomly etched in tiny text somewhere on the label, to be overlooked by all but the most attentive of retailers and consumers. Instead, we've sent a clear message with the name of the beer itself that there is no better time than right now to enjoy this IPA!"; "Our all-important, hop-driven quest to deliver the most devastatingly fresh IPA on the planet facilitated a paradigm shift in 2012 with the launch of Stone Enjoy By IPA. Not only did we brew this beer with more than 10 different hops, we brewed it specifically NOT to last. Acclaimed for its groundbreakingly short shelf life, this intense double IPA brought forth a whole new concept of what constitutes 'fresh' - guaranteeing fans the ultimate level of hoppiness. This devastatingly dank stash of our dry-hopped, hop-bursted double IPA won't last long. Get your hands on this dank, golden beauty before everyone else gets wind of it."; "There is no better time than right now to enjoy this beer."    I Pop!ped the cap & debated as to an aggro pour or a gentle one. I went with the latter, followed by a vigorous in-glass swirl. This raised just under three fingers of dense, rocky, foamy, tawny head with good retention. Color was solid Amber (SRM = > 7, < 9) with NE-quality clarity. Nose smelled like a bag of sticky, resinous dank had been dumped into my glass by way of the bottle! I rarely indulge as I have gotten older, especially while job hunting, but I can easily recognize the smell. Mouthfeel was medium. The taste had a unique bitterness, ranging from tropical fruit to bitter citrus fruit to resinous pine with a bit of cattiness thrown in for good measure! Whoa. I wonder why my hophead self never bothered to review this before, Finish was dry, hoppy & a good way to kick off 4-20 Day.    Praise be to Greg Koch & the rest of the Stoners! I have long been in Greg's ear about all sorts of wackiness, but at least their beers in CANs has come to fruition.     Yo, I'm about to drop the mic on some Enjoy By 07.04.17 in a CAN, yo!     From the CAN: "Defiantly Independent"; "Enjoy Now!"; "Brewed to be Enjoyed within 37 days"; "Our all-important, hop-driven quest to deliver the most devastatingly fresh IPA on the planet facilitated a paradigm shift in 2012 with the launch of Stone Enjoy By IPA. Not only did we brew this beer with more than 10 different hops, we brewed it specifically NOT to last. Acclaimed for its groundbreakingly short shelf life, this intense double IPA brought forth a whole new concept of what constitutes 'fresh' - guaranteeing fans the ultimate level of hoppiness. This defiantly independent batch you have in your hands is no different. It, like its predecessors before, is a celebration and declaration of the fresh beer revolution."; "There is no better time than right now to enjoy this beer."    CANducting a Crack! & inverted Glug is just like riding a bike - once you learn, you never forget how to do it. I was doubly heartened by the fact that this one was marked as being "Unfiltered". No need to be gentle when the lees, particulate & flocculate are supposed to be in suspension. Two-plus fingers of dense, rocky, foamy, tawny head with moderate retention & I was there. Color was a deeply-hazy (but NOT cloudy) Golden-Amber (SRM = > 5, < 7). Nose smelled of ... pineapple?!? Wow. Actually, pineapple & ruby red grapefruit, which is just a little sweeter than standard grapefruit. Mmmph! I think that I just creamed my jeans. Mouthfeel was medium, light for the style. The taste was actually surprisingly sweet with pineapple being the primary & underlain by the semi-sweet grapefruit. 8=O Finish was only semi-dry, making it all that much more drinkable. This could be dangerous.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Pours a dark golden color. More bubbles than head. Has an earthy pine smell. Taste is lemon in the beginning, with an earthy pine finish. Mouthfeel is a little heavier than most IPAs. Overall a beer that lives up to the hype.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Poured from 22oz bottle into Bell's Hopslam Tulip, this is the Enjoy By 4-20-17 bottled on March 14th 2017.     L: Bright , clear gold. Beautiful fluffy off-white head that has some excellent retention.     S: Grapefruit, dank pine, leaf tobacco. Smells super clean if that makes sense. Refreshing to the point that having this after work seems brilliantly relaxing.     T: The grapefruit takes a back seat, the dankness of the pine shines out well. Leafy hop also shines strong too, this is very refreshing. Really impressive flavors.     F: Medium body, good carbonation that's crisp. Some hop oils remain on the tongue. Semi-dry but in this case its nice.     O: Wow this is just an impressive beer. Stone continues to blow me away.    Update: Got my hands on the next batch, Enjoy by 5/29 (Memorial Day) tasting this on 5/3/17, bottled on 4/22/17 so only 11 days old.     L: Same.     S: Same.    T: Same.    F: Would change this from semi-dry to very dry but that might just be this batch.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Bottled on 3/17/17.  22 oz. bottle poured into a be here.    An aggressive pour yielded three fingers of white foamy head that was reminiscent of a root beer float. The mostly clear, rich coppery golden pour left thick and gooey lacing whenever I tilted the glass. The nose was strong and somewhat pungent, predominantly grapefruit and pineapple with an underlying base malt aroma. The taste, again a little pungent and fruity with moderate hop bitterness. There was an ascending grapefruit   bitter sweetness (that I haven't experienced or noticed in other IPAs) that quickly faded into a bitter finish. I would call it medium bodied and smooth and I found the carbonation was just about right producing only a slight tongue bite at first. Well done! I am looking forward to the next release   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Enjoy by 4/20/2017  Miam  Very hoppy for an IIPA 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Bottled on 3/14/17, enjoyed on 4/6/17. Bottled on 9/24, enjoyed on 10/27.   L: Beautiful amber color poured to YETI, medium sized white foamy head, good retention, solid lacing.   S: BIG HOPS! Bold and sharp aroma, fruity hops, grapefruit, herbal, mellow mango, very nice! Dank. Booze. Winner.   T: In my opinion, this is Stone's gold standard for DIPA. Flavorful, bold, strong, thick, exciting, fruity, dank, hop forward, pleasingly rich, lightly bitter pine finish, malt is just right. Bottle says "Devastatingly Dank", I agree. EJB 10/31/17 bottle says "Devastatingly Fresh", also agree.   F: Chewy liquid, medium to full bodied, resinous. Not too boozy for a 9.4 abv.  O: This is a big beer. Very unique and awesome, every sip an experience and keeps getting better throughout the session; one of those beers that you never want to end. I like the Tangerine version a little better, wish they would've made a batch this year... Also shared one of these with a friend; his first ever DIPA, and he really liked it; he didn't realize a beer could smell and taste like this... World class. Also paired very well with a Perdomo Craft Beer Series cigar! Life is good!   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Poured into a tulip    Appearance: this is without a doubt the brightest beer I have ever tried. Golden with no haze whatsoever. The head is bright white with poor retention. The short duration of the head is what prevents this beer from scoring a 5 in appearance.    Aroma: dank hops. Pine and pineapple.    Flavor: mouth-coating lupulin. Super hoppy, oily. There is little malt backbone – just hops. The label states “10 different [hop] varieties”; there are no specific hop flavors. No specific fruit, pine, etc. No alcohol flavor or heat.    Mouthfeel: this is heavy-medium, heavy even considering the 9.4% abv.     Overall: damn tasty. This is far better than most of the 2X IPAs on the market. At $16.99 / 6-pack, perhaps the price exceeds the quality, but this is a damn tasty and worthwhile beer nonetheless.   
look: 3.5 | smell: 3.5 | taste: 2.5 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 P- Poured from a 12 oz bottle,into a large Funky Buddha snifter.Enjoy By 04.20.17.    L- Thick soapy slightly off white colored head that stands one finger tall,with good retention and sticky lacing.Hazy amber colored body with a gold hue,low clarity,and distorted light showing through the glass.Low amount of carbonation,light amount of sediment.    S- On the nose I get citrus hops consisting of mango and peach,with some pine and floral hops as well.There is also a nice dank aroma to this IPA.    T- The palate follows the nose with citrus hops up front ( mango and peach), floral and spicy hops in the middle,and a bitter pine hop punch on the back end.Dank after taste to it as well.    F- The mouth feel is medium with a sticky texture.Medium amount of oxidation on the tongue.Slightly dry yet smooth finish,with a somewhat chalky texture after the sip.    O- This is a very good IPA,I wish I had picked it up at an earlier date,it probably would have been even better.Can't wait for the next version to come out.Highly recommended to IPA lovers,and hop heads.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Big, juicy, & citrusy hop bomb with a malt center and a piney finish. Very dank flavors that attack your tongue. The taste perfectly mimics the nose. Lots of fruit, but perfect proportion to the hop presence.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 4/20/2017 version on tap at the Winking Lizard in Columbus Ohio. Served in a tulip glass. Brilliant Amber color and wonderful smell. Taste is like a strong IPA that just keeps going. It is strong fruity and hoppy and the after taste is the same. Strong and smooth. Beautiful. A must for IPA lovers.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 A: [4.25] The bottle lists the ABV (9.4%) and there is a best by date 4/20 - duh. The beer is a cloudy amber color with 1 finger of white head.    S: [4.00] Big pineapple and dank notes. Peach and mango.    T: [4.50] Spot on. Mango, pne, dank resin, pineapple, orange rind, sweet malts.    M: [4.50] Thick and coating. Nice carbonation level. The bitterness is just right. It is there and lingers but is not overwhelming or distracting.    O: [4.25] I like the concept of making the name of the beer the drink by date. But it is not just a gimmick - this is a great beer. Tons of fruit flavor and aroma wrapped with dank notes. The body is nice and there is NO hint of 9.4% alcohol. Overall this is a fantastic IPA.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 One of the best beers I have had. Tastes better than all other IPAs. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a pellucid, reddish orange with an off-white froth. Wait, you mean it's not hazy!    Redolent with orange, citrus and pine.     Heavy on the hops up front of course, but plenty of fruit juice, caramel and spice to balance. And if that weren't enough, there's an encore wave of honey-like bitterness to finish.     Goes down medium and smooth, but you will not forget it's weight.     A complex and timeless DIPA for old school hop heads.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 After having this beer on tap (today!), I believe this is easily the best IPA I've had so far.  It looks awesome in the glass, with a nice, dark golden orange color and a creamy head.  The smell is very tropical with citrus and pineapple right off the bat; the most wonderful hop aroma I've smelled so far.  The taste is exactly what you get in the nose, and the hop bitterness hits you in the front of the tongue but doesnt follow through to the back(which is nice), and the flavors invite you to sip some more (which I did!)  The feel is very smooth, not really heavy but not too light at the same time, very easy drinking for the 9.4%, which I couldn't even tell was there.  Overall, I'm glad that this was the first Stone beer I've tried, because we do indeed have Stone beers in Texas stores, yet I was afraid to try them. This is what a go-to double IPA should strive to be like. I'll definitely drink this again!   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Not sure why this particular date gets its own entry. I wonder why that is...     Nice head, great clarity, and an outstanding nose. Citrus and strawberry and dank.     Huge taste. A big, juicy, citrus hop bomb with a malt center and a piney finish and aftertaste. A lot is going on here. This is delicious and is eminently drinkable at nine point four.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Look- 4.5-Gold color, slight haze, white head that lasts a little while, lots of lacing.    Smell-4.25- citrus hops, mango, apricot, peach, boozy. Sweet malt mixing with the hops, but hop forward. Clean ferment smell. Retronasal follows up with the dankness.    Taste-4.75- follows the nose, sweet citrus up front with sweet fruit like mango and melon following up with a boozy taste. Lots of complex hop flavor melding with the malt sweetness. Dank hop bitter lingers but not overpowering.    Feel-4.25- medium carb, over medium body without being too heavy for the style. Alcohol warmth builds as pallet warms up. A slight creamy carbonation feel, not spritzy.    Overall-4.5- one hell of an ipa! Will buy again and again. No question.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Possibly the best beer I've ever had. I don't write reviews much, but this one blew me away so much I had to say something. Has the most complex, intense IPA flavor. The usual grapefruit, pine flavor but just more...interesting.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 2 | taste: 2 | feel: 4 | overall: 2.75 Copper color with white head / thin lacing.  This has the cat-piss element in the smell and in the taste (Citra?). Although not overwhelming, it affects the overall experience. Glad I got a chance to try it. Will not buy again.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 enjoy by 4-20-17  bright clear amber with a nice white head  some good lacing and the head breaks down  but stays around.scents of pine are strong and fruit   notes as well. dank hoppy scent noted  pine, orang and grapefruit tastes, not real zingy  on the tongue.just a tad of sweeter fruitiness with later sips  dense , chewy mouthfeel.but a clean finish.nothing lingers  textbook example of the style imo.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Usually a 4 to 4.25 depending on the batch. Best i had was 12/25/16 which was at least a 4.5. 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 -golden and clear with creamy white head.   -strong hoppiness, with slight flavoring of peaches and tropical fruit.   -gentle malt in advance, then it builds quickly to a surge of hops. danky af.   -polished with bitterness and dryness as it wraps it up.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 L: This beer looks like what a double IPA should look like. Great carbonation, Half a finger of fluffy head that leaves perfect lacing as you drink it down.   S: Grapefruit, grapefruit pith, malt sweetness, dank earthy pine, pineapple.  T: Powerful bitterness fades quickly to citrus, pineapple, then fades to another earthy dank sweetness. Grapefruit, Bitter citrus flavors linger as a lemony tartness tickles the tongue for just a few seconds.   O: I wish I could buy this all the time. Stone is amazing and will always be ahead of the craft beer game. This IIPA is outstanding. BRAVO!   
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Re review: 10.31.17    My first review of this beer was when I first started drinking craft beers, so I thought I'd re review it for the new release.    Pours a slightly hazy honey gold with a white head. Smells of sweet citrus, hops, malt, some fruits, and herbs. Tastes of fresh hops, malt, grapefruit and orange zest, pine, and some other fruits. Medium resinous body with medium carbonation. Overall, wow, this beer is really incredible. Much better than the first time I tried it, probably because I can appreciate the subtleties more.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Look: Copper, clear, and well carbonated with a healthy head that sticks around.  Smell: Not a big aroma. Dank, earthy, and pine.  Taste: Dank, bitter, and bleeds hops.  Mouthfeel: Complex and a little boozy.  Overall: A great big west coast IPA for hop lovers.   
look: 4.5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a clear, orange color with a little over a finger of white head. The smell is fantastically strong from the moment the bottle is opened. Strong smells of tropical fruits, especially citrus like tangerines and oranges, some smell of peaches. Dank. Smells delicious. Taste is solid, hoppy bitterness from the start, not overpowering but it's there. Sweet and citrus, some pine notes, alternates a lot with the malts. Nice, medium body beer. Has a lingering bitterness to it. Overall its solid and nice, glad I grabbed a six pack, might get another one.   
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Enjoy by 04.20.17 This is one great DIPA. 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.75 Top 5 IPA of all time. Perfectly brewed. Reminds me of the Northeast IPA's that get all the accolades even though most of the country can't taste them.    Thank you Stone for bringing us this gift of awesomeness!   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 A clear amber orange with loads of carb rising, and a finger of white foamy head that sticks. In the aroma, I get lots of citrus (grapefruit, orange, lemon), a decent amount of the dank, but, not quite oniony vibe, and a nice touch of caramel malt. In the flavor, nice waves of hops and malts that alternate back and forth from sweet to bitter, ending with a pleasant bitter note. Dank is mostly what I'm picking up in the flavor, which is great, but, I think the nose gives off a little more in the way of the citrus. Still, a very tasty brew. The feel is, above average carbonation, full feel, a little oily up front, and, quite dry on the finish. I can see why it's in demand. Nice stuff.   
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.25 Enjoyed the 4.20.17 release of this. Lots of tangerine, clementine, and other lower-citrus citrus. Smooth, juicy, almost sweet mouthfeel with little lingering aftertaste or bitterness. Remarkably light feeling for over 9% ABV. Absolutely the best offering I've had from Stone.    90/100   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 L: hazy golden orange with lots of hoppy carbonated bubbles, misty white lacing that stains glass, looks delicious.    A: piney, hoppy, peaches, and other tropical fruit    F: slightly dank but bitter and tongue numbing as expected     T: piney, resin, hop oil, melon, grass, hints of peach but not strong enough, bitter    O: It was delicious and smooth but I was hoping for a more tongue numbing bitterness hop mash which I feel I get more hop mash from Ruin.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 4-20-17 ventage. Pale gold appearance with minimal white head. Strong very clean citrus fruit aroma with hops. Taste is strong citrus fruit and hops but very smooth and without any hint of alcohol.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Probably my favorite non vintage stone beer along with Xocoveza. An accessible cream of the crop west coast double IPA. I didn't try the chocolate version, but I know others who have. I'm glad it's back to it's base beer roots - for now. Enjoy by 4-20-2017   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured into a Berliner glass..04-20-17... 2 finger mini bubble head ..great carbonation...your typical IPA taste ..yet..very refreshing and a bit more malty..(which I like).good mouth feel and mellow after taste..no alcohol burn (9.4%)..light lacing throughout ..***   
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Pours hazy, golden amber. Medium, white head that lasts a while.    Smells of Piney, dank, malt     Tastes strong piney bitter with light bready malt hints of citrus. Finishes dry with a resiny linger. Fuller medium body with creamy medium carbonation   
look: 5 | smell: 5 | taste: 4 | feel: 4 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Big time fan of the Enjoy by series and this latest batch didn't let me down. Nice and Dank and just as good as previous editions. This one is full of bodied, floral and nice and smooth. Had that creamy feel to it that I've come to expect.   Stone has me hooked and I will be there for the next batch . Keep it flowing boys I can't get enough.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great IPA always fresh but never the same twice which is why it can be amazing or not really your style. Over all the good ones overtake the bad and for this I give it a 4.25 overall rating. Also trust the bottle and enjoy by the date on the front of the bottle. Not much later than that date can alter the overall feel and integrity of the beer.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 By far my favorite beer I have ever had. I mean...come on people. It's amazing. Takes a lot to get 5 star ration across the board. Look is a fantastic light golden haze with bubbles and awesomeness. Smell is like I'm peeling a grapefruit or maybe an orange or maybe a star fruit/grapefruit/orange/tangerine/mango-hybrid. Just incredible. Taste is basically the same as the smell. Just outstanding. Seriously world class stuff here. As far as west coast American IPA's are concerned this is the cream of the crop. Mouthfeel is just outrageous. Crisp, clean, smooth, thick enough to really set the flavors into your tastebuds, light enough to wash away after a moment or two after swallowing. Overall this is probably my favorite beer of all time, and each iteration is just a new and exciting version to sample, every time a new enjoy by comes out it's a nice diversion to a different aspect of the original profile without changing so much as to be unrecognizable as an enjoy by. I look forward to each one, especially the unfiltered editions. Thank you stone!!   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the best beers I have ever had. It is rare that I give a beer at 5 star rating, but I simply cannot find anything wrong with it whenever they make a new batch.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
