look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Easy to understand why this beer is so popular. My go to beer when eating out and selection is limited. A great starter beer for those getting in to the craft type of beer.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 This is a "go to" beer for anyone that likes flavor in their beer. It's great with meals. It can be a bit heavy, but all in all it's a great, flavorful beer.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 I consider this the benchmark beer in the craft world. average across the board. Boston Beer just hasn't kept up with the innovation happening in the craft beer world. Sam was an innovative beer 30 years ago, and remains a benchmark, but can't hold a candle to today's new craft beers.   
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 An easy drinking beer a friend brought over after work. It's good but didn't excite me as there is nothing especially notable about it. I'd not turn it down if offered but I would never personally purchase it. Too many amazing beers out there to settle for ok.   
look: 4 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 The beer is golden in colour - almost amber - with a nice, fluffy white head.    The smell is light hops and barley malt. Overall, the aroma is light but very present and pleasing.    The beer tastes of barley malt, a hint of caramel, a bit of white bread crust, and hop bitterness at the end.    The beer is light to medium bodied and the finish is smooth and dry.    If you enjoy lagers I would certainly recommend trying this one.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2 | taste: 3 | feel: 2 | overall: 3 12 oz can poured into a plastic cup. Nice amber color and typical beer smell. Slightly sweet without being cloying. Mouth feel was smooth with a pleasant aftertaste lingering in the back of the throat. Overall good beer. Solidly crafted. Date on the bottle read May 2017. While the Samuel Adams company is based in Boston, Ma this particular batch was from my hometown of Cincinnati, Ohio.   
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.5 L - nice amber brown.   S & T - toasted bread maltiness; caramelly sweetness.  F - nice and light, very sessionable.    O - decent for a lager. Quite sweet, though, very caramelly, but quite flavorful for a beer with such a low ABV, to be fair. So if you're into the sweeter/caramelly stuff and don't feel like ordering a heavy-hitter, this one's for you.    I don't particularly recommend this one.   
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3 | feel: 4 | overall: 2.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3 12 oz bottle. Pours a nice copper hue with a thick head. Head dissipates fairly quickly. Aroma is of caramel. Taste is malty, a little fruity. I’ve never been a big fan of this beer, but it’s definitely drinkable.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4.25 This is my favorite "basic" beer. It's usually always available wherever i go, so i know i can get it ahead of time. It's a pretty good beer that's not extremely light, but also not heavy. It's good for most situations and gets the job done!   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 My go to beer . Easy to get at the local supermarket. Great beer to drink while getting my house ready to move 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Pours a clear, caramel color with a small white head that leaves behind some lacing. Smells of caramel and malts, scent is light and not distracting. Tastes slightly bitter, with the flavors of malt, caramel, and a hint of pine. Clean and crisp beer, a little bitterness lingers but not too long. Overall, I think it's a beer that people tend to forget about when it's surrounded by the latest IPA or BA stout, but holds a solid place. It's a tasty beer, light enough for summer, well lagered, and for a 5% beer actually holds a lot more flavor than a number of session IPAs around the same ABV.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 2.5 | overall: 2.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 A bit on the bitter side for me, but an exceptional beer. This is my go to. 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 2.5 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 I rate all of my beers according to style. This is a beer that is so common that we take it for granted. Because they brew so much of it and it is found everywhere I think less of it.    But when I truly use my senses, it tastes great! Not much beers like it out there. This is a beer that NEEDS to be drank fresh. It's so much better fresh.    I taste biscuity malts, a hint of citrus zest, and caramel. I also taste metal, which is sharp. The hops are definitely in there, but not as strong as piney hops.   
look: 3.5 | smell: 3 | taste: 4 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3 | taste: 3.5 | feel: 4.25 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 The best lager beer I've ever tasted! I was invited a pint of a dark orange beer, which I firstly thought it was an IPA. Then my friend said that it was a lager. The beer is malty, hoppy and has good after taste! Highly recommendation, especially for lager lovers!   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Sam Adams beer is perfectly balanced, complex and full bodied!     "You can travel the world and never find a better beer then Samuel Adams, ALWAYS A GOOD DECISON"!   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 4 This used to be my everyday drinker, until I discovered Old Rasputin and every other RIS, DIPA or Scotch Ale, years ago. I went out for a burger last night, and Sam Adams Boston Lager the best thing they had. I guess I had forgot just how good this beer was.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Nice look to this lager. Bready malt scent, something grassy. Taste is ok. Sort of blunt caramel malt with some bitter hops. Good smooth feel with medium carbonation. Meh...   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Remember that episode of Family Guy...    "Would you like something to drink"?  "I'll have water please",  "I'll have water too but with lemon",  "I'll have a Sam Adams",  "It's 9:30 in the morning"  "And don't you have an outstanding dui"?  "Ya but, I got to get the taste of weed and hooker spit out of my mouth"!  "I'll have a Sam Adams too!"    "SAMUEL ADAMS ALWAYS A GOOD DECISION"!   
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 Had this on tap at Applebees, without a doubt the craftiest lager I've had so far.  The look: looks more orange than your typical lager, with a nice foamy finger of head.  You can smell the hops, along with some citrus and some malts, but it's not overpowering, a well balanced aroma  The taste is great, the the hop notes coming through on the front of the tongue, some more citrus, not quite as malty or yeasty as I was expecting.  Has an even feel in terms of mouthfeel and hop character, if you can call it that, very smooth all the way through.  Overall, this has become my top lager to session because of the drinkability and readiness on the palate. Not the best beer I've had, but still really good   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 This is an excellent American take on a Vienna lager. Nice clear, and bubbling amber appearance with typical short lasting white head that leaves a nice shadow-head after it settles out. Smells malty and bready. Taste is remarkable. Sam Adams is on the money with a great balance of sweet and bitter, with just enough hops to completely the subtlety sweet malt flavor. Finishes crisp and thirst quenching. Light-medium bodied and a great American beer.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.25 | taste: 4 | feel: 5 | overall: 4 Look - Clear copper/slight amber with two fingers of off white head. A few rings of lacing.  Aroma - Grassy, slight spiciness, bready malt sweetness  Taste - Biscuit like sweetness, toast, floral and earthy hop character, hint of caramel.   Feel - Pretty much perfect for a beer like this. Thin to medium bodied, ample but soft carbonation. Almost creamy but very refreshing.    Overall - Poured out of a bottle it's very good but on tap it's outstanding.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 From notes taken 03/14/17:    Nice mostly clear amber or butterscotch, but quite cuprescent. Fluffy, rocky, light, but well-structured and immovable head, creamy tan in color with good retention an abundant, delicate lacing. Sweet and malty and grainy nose, with caramel and honey but also a hint of dark fruit. Palate is grain and caramel as expected but more bitter than aroma lets on, although that is not uncommon in lagers. Hops are floral to grassy but stronger and more soapy and peppery than I prefer in a lager. Still, this is a classic and quite drinkable, due to the balance. Lighter body, somewhat sparse but fairly sharp carbonation, yet ending on a softer effervescent note.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 The granddaddy of craft beer. Clear light amber color. Biscuity dry smell. Thin dissapating head. Decent lacing. Has a malty, caramel, lemony, biscuit flavor with a nice light hop balance. Every place that sells or serves beer should at least offer this. But unfortunately, they don't. They are too busy selling Bud Light to know a decent beer.   
look: 3.5 | smell: 3 | taste: 2.5 | feel: 2.75 | overall: 2.5 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Crystal clear medium darker amber.  Lasting head.  Aroma is decent.  Sweet and malty some nutty.  Slight peppery spice to hops.  Medium carbonation.  Not my favorite beer.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 Great beer, automatic smell when opened that gets the senses flowing. Pours a golden color with a frothy head that desipates over a few minutes. Drank the beer somewhat cooled but not ice cold and tasted very well. Don't know about drinking in the summer but is a great autumn beer to enjoy at a campfire. Cheers.   
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.25 | smell: 2.5 | taste: 3.75 | feel: 3.75 | overall: 3 A pseudo craft beer. Not bad and somewhat enjoyable, but watered down in order to appeal to the masses.    Look: Pours a clear orange yellow color with a one finger off white head of foam. Leaves a tiny bit of lacing.    Smell: Very faint, almost no nose. Mild caramel with a toasted bread note.    Taste: Rather sweet throughout. Lots of sugary malt upfront with a slight caramel taste. Notes of honey and apples. Mild toffee. Very sweet with a lingering taste of caramel.    Feel: Body is light with moderate carbonation. Sweet and sugary, somewhat thirst quenching, but very saccharine.    Overall: I can't tell if this beer is old or fresh because Sam Adams uses a ""Best Before"" dating system instead of a proper bottled on date.     I hate ""Best before"" codes - they're useless as far as I'm concerned - because there's no way of telling when the beer was actually bottled. They could be giving this a six month shelf life for all we know, which is not """"""Fresh"""""" for a beer, especially a lager.    Let me decide when the beer is ""Best Before"" by providing me a bottled on date. This is simply a cop out in my opinion and a half assed way to both sell more beer and provide the bare minimum amount of information to the consumer. Sam Adams is having their cake and eating it too, paying the customer lip service but not actually providing any meaningful information to the drinker.     Was this beer bottled three months ago? Four? Six? Eight? There's no way of knowing.    I'd love to know if this is fresh, the date says it's within two months of it's ""Best Before"" date - but it's very sweet and malt heavy - like an old beer...    Theres no way of knowing if the beer is actually intended to taste like this or if my bottle is just past it's prime.    Overall this is good, but it could be so much better. It's thirst quenching with a good mouthfeel and moderately dry aftertaste - but very sweet throughout without much influence from the hops. I will admit I enjoy the taste, but if they just dialed back on the malt a little and added a tiny bit more hops, this could be exceptional.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.25 | taste: 3 | feel: 3 | overall: 3.25 This is the go to beer of mine. The beer that I buy when I'm not ready for an exploration night of beer drinking, but one where I just feel as having a few with my boys. It is smooth, it has a great taste...one of the few lagers that I truly enjoy. The pour has a beautiful color to it, it looks like a nice hinted golden red to it. The head is a bit of a knock, but other than that it is a fine beer.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 12 oz bottle. Pours a clear amber color with beige head. Aroma has fresh, floral hops and some nutty malts. Taste starts with nutty and caramel notes and finishes bitter and hoppy. Medium-light body with good carbonation.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 The gold standard. Clear red-brown with a strong head and lacing. Perfectly balanced between malt & hops. Spicy, not over-carbonated. Delicious. 
look: 5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.25 Pours a cooper color, high carbonation, and quarter inch head. Has malty aromas similar to a amber ale and slightly hoppy. Goes down a tad bitter and dry. Tastes a lot like an amber ale. Overall a really good beer for the style.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 5 Best lager, las Vegas airport. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Everyone knows this beer is one of the founding father beers of the craft beer revolution. It set the bar high for the next generation of craft breweries. Most can't compare to this malty yet hoppy brew. Not so hopped up like the latest trend. Great beer .....I probably should rate it higher!   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 I'll be honest, I figured it wouldn't be good because it's mass produced and advertised on TV alot. But I was wrong. One of my favorite Viennas. Mild hoppiness, great malt, perfectly balanced, and so so refreshing.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Poured from a 12 oz bottle,into a Cigar City pint glass.    Thin,frothy,white head with moderate retention and lacing.Light copper colored body,with a slight amber hue.Very nice clarity,with light carbonation.    On the nose I get sweet malt notes backed by some spicy hop characteristics.    The palate follows the nose with sweet malts up front,and spicy hops on the back end.    The body has a medium / light mouth feel,with moderate oxidation on the tongue,and a slightly dry,yet smooth finish.    This is another solid beer from Sam Adams,nothing out of this world,but a good beer.I've had it many times before this review,and will probably drink it many times after.   
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 3.75 L: Deep honey, slight head, good lacing  S: Honey, sweet malts, hints of fruit, hints of earthy hops  T: A crisp clean lager that has a nice malt flavor, with a slight hint of hops to balance  F: Very drinkable, good body  O: A go to beer with wings or saturday day drinking   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4 Love Boston Lager. My new favorite everyday drinker (and I'm usually into Stouts) BL is every bit as good as any micro/'craft' brew - but it's available everywhere, it's consistent, and it's supermarket priced. What more do you want? We live in a wine-making area, and in the past 10 yrs or so we've had an influx craft distilleries, meaderies, hard cider producers, and most recently- an onslaught of "craft brewers". Now this is all great stuff for the local tourist economy, but unfortunately most of the beers being produced are, in a word, awful. Lots of Uber-trendy hop-bombs... joined by the crazy "dump every dried spice/flower/fruit/nut/herb under the sun in the brew" - make crazy labels, and sell it as 'hand-crafted' for $4/bottle at Wegman's. Boston Lager is the remedy for all of that nonsense. It's truly a premium product being sold at the same price point as Genny, Bud, and Miller - but it's so much more complex and as so many others have already stated - balanced. I love the amber color, the just-right bitterness and lingering malty/yeasty-sweet finish... at first flavor hits you with some aromatics (don't really know what's in there - sorry I should have researched this a little better) but is very satisfying without being over-the-top in any one area. My only sub-4 score would be the nose... not even a complaint, more of a statement since all of this is 100% subjective but to me the nose doesn't accurately reflect that first sip. Honestly - forget the 4-stars, I'd give it 5 stars but that has to be reserved for those once-in-a-great-while jaw-droppers. PS - it is quite "Ale-ey" if you taste out of the bottle but don't look at it... it is crystal clear like a good lager but does have ale qualities. Maybe rename Boston LagerAle? LOL   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 Classic, everyday beer that's perfect for dive bars. Amber with a red hue, good carbonation, sweet malts, and a fruity finish. A very nice balance. Out of all beers, probably the one I've had the most. I originally came here expecting people would snub it and intending to bump it up, but it's rated pretty fairly.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Bought a 12-pk on sale to finally try out America's "macro-craft" beer.     L - Pours a penny-copper red with a thick three fingers of off-white head that leaves a light lacing throughout.     S - Sweet caramel, bready malt, a touch of piney hops.    T - Like the smell, a balance of bitter and sweet with some spice from the hops. The sticky caramel flavor gives way to some bitter, spicy hops but is very balanced. Not strong in either direction.    F - Light to medium bodied, good amount of carbonation with a soft, dry finish. Very drinkable and balanced.     O - This is a beer that prides itself on balance. It's definitely a good run-of-the-mill beer if you want something with a little more "oomph" than a Bud Light, but doesn't sit as heavy as a stout or IPA.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 2.5 | feel: 2.25 | overall: 3 
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 2.75 | taste: 4 | feel: 4.5 | overall: 3.75 Nice beer-beer. Not hoppy, not malty, not heavy, not light. Balance is the key word. Basically built like a German beer but with English ingredients....by Americans. Great to see this everywhere now. Cheers!   
look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3 Years ago I considered this a hoppy beer and I usually chose something else. Then as my hop tolerance rose I started to enjoy it and think of it as something special. Through the IPA years I thought it was awful and could not drink it. Now that I am back to a broad spectrum of beer I tried it again and it seemed like just a decent everyday beer. Clean, some taste but nothing to write home about. I really believe a Yuengling IPL is better. Brooklyn lager for sure is a better choice.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 2.5 | taste: 3.5 | feel: 3.75 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3.75 You know what this is. 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 2.5 | feel: 3.25 | overall: 3.5 Ok for all the hype this isn't great. Most beers by Sam Adam's are misses except Cherry Wheat and Porch Rocker. It has a strong swallow but not as harsh as an IPA. Nothing as a beer drinker that I'd recommend.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 This is my go to lager or beer when I return back home to the northeast. It's very hoppy. 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 Eh. 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 good looking brew, tons of lacing left on the glass. notes of sweet bready malts, toasted nuts, hint of caramel, a bit of peppery and slightly citric hops coming through for balance. overall a really enjoyable easy drinker!   
look: 3.5 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours a yellow orange with rich foamy head and the lacing is decent. Smells of sweet malt/syrup, mild hops and some spice. The taste is pretty good, I get a malty hops up front with a spicy finish and maybe just a little citrus. This is a fantastic mainstream beer and is what I consider a staple beer to choose over some others. I really enjoy this beer ice cold and have to say a well made beer.   
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 3 | overall: 4 After tasting my first Sam Adams in years, I have to say that it is definitely a step up from mainstream American lagers. It actually has a distinctive flavor and a good one at that.   
look: 2.25 | smell: 1.25 | taste: 1 | feel: 1.25 | overall: 1.25 Oh my gross. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 Clear, pale bronze color with a finger of dense white head. Clean, crisp aroma and taste with a lightly toasted caramel malt profile. Slightly sweet, but pretty well balanced by modest hop bitterness, so as to leave a somewhat dry finish. Light to medium bodied. A fine go-to lager when nuthin sexier is available.   
