look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Appearance: Hazy dark blonde holds an eighth of an inch of rocky white foam.    Aroma: Slightly skunky, very wet hops, earthy, citric and pine, with some mild tropical notes.     Taste: Bitter front end is lemon peel and grapefruit, goes into a more earthy hop note, then into a pine hop note, and THEN into some mild malt base. It keeps the total profile somewhere into balance, at least supports all the yummy hop flavors.     Mouthfeel: Oily finish with a hint of burn, low carbonation, medium body.    Overall: Nice IPA, very heavy hop flavors in the profile I like, the base is pretty clean. It may be just a bit, dare I say, too hoppy. Still, very happy I got the 6, and happy to see Cigar City in Texas, hope to see more.   
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 This has been my go-to ipa for years. They just introduced 12 can packs under 20 here in NY. I have my personal favorites but there's no way you'll get this quality at this price. ***Lt. Archie Hicox: I must say, damn good stuff, Sir.***   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Nice citrusy above average ipa. The woodlands, TX April 2018 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 I acquired this beer in a beer trade from a gentlemen from Florida. We are getting it here in Minnesota in a month but, I couldn't wait after reading all of the reviews on it. Poured from the can into a pint glass.  Look: Orange to a darker hue of orange almost amber. 3 finger head that was snow white  Smell: Right off the bat notes of tropical fruit, pine and of course hops.  Taste: The taste of this beer is more of what I'd expect from an IPA. There is a very strong dose of hops which is lovely.   Feel: This beer had a little more carbonation than most IPA's I drink but, it by no means is unpleasing.   Overall: I can't wait for this beer to come to MN and I will more than likely always have some in my fridge. A solid IPA that lives up to the hype.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Maybe my favorite IPA, certainly the best from Florida. Lots of power, citrus, and hops but goes down really smooth. It's commonly on tap in pints in SW Florida, which is slightly dangerous if you don't stop at two. But it has so much flavor that it's nice to sip slowly, so two is plenty for three hours listening and dancing to the Mudbone Blues band.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Pours a substantially hazy gold to copper. Aromas of ripe tropical fruits, oranges, and chewy sweet caramel but veey subdued. Nose would benefit from more prominent hop aromas. Beer is bitter with bits of mango and tropical fruits. Well balanced between bitterness and sweet malt, but I'm left wanting more hop flavor. Medium body.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.75 | overall: 4 Favorite Florida brew 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 A - Pours a lightly hazed amber with a two finger foamy white head. Tons of soapy lacing.    S - Aroma is orange peel, grapefruit and piney hops.    T - The taste is orange peel, grapefruit, caramel malts and piney hops.    M - Medium body with medium carbonation. Creamy mouthfeel with a soft finish.    O - A pretty solid IPA. The flavors are nice and clean. Super crushable at 7.5%.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 Reminds me of Deschutes inversion, but not quite as flavorful. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 4 Beautiful lacing with a thick puffy head.Pours with a medium copper appearance. Hops,citrus and pine resin up front on the nose. Body is quite thin with a sharp grapefruit finish. Quite drinkable.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 A great session IPA, one of my go to beers if nothing more substantial is available and I think that really counts for something. Even though I don’t put this is the same league as sculpin or dogfish 90, it’s cheaper (in my location) and I’d drink it all day.    L: Amber, nothing fancy but a nice shade nonetheless     S: The citrus notes hit hard, there’s some earth in there though if you dig for it    T: citrusy and hoppy with solid bites of pine. I feel as though the bitterness is marginal although I’ve heard otherwise. Well masked by the orangey tang and lush hops IMO    M: Clean, feels initially like it should end on a dry note but again, contrary to what many seem to say, it’s a bit of a wet finish if you ask me. I think that’s good in this case too, it’s still very standard IPA, just a tad less leathery than average and that is a great session quality.    Overall: I pretty much said it all above, it’s a great beer to take down all day. I’d imagine a wonderful beach ipa as it is readily available canned. Very easy to drink, with just enough balance and sophistication to make it interesting.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 This is a nice ipa. Crisp clear and packed with citrus. Smell is dank and has citrus notes. Has some heat for being 7.5%, but it actually is kinda nice. Flavor is citrus, pine, some caramel malt. On the bitter side, but not too dry for me. I'm enjoying this. I don't know that I'll buy it a lot (due to having so many options) , but I'm glad I bought it.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 2 finger head.   Nice color.   Guava and tangerine nose.   Hop forward with a bitter citrus finish.   A great straight forward IPA. 
look: 3.5 | smell: 3 | taste: 2.25 | feel: 2.25 | overall: 2.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 The verdict is in, Favorite IPA. Look, Great; Smell; Fruity, citrus; Taste, Best; and Feel, Fantastic. 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 2.75 | taste: 3.25 | feel: 3 | overall: 3 Having ridiculously high expectations for jai alai I thought maybe this batch would be different. Zero aroma, minimal hop presence. Total letdown again   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Type: 12-oz. can  Glass: Beer Nerd 12-oz. tulip  From: Bine & Vine Bottle Shop in Normal Heights (San Diego), Calif.   Price: $2.24 (because of 10 percent off for a variety 6-pack)  Purchased: March 17, 2018  Consumed: March 20, 2018  Reviewed as: American IPA  Misc.: Canned on Feb. 22, 2018 at 9:43 a.m. ET; Brewed in Austin, Texas    First time seeing Cigar City in stores out here. Looked like it was just the core beers for now, but was excited to get to try this one. Can description read, “The merry game of jai alai provides inspiration for this citrus-forward India Pale Ale with notes of clementine, orange peel and caramel malt creating an IPA that’s both bold and approachable.” After some searching, found the six (6!) hops as Amarillo, Simcoe, Cascade, Motueka, Centennial and CTZ. Usually not a fan of that many hops. Should be interesting.    Poured an amber semi-clear color with three fingers of rocky off-white head. Lots of slow moving bubbles creeping up the sides of the glass, reminding me of a shaken snow globe. Excellent sporadic uneven foamy lacing. Almost perfect retention. (Sight - 4.50)    Smelled pine, resin, Cascade, spicy Simcoe, papaya, mango, guava, tangerine, caramel and red grapefruit. From the can even more tropical notes with mango, guava and papaya leading the way. (Smell - 3.75)    Taste was a bit better than the nose. Lots of stuff going on here with the hops, but lots of tropical notes on the back end. In order got spicy Simcoe, papaya, mango, guava, red grapefruit, dank pine, Cascade, floral, passion fruit, caramel, pineapple, herbal and lingering peppery spices. (Taste - 4.00)    Medium body. Oily texture. Average carbonation. Spicy finish. (Feel - 3.75)    This beer was a bit of a letdown overall. Could have been the Austin canned on location, but not sure. Still very good overall. (Overall - 3.75)    3.90 | 88 | B+   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.25 it's okay. It's medium-bodied but dry like a true IPA. I would say it's kin is Sierra Nevada Torpedo IPA which I would buy over this. Probably won't buy again.   
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 Jai Alai has made its way to Chicago and it turns out it's as good as they say. Nice copper color, pleasant citrusy aroma, but taste and feel are just phenomenal. Great balance of citrusy hops and caramel malt. Fantastic texture. Feels and tastes almost like a DIPA.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Dark and a little hazy. No nose. Nothing exciting about the taste or leave with this. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 As expected ipa 
look: 4 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4.25 L) Pours a lovely honey amber with a creamy white head. Decent retention and great lacing.    S) The nose is floral, sweet, and sappy. You can get luscious light caramels and spicy citrus zest. It is balanced quite nicely and very inviting.    T) The taste is quite juicy and well balanced as well. Everything present in the nose is on the palate. It has a surprisingly dry finish although some resinous hop notes linger.    F) The brew is quite creamy for the style, and has a perfect medium carbonation. An absolute pleasure to sip.    O) A great six-pack ipa in general. I could knock back pints of this all day.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 It pours a nice copper orange. It's smells of tropical fruit. Great aroma. Taste is citrus fruit, slightly sweet with a nice hope bitterness. A lot of hype around this IPA and it's very good. But the more I find these the more convinced I am that nothing beats solid local craft fresh off the tap and this can is dated 3/6 so it's fresh.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 Look: orange, semi cloudy, dense head, good lacing. Aroma: passion fruit, mango, flower bed, those chalky heart candies from Valentine's Day. Taste: nice, sharp bitterness up front, passion fruit, grapefruit, mango, pineapple. Finish: dry with lingering bitterness. Mouthfeel: silky texture, lively carbonation. Comments: this is one of the best IPAs I've yet drank.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Dark-orange colour, cloudy, pouring with a nice head.  Fruity and herbal smell, with some honey on the back.  Tastes initially like sweet caramel with some fruits (peaches, apricots, grapefruit), with a bitter-dry finish. Honey and dried fruits, raisins in the aftertaste. A herbal-hoppy background can be felt during the complete tasting. The alcohol content is completely hidden.  Probably goes well with a spicy food, like recommended on the can.  Very good!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Can dated 03/01/2018. Pours a copper orange with a bit of white head. Aroma is mostly citrus fruits - tangerine, grapefruit, orange, slight tropical fruit. Taste is similar - dominated by orange, tangerine, grapefruit flesh, clementine. There's also a sweetness that gives it a dried orange slices/orange marmalade note as well. Notes of pine and resin as well but in the background of all the citrus flavors. Feel is slightly thick but I think near perfect for the style, which I would call classically West Coast. Overall, I was excited to see this on the shelf and I'm happy that Cigar City is now distributing to California. This beer definitely lives up to its reputation and I found it very enjoyable.   
look: 4.5 | smell: 4.5 | taste: 1 | feel: 4 | overall: 2 I must have gotten a bad can. I love IPA’s. I was very excited when I found this on the shelf. Anyway... not for me, which is surprising! I’m not going to get into the undertones as I only had 1 can and that wouldn’t be fair. Given the reputation, I will try it again someday.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours a slightly cloudy, deep amber coloration with a small. fizzy head. Smell is a pleasant mixture of caramel malts and citrus hops, with notes of orange rind, grapefruit and a strong pine aroma. Taste follows the nose, with a very nice balance of caramel, bready malt and resinous, citrus/tropical hops. Quite a resinous character, with notes of orange rind, grapefruit, tangerine and just a tiny hint of pineapple as well. Finishes with a medium/strong bitterness, lots of pine and a little booze. Smooth mouthfeel with a medium body and strong carbonation. This seems like the perfect marriage between and west and east coast IPA with its resinous character, piney bitterness, but also strong maltiness and citrus and slight tropical fruit notes. Probably even nicer when not 4 months old...   
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 Taste: crisp, non bitter, balance blend of 6 hops that work together well, mellow clean finish. Fresh and mellow floral hop nose. Amber/gold hue, semi clear,tall foam head with partial ring lattice. Medium body. Easy drinker. 65 IBUs   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Let me start by saying I live in Tampa so I am partial to this beer. It is literally at every store, every bar and every party you go to. People in Tampa love it. Joey Redner has created a brewery that everyone in the city is proud of. Damn good beer   
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 4.75 | overall: 3.75 Cigar City Jai Alai    A: The flagship IPA and perhaps the best-known beer from Florida stalwarts Cigar City (except Hunahpu, maybe) pours a brilliantly clear darker orange, the color and clarity of IPAs past and out of vogue at this point. Two-and-a-half fingers of bone white head stick around forever, and the lacing left behind after every sip is also great. Of course, time has sort of passed this look by, but as with everything, a classic (almost) perfected never goes out of style. 4.75/5    A: Orange, grapefruit, orange peel, tangerine, clementine, and pineapple all leap out of the glass alongside an ample piney hop back bone, boht vying for superiority over a mat of sweet malts: caramel, simple syrup, and just general malted barley. The strength of the fruit notes eventually win out, but the greenery never surrenders, and a rindy bitterness even joins its ranks if one digs further. The yeast is certainly contributing some mild-to-moderate fruity esters as well. Alcohol is completely absent in the nose, which is an achievement at 7.5%. The malt is a bit too forward for most West Coast IPAs, perhaps Cigar City's nod to their East Coast location or the influence of classic East Coast IPAs like Dogfish Head 60 Minute and 90 minute. This is old-school, but it does fairly well within that template. 3.75/5    T: The West Coast character really comes out in the flavor with the piney, oniony, dank hops and their pithy allies decisively counterattacking. The tropical flavors that the beer's marketing and aroma evoke are subjugated almost entirely under a torrent of bitter blows. The flavors that do make it out somewhat unscathed are that orange peel, tangerine, clementine, and just a hint of pineapple. Sweet, bready, caramel malts bring balance and juiciness to the second half of the flavor profile. Pleasant biscuit tones, graham cracker, and yeasty dough add a nice depth of flavor. Orange marmalade on toast comes to mind as one steps back to take it all in as the dryness creeps in and takes over with only a citrus syrup stickiness left on the palate along with a little sweet, herbal tobacco. Here, it is evident what many saw in this beer when it was first released and gaining hype. 4.25/5    M: Perhaps it was intentionally ahead of its time, or perhaps it is just a happy coincidence, but the body comes off moderately full, not quite in the New England sense, but one can almost see the progression, intentional or not (maybe it is just the relatively high ABV for a single IPA). Bitterness and dryness are moderately high for a beer with such an obvious malt presence, but it never becomes overwhelming and never oversteps its bounds. The aforementioned stickiness is within the realm of acceptability. Alcohol is unnoticeable. Carbonation is soft, yet active, effervescent even, a brilliant touch. This is the best part of the beer. 4.75/5    O: Cigar City definitely built themselves up on the backs of Jai Alai and Hunahpu, but Jai Alai did (and continues to do) the heavy lifting in the trenches: the market, and it is not hard to see why: this is a friendly IPA with a little something for everyone. The balance is very good (though not as perfect as some greats in the style, namely Bells Two Hearted).. I enjoy the beer well enough, and I think it ticks almost all of the boxes that a beer of this style and a beer of its time should. That said, it really does not set itself apart all that much from, say, Sierra Nevada Torpedo, Bells Two Hearted, Deschutes Fresh Squeezed, and Ballast Point Sculpin, all of which are priced similarly or lower (save for Sculpin). The malt presence and the candied citrus peel/marmalade element are interesting, but is it enough? For me, no. I will buy this from time to time now that it is here, but ultimately, I will probably stick to Two Hearted or a local IPA for even my old-school itch-scratching. Pair with Silverstein's nostalgic comeback album, "Dead Reflection." 3.75/5   
look: 4 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 2.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured from 12oz can into Spiegelau IPA glass. Canned on February 22nd, 2018.    L: Pretty red-orange color, finger width off-white head has good retention.     S: Citrusy, grapefruit and tangerine.     T: Again citrusy, grapefruit and tangerine, dank pine and some leafiness that eludes. Very nice.    F: Light, crisp, lingering citrus.    O: Wonderful. Where simplicity creates elegance without being one-dimensional.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Piney, smooth, alcohol hidden well 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 It’s good to see some east coast IPA on the west coast. I’ve lived and worked on both sides. This IPA will do well on the west coast.   It has an utmost flavor with an east coast tropical twang!......Jai Alai (unless you watched “Maimi Vice”) a sport that most don’t know on the west coast.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Had to start visiting Tampa for work when I tried this beer. Hard to miss- it’s everywhere down there. Love this beer. Some classic IPA elements, but reflects the quasi-Tropical origin. There’s citrus in there for sure, but there’s a juicy maltiness balancing it out. Perfect for drinking outside on a hot Tampa night. Thankfully I finally found it on a shelf here in Cali, where it tastes just as good indoors on a crisp sorta-winter night. So glad I don’t have to load up a suitcase with this stuff for my flight home. Now if they will just release the white oak edition out here I’ll never need to visit Florida again...   
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Good beer. Been enjoying this for over 10 years. I can fetch this beer locally for $8.49 a sixer every day of the week. Found it on a visit to Disney on a trip for my girl Angela a few years back around 2010 or so. Fla has this everywhere, including gas stations. If you're in the mood for the citrus taste of the tropics, as I am when visiting Fla, you know what I'm talking about, mid summer, Jai Lai simply taste like your visit when you get there. That's why you visit. Cheers, hop seeker.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.5 Lol, watching Jai Alais rating tank since Stone became their distributor here on the West Coast. Just yesterday this was 4.8 (3/08/18), now today it's a 4.3. Man F U casuals. Go grab some haze and claim the other gimmicked trashed is the best you've ever had.    Look: Clear golden body, 2 finger head, nice retention    Smell: Subtle malt, sweet, orange, mango, peach rings    Taste: Very much like the nose, I love the malt backbone on this.    Feel: Light in body, nice amount of dry on the backend, and a piffy orange zest comes on an exhale. After letting this beer come to room temperature, it's very much like bubble gum, in a good way, juicy fruit good. Hell the burps of this aren't bad either, like enjoying your farts on a car ride alone.    Overall: This is everything an IPA should aspire to be. In a world plagued by haze, Jai Alai belongs in the WIPA inspired Hall of Fame with Sculpin, Enjoy By, Sip of Sunshine, and Pliny. My only complaint is how damn drinkable this beer is for 7.5%. This review only took me 8 minutes and this can is gone. It's a near perfect beer. That 7.5% is right in the sweet spot.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great Citrus IPA without being overwhelming. I had this beer in Disney World and was excited it was available to dull the pain from crowds and screaming kids.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.25 Pours a clear golden orange with a white head, good retention and lacing.  Grapefruit aroma was quite noticeable, a hint of pine and something I perceived as an "additive". Lotsa citrus and tropical fruit flavors. A little thin, good carbonation. My first beer from Cigar City, a solid offering.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 At first rather thin looking once poured but with a generous head, lasting and with a bit of lacing. Its strongest and most imposing trait is a strong piney aroma perceivable at a distance. It’s taste is certainly very piney as well, with a rather moderate bitter kick behind it but a less-than-full body that, while below standard for category, plays out more like british pales and is pleasing to those of us recently put off by ever more violent IPAs. In all, a decent brew.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Slightly hazy light coppery color with a frothy white head, quite lacy. The hops are just noticeable in the mild aroma. Smooth mouthfeel. Mild flavor with a hoppy aftertaste.    Drinking from the cans from a six-pack of Jai Alai on ice in the cooler by the pool, my companion, not a beer connoisseur, says, "Hey, this tastes like new mown grass smells." I guess that's what the term grassy, that I've read in various beer reviews, means. The reason I had the Jai Alai in the first place was that we had had White Oak Jai Alai recently in a restaurant in Tarpon Springs. It was great. When I tried to get it locally, only three hours away, I discovered that it is seasonal and not available. So, until White Oak Jai Alai is available, regular Jai Alai will do.    Update: I compared Jai Alai White Oak to the regular Jai Alai. They look and smell alike. The White Oak has a slightly smoother mouthfeel and just a hint of something extra in the flavor, vanilla maybe. They are so similar, but the seasonal White Oak has just a weensy bit extra.   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.5 Very solid IPA and 7.5% is very well hidden 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 A - Great looking hazy orange body, full white head, lots of lacing.    S - Smell is creamy citrus, dank herbal notes, and a light cracker hit.    T - The flavor follows the nose, with big juicy citrus, primarily tangerine and orange, mild pine, and a nice herbal fade. Bitter but not punishing.    M - Brisk carbonation, mild weight, dry finish, but does not build much.    O - Worthy of the hype. A lush fruit experience, West Coast inspired, but a solid contribution of its own to the IPA conversation.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
