look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours golden copper with thick white frothy head. Subtle citrus notes and malty backbone on the easy drinking IPA. HIT the SPOT at SB Zoo, cheers! 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Great IPA here, brought me out for another review. Bought a sixer, since I wanted to try, and was pleasantly surprised.    L: Nice bottle, don't know why it never caught my eye before, but the packaging is rather beautiful. Poured into a sniffer with a clear, very orange amber color with an almost two-finger head that lasts pretty well. Lacing sure hangs on tight.    S: God, can I drink this smell? Delicious. Clean, sour-bitter hop character, like there are dried citrus peels just sitting in the sniffer (so clean it almost smells sharp or metallic, like a knife blade) mango (which smells amazing), a little bit of blackberry and maybe blueberry, and just a hint of soft doughy breadiness underneath the fruit. If this were a candle, I'd buy it on the spot.    T: As always, the taste is everything the smell is but, unfortunately, more. Still very soft, but the grapefruit in particular as well as the funkiness of the bready malts becomes much more pronounced. Tropical fruit, stone fruit, berries, then citrus all blend well, and as the bitterness builds it is counterpointed with a peppery flavor, reminiscent of rye, then finishes in a malty caramel sweetness, but that bitter pepper edge dies last.    F: Awesome: feels clean, just like the smell, not oily, but very smooth. Sticky, with a glasslike feel. Thoroughly carbonated, enjoyable and fulfilling.    O: A great brew. Reminds me of of SN's Torpedo IPA with more hops and less malt. Definitely up there with Bell's Two-Hearted Ale and the other great IPA's!   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Canned 10/07/15    Pours a clear golden yellow with a frothy white foam head. Smells like pineapple, pears, grapefruit, lemon, tropical fruit, honey, herbal hops, and light bready malts. Tastes like pineapple, grapefruit, lemon, pear, honey, tropical fruit, bready biscuity malt, and dank resinous hops. Feels medium bodied, creamy with moderate carbonation. Perfectly balanced and well-crafted. Overall a great IPA.   
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 Um . . . wow. This is one hell of a beer. I'd rate this as one of my personal top 5s. Pours an orange tone with a thin white head. There is not another that has this one's aroma, amazing. Perfectly balanced, a bit sweet at first with that expected biter aftertaste. Every beer drinker should drink this at least once.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 Delicious 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is an amazing brew. It starts off golden brown yellow. Fine bubbles. The aromas is to die for. A perfect blend of hops and malts.  The taste is boozy first. Then things get all malty and just slightly skunk.  This ale deserves the highest praise.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 BOD 11/6/15. Clear golden pour with a hint of amber. World class head volume, lacing and retention.    World class nose of massive hops - citrus, tropical and dank. Grapefruit, pineapple, orange, mango and finally a subtle earthy bit of dank with a touch of spicy spruce. Underneath the hop blanket lies a whiff of biscuit.    Medium bodied with a rich oily and creamy texture. Perfect carbonation with a nice effervescent middle and a finely bubbled prickly finish.    The flavor profile is world class. Balance is perfect. Hop flavor is the theme here with a mild bitterness that is quite complex. All aspects of the nose appear. Tropicals lead over a subtle sweetness then flow into the rind components and showcase orange. A slightly bitter middle is balanced with a slightly stronger sweetness (biscuit plus a bit of caramel). As the middle fades, a slight dank hop flavor takes the forefront. The finish is remarkably clean for such an intensely complex ale. As it fades, a slight spicy note arrives. This one is a brewers masterpiece.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured into a pint glass. Pours orange yellow with a small white head. Smells of strong citrus and floral hops with the citrus definitely dominating. Tastes of good grain with nice citrus and slight earthiness. Beer is a bit heavily carbonated but is light bodied and very drinkable. Overall a superb beer.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 5 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Finally found this (semi) fresh up in the mountains of NW Colorado. I have been waiting to try this for a while and it didn't disappoint.    L- light golden, with a white two inch head (poured from 12oz can)   S- Citrus, pine and some biscuity malt.  T- Sweet orange zest and grapefruit, followed by pine and hop bitterness all on some light unobtrusive malt backbone.   F- Kind of sticky, medium body and carbonation   O- Wonderful, classic example of the west-coast IPA I have come to absolutely love. I prefer this style of IPA to most (although haven't had any of those east coast hazy guys yet) One of my top 10 IPA's as of now!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 pours a slightly orangish yellow color with a two inch head when poured into a tulip. smells very earth and hoppy with a hint of orange peel and other citrus fruits. taste is very citrusy with a full body and mouthfeel. an overall excellent beer that has definitely earned its score.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 This is just a great IPA. Just replaced Stone as my go to IPA. That is saying a lot! 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This was a great IPA. Had 2 cans that I got in Portland Oregon. 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Serving: Can into a snifter  Served: 13 November 2015    Appearance: Pours a lighter color than many other IPAs- looks like a deep golden color with straw-yellow hints, rather than the usual copper toned IPA. Crowned with a soft, soapy white head which sadly dissipates pretty quick. The beer is strong but not so much so that the head should collapse that fast.    Aroma: Massive fruity hoppiness on the nose- huge grapefruit notes, some clementine as well. A bit of resinous pine in there as well. Love the nose.    Taste: Wow, is this a fantastic IPA. Again, huge fruity hop notes - grapefruit, mandarin orange, lemongrass, and cajeput. Again, a pinch of pine, but nothing insane. This is one of the 'juiciest' IPAs I've had in a while and it is absolutely marvelous.    Mouthfeel: Medium body with medium-high carbonation. Dangerously drinkable.    Overall: This beer is similar in character to SN Torpedo, but with a lighter malt backbone. If you want a juicy IPA, this is definitely one to strongly consider. A fantastic beer. Highly recommended.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 from the bottle into a beer glass, look was surprisingly light and no amber hues, smell faint citrus and pine together, taste starts strong finishes fast no citrus to note despite smell, lots o' hops and a carbonated feel for a strong feel, alcohol is prevalent, good beer for a solo beer night or as a night cap.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 Great look with a honey type hue and generous head. Light aroma of citrus. Good balance giving way to piney hops at the back end. Excellent! 
look: 5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 Reviewed 8/30/12    L: Pours an amber color with nice lacing.    S: Nuanced and balanced citrusy hoppiness upfront with bisquity/bready malt backing it up. Hops are grapefruity.    T: Prickly bitter citrusy, resinous hops meld with a pleasant bready and slightly caramely maltiness, which is pretty muted throughout. Tastes of bitter orange peel with a bitter semidry finish.    F: Medium body with medium yet prickly carbonation. Mouthfeel is geared towards drinkability, though somewhat lush, with slight lingering warmth.    O: Simply fantastic; easily within my top 5 for the style. Great when one can get it and shows the rest of us how a West Coast style IPA is done.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 A-Gold yellow with a white head that lingers a little  S-I get malt and pine aromas upfront  T-Nice chewiness with a malt forward sweetness and not a heavy bitterness. pine and earthy flavour with a hint of citrus  M-Light to medium body and carbonation  O-A solid IPA choice that is not too bitter   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Sampled in bottle 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Bought a bottle at the Beer Shop in East Longmeadow. Poured into a pint glass. The beer had a pretty thick head that quickly dissipated to thin retention with thick lacing on the sides. The beer had a somewhat cloudy amber color as well. Generally malty aromas mixed with grape and plum flavors and flowery hops. Really great balance of aromas. Taste is a mixture of different fruit flavors and decent boozy hints. Could taste grapefruit and hops, Good body to this drink too; excellent crispness. Overall, this was a fantastic IPA with some great aromas and flavors.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Look - poured a light golden with minimal head (give it a 3 month ago date); ok lacing    Aroma - this is beautiful aroma...great balance of hop, floral and citrus...some say pine, but it's moderate to me    Taste - sweet on the front with a very pronounced grapefruit aftertaste...a floral note and moderate hop flavor...I'd say pretty darn complex for a single IPA.    Feel - crisp, light to medium-bodied with ok carbonation    Overall - this is pretty good IPA...It's hard to find on the East Coast (not sure why) but it nudges Sculpin...Firestone does it right.   
look: 3.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 1.5 | smell: 4.25 | taste: 3 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Fantastisch bier. Fris maar diepgang. 'Long lasting taste' van bitter met zoet randje 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 This was poured into a pint glass.  The appearance was a moderately hazy yellow color with a nice transparency about it. Carbonation could be seen rising at a moderate pace to fill a one finger white foamy head that dissipated nicely. Lacing seemed adequate as there's enough there that slides into the beer.  The smell starts off with bitter citrus rind bleeding into subtle crisp piney notes. There's a delicate spice that I can't quite pick out just yet (for all of the times, I've had this beer, oh sigh, I'll find out some day).  The taste pretty much copies the aroma nicely leading into a sly little bit of the spice into the aftertaste and on into the finish.  The mouthfeel was about light to medium bodied with a great sessionability about it. Carbonation seemed good for this AIPA as there's just enough to show its presence yet still allows the bitterness of the aroma and the taste to be the harshness on my tongue.  Overall, this is a very nice AIPA that I would love to have again and is pretty easy to find as well. Now I just need to figure out that spice.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 This brew is an absolutely clear, golden IPA. The head is tall and luxurious. The aroma is fruit, backed with pungent hops. Earthy, resin, spicy, and intense. Wood is prominent. The taste is sweet in front, and very bitter beginning in the mid-taste. Lots of fresh hop aroma. Long and powerful finish. Great.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 355ml bottle, poured into La Chouffe tulip.     A: Golden, clear, lots of bubbles, decent sized head, lots of lacing.     S: Citrus, pine, resin.     T: Grapefruit, gummibear, hint of apple, lingering bitter finish.     M: Crisp texture, light body, well carbonated.     O: A beer billed as an English style IPA, packed with Cascade, Simcoe and Mosaic hops. Closer to an American or even Imperial take on the style. Well made, hid the booze but it wouldn’t stand out from the multitude of IPAs on the market.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Lovely hazy golden amber with lots of white head, great lacing and retention. An absolutely delicious and beautiful Ipa. Huge fruity hops aromas, moderate sweetness, sweet citrus and tropical fruit flavors and a pretty mild bitter finish. medium body and slightly thickened mouthfeel. Just stellar - jumped to my list of favorites immediately.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Nice color. no real head, real good feel when sipped. 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 Pours a crystal clear gold with a faint pinkish hue and a big sudsy head that retreats quickly lacing the glass with big bubbly webs. Aroma is nice, dank but not particularly swampy, actually more upbeat...like grapefruit and fresh cut grass. Flavor is delicious. Sweet malt , thick oily pine and citrus oil, it is balanced perfectly for maximum depth and blending of flavor. Outstanding   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 l: nothing out of the ordinary some yellow with a drop of red.  s: fruit, malt, and a drop of piss.  t: sweet, boozy, and fruity bitterness.  f: medium.  o: drinkable, somewhat smooth malty bitterness, would probably buy again.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured a beautiful clear golden body with two fingers of thick white head. Overall impression of appearance is of a very nice IPA. Scents of tropical fruit, mostly pineapple and mango, pine resin at medium-light levels, dank, earthy, weedy hops in the background and light notes of bright citrus. Overall impression of aroma is of an excellent West Coast IPA, very hop-forward and varied. Flavor begins with notes of weedy, dank, vegetal hops with light onion flavors and notes of pine resin at high levels along with notes of mango and grapefruit zest with a pale malt undertone. Middle continues these flavors gaining more weedy, dank and vegetal flavors. Finish is dry and hoppy imparting notes of grapefruit peel, dank, weedy, herbal hops and undertones of pale malt. Aftertaste is pine resin, grapefruit resin and vegetal hops with a light note of pale malt. Overall impression of flavor is of an excellent and varied West Coast IPA. Mouthfeel is medium bodied with moderate carbonation and a sticky, resinous body. Overall impression of mouthfeel is of a very good IPA, true to style. Overall this is a fantastic IPA. It showcases a wonderful bouquet and a good amount of flavors on display with a wondrous mouthfeel. This is a very good IPA.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 Clear golden-orange color with a thick and lasting near-white head. Floral and juicy grapefruit hop aroma with some tropical notes in the background. They continue to the taste, although less pronounced, with more malt balance than expected and strong hop bitterness on the back end. Still remains fairly light bodied and smooth. It's also one that maintains its character despite a little shelf life. Great beer.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 From 12 oz bottle from poured to wine glass Appearance: dark yellow, orange, golden, not a lot of head, no lacing, a bit hazy/cloudy Smell: slight hoppy smell, sweet and fruity Taste: well balance flavor specially the bitterness/alcohol, sweetness really comes out Mouth Feel: Very good Overall: very good beer Drank: February 2014   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3.25 Lightish orange. White head  Smell of mango, orange. Papaya  Taste is mango, slight grains, orange.   Feel is wet, semi bitter. Medium carbonation. Medium feel.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 3.75 Look - what I anticipate my pee will look like when my liver starts to give. A dark orange/brown.     Smell - like the sweater of the the early 50s single lady in the office that is making one last effort. Cat piss and flowers.     Taste - like you took her up on her offer.     Feel - once you get under that hand knit furry sweater your surprised to find a nice body. Great carbonation.     Overall - nice balance. A unique hop profile. appreciate the subtleness. It doesn't try to be something it isn't like all the new ones out there. And it will be around for a while. Enjoyable.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 12 ounce can poured into a pint glass. Light orange in color with a two finger head. Aroma is tropical fruit, citrus, hops. Wow, taste is very delicious. Tropical fruit, citrus, peaches, melon, hops. Finishes clean with a touch of pine at the back end. Will definitely be a staple in my fridge. Wonderful representation of the style.   
look: 4.25 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours a yellow orange with a thin white head that dissipates rapidly with some bubbles leaves nice lacing. The nose is straight up IPA hops and citrus. The taste is bitter, citrusy and hoppy at the same time. With a little more bitter lingering into the backend.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Definitely west coast hoppy IPA.   Clear, lighter amber color. A bit more carbonated than some IPA, but still has nice mouth feel.  Some tropical citrus, but more resinous bitterness and some slight astringency and dry finish.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.25 | overall: 4.25 From 12 oz can into tulip. Can dated 2-27-15    A- a semi-hazy dark gold/ copper color, with about 3 fingers of thick sudsy white head. Not much lacing to speak off.     S- very tropical, citrusy, grapefruit rind (mostly papaya and mango). Little to no malt sweetness    T- nearly identical to the smell, with some clean malt backbone.    M- average to thin mouthfeel, very little CO2 burn. Not really much to talk about here    O- I think it's a pretty good beer. Definitely one of my faves. This is about my tenth one or so since moving back to mainland. Plan to keep on buying more, but would love to try a much more fresh one. Preferably <100 days old   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 3.75 Had this poured from a 12oz can. Checked this one out due to the reviews I read on here, overall a solid IPA. Very potent smells, I picked up lots of citrus and fruit in the aroma with a tiny bit of malt, and a bit of a piney smell. Loved the aromas. Beer went down easy, I didn't pick up as much of a hoppy bite as I'd hoped, nor did I experience the flavors I hoped to taste from the smell. Clean to drink, tasted mainly a malty backbone. Every time I poured, I got a huge amount of head, even when I deliberately slowed the pour. Overall good beer, but not my style of IPA. Would drink again.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Have been waiting a long time to try this. Serve out of a can and poured into a pint glass at Twisted Spoke Chicago.     Beautiful dark yellow beer with a nice frothy head that leaves nice pacing around the glass.    Smell is yellow grapefruit with a touch of dry malt.    Wow-hop explosion. Pithy grapefruit and just enough malt to balance the beer perfectly. Very Impressed.    Mouthfeel is really nice. This brew moves easily making me want to gulp instead of drink normally.    Overall a world class IPA and worthy of the rating. Wish I could get this in the Cleveland, OH area. Very well crafted and highly recommended.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Love the Firestone I've had before. Now that we have access to more of their stuff here in SA, I am excited to try newer beers too.     Pours a pretty, rich golden straw color. Decent lace. The nose is easy going grapefruit with a hint of pine and alcohol. Taste is big and hoppy, with strong citrus flavors and chewy grass and pine mixed in. Boozy but not unpleasant. Strong bitter finish doesn't let go easily. Firm mouthfeel.     I really like this beer. Maybe not a great session ale due to the ABV, but I could still put 2-3 back in a sitting without any trouble. Reminds me of the Grapefruit Sculpin from Ballast Point, to be honest, just with a little less citrus; but along those lines. I'll revisit the Union Jack again. Cheers.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 UPDATE: 2017-09-06. 12 oz can. Canned on 2017-06-08.    This fresher sample tends to have more characters such as floral and piney hints. Some tropical fruits, too. It's pretty hoppy but pretty pleasant rather than harsh.    12 fl.oz. bottle. Bottled on 05/15/2015.    A: pale amber. Clear. Poured with 3 fingers high head and moderate long retention.  S: Moderate citrus aroma. A little grassy.  T: Intense hops flavor. Moderate to high bitterness. Mildly malty sweet. Finish is semi-dry.  M: Creamy. Medium bodied.  O: Balanced, flavorful, and drinkable IPA.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 From backlog. On draft at Gingerman in Houston, February 2015.    Very solid IPA. Lots of citrus hops and relatively nondescript malt background that balances the beer while letting the hops shine.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured from a 12 oz. can. Has a dark golden color with a 1/2 inch head. Smell is fruity, malty. Taste is big on piney hops, didn't see that coming from the aroma, touches of grapefruit, medium bitterness. Feels medium bodied in the mouth and overall a solid beer, but I was expecting a little more.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
