look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 22 ounce snifter, bottled on 6/12/15, into a snifter.    Pours a good looking copper color, lightly hazy, with a small head and not much lacing. Smell is a boatload of hops- citrus, mostly grapefruit and orange, some pine, a little dank. Malt comes through, maybe a little yeast. Smells great. Taste is led by bitter, juicy hops and more malt than the nose. It's bitter, but not rip your face off bitter. To me, the malt provides a solid backbone. Really smooth for the ABV and the big hop presence. Refreshing.    There's no big palette of unique tastes battering your senses here. Just hops and malt expertly blended. Everyone should try this; I'll be buying it every year.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Very very big. Abundant in all things IPA related. Huge hop character, massive malts and more than alot of alcohol. A bit too boozy for me. I love what stone can do with hops tho.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a deep golden color. Has a sweet malty aroma with a slight bit of citrus in the background. Flavor follows the smell. Definitely a malt forward IPA with a bitter citrus peel flavor at the end. Pretty well balanced overall   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 2.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.5 RuinTen looks like an amber amulet, something you could buy at a museum gift shop. The beer is glossy, clear, resplendent, and completely flat (the lack of head is unsurprising given it's almost 11% alcohol). I've poured it into a tulip glass but it would look even more at home in a snifter.     I don't know exactly what five pounds of hops per barrel should equates to, but it's definitely something you can smell. This aroma is a cauldron of boiled-down pineapple juice, infused with macerated grapefruit skins and generous handfuls of a variety of botanicals. Plus some unavoidable alcohol. I better get comfy because I suspect I'm about to sink into my chair.     'Best Before' dates on beer would make me laugh if they didn't make me so angry. I go red in the face when brewers claim their IPAs are good for another two years. Really? Get out of here. Fortunately, the fines folks at Stone are of like-mind about this issue. They do it right - they stamp the "bottled on" date (well, that or they put the "enjoy by" date right in the name).     Hence, I know this bottle of RuinTen is 7 weeks old. Not exactly fresh but not old either. Regardless, I can still feel the green of the hops on my face. I can hear a tropical breeze whisking through palm trees. I can smell the rainy dew and dead brush of a northern forest. This flavour profile is abundant in many things: botanicals, citrus fruits, grass and pine chief among them.     Everyone preaches balance as if it's the be-all and end-all but it's not necessarily. RuinTen is one-dimensional and unsubtle - that's the idea. Stone, by their own admission, calls this "indelicate" and "belligerent". They're not wrong. But for those of us who like that kind of thing it's immensely gratifying. If you're a glutton for hop punishment then it doesn't really get more pleasurable than this.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Very tasty brew from Stone. I really enjoyed this quality beer. It kicks you in the teeth to start but seems to finish quite smoothly. I recommend it.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 2015 vintage, drank within 3 weeks of bottling. Dank hop aroma, but I felt the beer was too malty and overpowering from an ABV perspective. Not much balance to be had here   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3 | taste: 3.75 | feel: 3.25 | overall: 4 22 oz bottle. dark Amber pour. Rich hoppy taste. 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Poured into a grand snifter at 45°-50°F    Appearance: Pours a cloudy amber color with a thin off-white head and spotty lacing.    Smell: The nose is malty sweet with citrus and subtle pine. As the beer warms the smells become more pronounced.    Taste: The taste is concurrent. The sweetness isn't overly cloying and balances well with the citrus rind, pine flavor with a reasonably bitter and dry finish. The flavors become more pronounced as the beer warms.    Mouthfeel: Heavy, oily with some carbonation.    Overall: I enjoyed this beer from Stone Brewing Co. The nice mouthfeel really stood out for me and the bitter finish was tolerable enough not to ruin the beer. I have to admit I was expecting a dry hop bomb but instead found a pleasant drinking experience throughout. I would pick this up again but not frequently from fear of fatigue.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 Copper orange color with a half an inch head.     Strong malt aroma with floral hops like bitters. Malt is like a rich bread.     Taste is crusty sweet bread with straight bitter like herbal bitter.    Excellent beer do not taste the 10% alcohol.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4.25 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 A: crystal clear; bronze in color; 1 finger off white head that receded to a thin film; light lacing;    S: tropical fruit, pine, a little caramel, a little booze;    T: a bit of caramel up front, followed by pine, then a hint of citrus; alcohol is noticeable throughout, but not overwhelming; mildly bitter from mid-palate to the finish;    M: medium bodied; moderate carbonation; moderately dry finish;    O: glad I got the chance to try it;   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 This is definitely an after - work brew. Great balance of malt with hops without being too sweet under the hops. High ABV may hide rough edges, but when found on tap, sit back and relax.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3 | taste: 2 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Hearty Mates 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 5 put this in a tallboy & it would stand up to any of the fetishized new england superbrews. 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 22oz bomber about 6 weeks old    L - Deep orange with a fluffy slightly honey colored head that dissipates quickly. Thick heavy syrup legs on the side of the glass as I swirl  S - slight citrus, heavy pine and astringent cat litter dankness.   T - Sweet, somewhat heavy malts with a refreshing piney burst. Surprisingly soft on the finish. It is bitter, but not crushing by any means. Very nicely balanced by the sweetness.  F - Rich creamy mouthfeel. Heavy, but in a good way, and dangerously smooth. Very fine, almost silky carb    Overall a big beer, but very well made and dangerously easy to drink   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Hazed amber orange colour, one finger of white head nice sticky lace. Smell is quite malty upfront but alongside it is an equally big hop bill, citrus and dank pine, with lots of grapefruit, orange and sugar cookie. Taste is very hoppy with a big sweet malt presence, grapefruit, orang and tangerine, moderate tongue numbing bitterness that never gets out of hand thanks to the malty counterbalance, dank aftertaste with a touch of alcohol heat. Lightly carbonated, medium full body, fairly oily. Solid and very drinkable, at times when this warmed up it walked the line between DIPA and American Barleywine and while not necessarily a bad thing I think I would prefer Enjoy By or Old Guardian if I wanted a Stone beer that was one or the other, that said this is still a very flavourful, hoppy big beer that while not the best Triple IPA I have had is still something I could see myself coming back to yearly.   
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Just a gorgeous pour. A deep amber color with an abundant slightly off white head. The nose is pine, citrus, and a little spice - but more subdued than anticipated. The taste is powerful. Piney, resinous, and a wallop of hop flavor. A nice malty sweetness to balance things out. The mouthfeel is full, with a pleasant alcohol burn on the aftertaste. Definitely a beer I'd seek out again.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Appearance: copper colored, bright and clear with excellent head retention that lasted more than 10 minutes after being poured.    Aroma: hops! Pine and citrus (grapefruit).    Flavor: well balanced. Despite the uber hop levels, the malt comes through nicely and isn't overwhelmed by the hops. Toasted malt and bread flavors transition into the hops, a 50/50 of pine and citrus. The toasted flavors remind me of Pliny the Elder. The nearly 11% abv is well hidden, but some warmth comes through in the finish. The hops have staying power! After a sip, you need to cleanse your palate before eating/drinking anything else. The hop oils coat all in your mouth.     Mouthfeel: spot on! Nice medium body. The perfect body for a sipping beer, but too heavy to consume more than a 220z bomber.     Overall: in my opinion, this is Stone's best beer and one of the finest DIPAs I've had. At $8.99 / 22oz bottle, it is reasonably priced and even cheaper than many of its competitor's far-lesser offerings. I'll continue to buy this beer as long as it's sold.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 2.75 | feel: 3.75 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Huge hop bomb on this one! Still good after its been in the fridge for a while. For a higher ABV IPA it is really easy drinking and I would say one of Stones best IPAs   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 2.75 | smell: 3.25 | taste: 2.5 | feel: 3.25 | overall: 2.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 (22oz bomber, Santa Clarita) pleasant smell and great first sip. Get's a bit boozy tasting with each sip. Overall a good if not very good IPA, but might be a bit more enjoyable if the alcohol content was lower.   
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 RuinTen dials everything up to Eleven.    For me, the smell and taste were of a damn good imperial IPA with a flavor profile that seemed familiar (maybe not so different from other Stone IPAs) but with intensity--of hoppiness, bitterness, alcohol--amplified. Much melding of flavor and just strong, strong, strong. You'd need to steer clear if you're afraid of hops, though!   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a clear amber with a thick 2 inch cream head. The malts and hops blend perfectly in the initial aroma. Starts off sweet and finishes bitter. It tastes better than Devil Dancer in my opinion if I'm comparing triple IPAs. The hops and malt blend perfectly in the taste as well, although it tastes a tad bit like alcohol, a little bit too much for me to love it. It's got warming qualities all around on the palate. Overall, it's worth a try. Stone fans shouldn't be disappointed with this one.   
look: 4 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 one of the greatest IPAs ever made - with the purpose of an IPA to be big and bold, this one acheives where so few others really do...big alcohol, big hop flavor, its got it all...   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Andronico's - San Francisco, CA - 22 oz. bomber poured into a glass 
look: 5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 pours amber with a solid head.    nice aroma, hops and malt. nothing special but it's present. sweet honey hops.    taste is big and hoppy. has a malty base to it, finishes sweet, bitter, and hoppy. damn good beer. nothing special but worth the bottles i bought. a big beer.    goes down with a slight burn to it but otherwise the hops are nice. has good flavor but a big feel.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 I think this finally made the point that I am not a TIPA guy after all. Like but don't love. I so wanted to love this beer as I love so many Stone offerings. But I am not such a homer that I will claim to like it all. This was OK. As Triple IPA's go, it probably would rank very high (comparing to say PtY or Green Bullet). So, I will say that it has all that one would want from a triple. A citrussy, piney note that lets you know early this will have alcohol. The flavor continues in that theme: big citrus and pine, malts adding a definite balance of just the right amount of sweet to enhance the hop notes. And then the booze. If you are like me (a bit of a lightweight) have hop friendly snacks at the ready.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 2 | feel: 2.25 | overall: 2.25 A syrupy sweet mess. This one just came across as an unusual swing and a miss by Stone. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Another amazing beer from Stone. An incredible orange-gold color with great head and lacing. Tastes is awesome with grapefruit, citrus peel, piney hops....A winner !!   
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Amber brown pour (18) with tight off white head, good lace and cap in place; good carbonation. Hoppy citrus nose with elements of wet pine forest and sugary caramel aromas. Dank, hoppy pine and grapefruit flavors with big caramel malt foundation; very hoppy middle with wet forest dankness competing with citrus flavors; finish is bitter hops. Medium mouthfeel with resinous tongue coating; juicy grapefruit zest feel. Overall the bitter hops trump the malt foundation, and while quite good, seems just a bit out of balance.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Nose is fresh citrus, sweet caramel and thyme. Tastes unbelievably fresh. Sweet hops are a refreshing surprise. Malts keep the bitterness away. Feels a bit boozy but still easy to drink. Putting one away for another date.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 Malty grapefruit 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 Another awesome beer by Stone. Smells of melon, a little pine, and maybe even a tad of mango. The taste follows with a little melon and mango sweetness, a nice little citrus burst, finishing with a blast of pine and grapefruit pith. This reminds me of hi res, but with some tropical fruit, and a bit better. A slight bit of alcohol burn but I'm not going to complain about that. For a triple, I prefer to know I'm drinking something strong :)   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Another tasty brew from stone. Almost more of a hoppy barleywine than an double or i guess triple IPA, but either way its damn good. Incredibly hoppy, but surprisingly not overly bitter as the massive amount of malt adds a nice lingering sweetness complimenting the absurd amount of hops nicely. Maybe a tad too sweet, but nothing really to complain about, still an excellent brew. Reminds quite a lot of devil dancer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 L (4.25) - Very nice dark burnt orange/brown color. Good light tan head on top too.   S (4.5) - Smells like heaven. Heavy malt smells and plenty of hop aromas.   T (4.5) - Tastes even better than it smells. Nice malt backbone, but plenty of floral and bitter hop tastes. A little alcohol taste, but not too bad. No bitter aftertaste either  F (4.25) - Good drinakble beer. Plenty carbonated, but still easy enough to drink.  O (4.5) - I didn't know this was a DIPA until I poured it. But I love that style of beer, and this one do not disappoint. Will definitely buy again!   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Probably one of my favorite IPAs. This is one of the most well balanced DIPAs I have had. It is dangerously drinkable at 11% ABV. The hop character and nose hides the high ABV very well.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I think this is just okay - at a point it just gets gratuitously hoppy and big. I guess that's the point though. It's just a big, hoppy mess - good carbonation and viscocity though.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Unfortunately, this fits into the category of big IIPAs that just go too far. Massive hop character but with a big caramel malt backbone that dominates in a way that is unnecessary and simply gratuitous. This is sad because the hop character itself balances piney and citrusy really well.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 4.5 | overall: 3.75 Pours a deep amber color with a nice white foam. Continuously bubbling throughout which is nice as the carbonation doesn't die.     Smells of pine, pineapple, and grapefruit.     The flavor is super bitter. I don't think this is very well balanced, but I was expecting hops and got even more than bargained for. Taste of pine and some dank hops that sit in back of my throat.     The malt is definitely there, as this has a very thick mouthfeel which is enjoyable. This could probably turn into a tasty barleywine once the hops fade in a few months. My bottle was less than three weeks old when cracked.    This beer is decent, not my favorite stone offering though. I'll take enjoy by and ruinition 2.0 over this one.   
look: 4.5 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 Thick hoppy deliciousness. 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This beer was a gnarly mosh of hops and flavor! 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Average IPA. Not too hoppy. Nothing special. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 The beer pours a nice white and foamy head that takes a while to dissipate. The beer itself is a medium amber bordering on a copper color. The look is pretty nice and reflects the change in malt balance. The metallic hue gives it a nice clean look to it.    The beer smell is fairly hoppy with a nice malty balance to it. The hops are fairly earthy with a nice dry hop pine nope to it. The citrus notes are a bit light but complement the centennial well. The malt note is fantastic and very sweet. The malt seem to dominate the hops in the smell.    The beer taste is really good. The hop notes are strong and bitter with the pine notes taking front center over the citrus ones. The malt presence does a good job of balancing things out while providing a nice sweet and caramel note.    The mouthfeel is fairly smooth and thick. The malt put in here has given it quite a body. The biting carbonation does a good job of making it feel lighter than it probably is.    Overall, a pretty good beer and worth getting. Recommend.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Unreal!     They've done it.    Look- who cares!    Smell- sublime     Taste: perfection. It's like someone cut down a Christmas tree and poured honey on it. Then they sprinkled on some Cush and made a beer out of it.     Feel: see taste.   
look: 5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 22 oz poured into Spiegelau 6/22 bottle dars    A: big bubbly soapy head     S: deep resiny piney some malty caramel too    T: so resiny excellent it is like biting a pine cone if it were syrupy and resiny    M: Full feel this beer is syrupy it clings and doesn't let go     O: This beer is intense it is so enjoyably hoppy thick piney and resinous. it is gripping on the tongue and so good.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Wow! Hopsplosion in my mouth! Really strong but deliciously balanced. Not many breweries do strong brews like Stone. This is one of my new favorites. 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 22oz bottle, denoted as a "Triple" IPA. I've always found it a bit strange when anniversary brews (for example, Unibroue 17) get reproduced year after year, with the same original name.    This beer pours a clear, bright medium copper amber colour, with two fingers of puffy, loosely foamy, and bubbly ecru head, which leaves some chunky melting iceberg lace around the glass as it lazily subsides.    It smells of sticky, resinous pine - one thankfully light on the dank - heady orange, red grapefruit, pineapple, and other muddled tropical fruits, brown sugar-flecked caramel malt, and further leafy, weedy, and well perfumed floral hop bitters. The taste is dense caramel/toffee malt, strong, yet muddled citrus pith, some still isolated tropical notes (pineapple and kiwi, mostly), terse pine needle and resin, a bit of gin-like herbal and botanical booze heat, and a subtle earthy leafiness that just seems to need a little love amongst the morass.    The bubbles are quite understated in their plain, unadorned frothiness, the body a solid medium-weight, and generally smooth, those acrid pine essences hard to totally obfuscate, and a wee bit creamy, in a caramelized sense. It finishes sweet, piney, citrusy, and boozy, so, um, great!    Yeah, this is another all-around big-ass, and thuggishly hoppy Stone deal, the deltas worth searching for existing only in the brewery's own canon of similar-ish offerings. So - as my toddler is fond of saying before tackling the big-boy toilet - heeere we go! This is much more malty than Ruination 2.0, and way less dank than Enjoy By (at least the last one I had). There, now I've had my hop fix until, oh, say...tomorrow.   
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4 
