look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Scotch ale not quite as dark as a porter. Should have liked but the flavor was really blaah 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 I quite like this ale. For some reason I have a hard time identifying the exact secondary flavors. The primaries are easier. I like the weighting of smokiness, hops, malt, and alcohol. All are present, but very balanced. Not subtle, but not over the top. Beyond that, I want to say caramel and butterscotch and maybe a hint of orange, but I only get that last impression on occasion. Sometimes I'll share a bottle with a friend, and I rarely want to drink more than one, but I don't mean that in a negative way. It's just a pretty substantial beer, and even a smaller quantity makes for a satisfying experience.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 Looks: Dark ruby brown. Thick head with tint of the beer. Smell: Malty with light smokey peat and alcohol on the nose. Taste: is sweet, peaty, malty, and smokey, all of these overpowering any hop presence to me. Mouth feel is heavy and creamy. Overall: a great beer. I like a good Scotch style ale for a night capper, and this is one of my fav breweries. I have no idea how it took me so long to try this. I feel like this is the perfect time to drink it too, 5° F out. This has a warming effect. Great nightcapper beer.   
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4.25 Look - Dark amber with red highlights. Semi-translucent. 3 1/2 finger red-tan head. Lacings dominate throughout the glass    Smell - Malts, Dried fruit, and a slight caramel note predominate the nose (I'm getting more excited as I go). There's also a slight toasty smell at the very back end. It's not super complicated, but it sure is good    Taste - Caramel, Toast, and a slight carbonised bitterness are the initial tastes. There's definitely a booziness to it, ending with some warmth at the back of the throat. There's a very light sweetness at the front end which anchors those dried fruit aromas.    Feel - This is where this beer really makes a stand. It has a wonderful, fuller body. It's not particularly bready, but it has a wonderful weight to it, which is understandable given the higher ABV. In addition to its weight, it also coats the tongue marvelously. Smooth is definitely a good word to describe it    Overall - while I expected something slightly maltier, I am nothing less than satisfied, pleased even. Beautiful to look at, with an inviting aroma. It's drinkability and smoothness belies its booziness, though, so imbibe with care.   
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 Pours a hazy medium, ruddy brown with a huge (3+ fingers) tan head that recedes to a dense island cap leaving sheets of chunky lacing on the sides of the glass. Aroma is chocolate milk, roasted malts, butter, nutty & slight hop notes. Taste is chocolate, caramel/toffee, butter, various dark fruit with subdued hoppy undertones & a slight bitterness. Aftertaste is chocolate, toffee, roast, butter & nuts with a burnt note. Mouthfeel is moist, voluminous, drying in the finish & aftertaste with a chalky aftertaste.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 3.25 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4.25 Nice dark look. Ok. I'm scenting a malty beer but refined and less sweet on the nose something biting in the background of this bouquet. After I scent again this is smelling even better, maybe something sweet in the back somewhere also. Thinner stout like flavor. I'm getting some of the scotch and alcohol flavor on the back end. Strong 8.5% that fades as you drink this one. Dangerous I'm upping my overall because the sum is better than the individual parts. This is decent but not my favorite style personally which might affect my final number. If you really like wee heavy ales this might be for you.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 355ml bottle poured into a sniffer.    Dark brown in color with some ruby tinge, one finger of foamy tan head forms up and stands for a while before subsiding to some bubble film atop along with lots of lacing patch and spot on the glass-side.    The aroma is packed up with generous varieties of malty goodness ranging from brown bread, caramel, vanilla, brown sugar, slight roasted, wood, hint of smoke and peat, as well as cocoa, coffee, and creamy chocolate. Apart from that, there are also notes of dark fruits, citrus, and some astringency. Overall, it is quite malty aromatic.    The caramelized and sugary sweetness yet breadiness from malt are robustly upright and nicely mingle with some roasted yet smoky and peaty wood again from malt. Some astringency reveals in the middle with a character of coffee for more complexity sake while the finish is wrapped up by pleasant bitterness from both hop and roasted malt trying to balance and linger as the aftertaste.    The body is between medium and full with some lively carbonation that is excellent to carry all the things well inside the palate, very smooth with a wave of silky effervescence and dry finish.    Very intense malty brew with many varieties of malt usage, anyway, I would consider as easy drinkable since it is not too hefty or cloyingly sweet but nicely balance and very tasty.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 L - I drank my Dirty Bastard out of a bottle, so I didn't experience the true color of the beer had I poured it in a glass. I like the artwork as I think it is indicative of the 'manly' taste of Dirty Bastard.    S - The beer smelled good. Reminded me a bit of fall.    T - Dirty Bastard tasted very good. I could taste the scotch with perhaps hints of oak or maple. Overall the beer really went down well and I would have it again.     F - Good texture. Not too carbonated that it left me feeling gassy or full. Smooth and good for drinking slowly.   
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This is none boozy beer. You smell the booze as soon as you crack the cap, it pours dark in color with an off white head, tastes of scotch hence a scotch ale. Leaves a little lacing on glass. Good beer overall meant for sipping.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Founders Dirty Bastard | Founders Brewing Company, courtesy of @nicholas2121. Poured from the bottle into a snifter, this head on this brew is two fingers thick and light tan, with lateral lacing, and a clear profoundly dark reddish brown body.    I smell a fair bit of scotch boozieness, along with approporiately accomodating notes such as hints of oak, vanilla, freshly cleaned leather, and a tad bit of candied dates and raisins.    Tastes like a malty, yet smooth adaptation of the scent I've described. Nothing is too sharp or harsh, especially as it warms. I'm also noticing a pinch of black licorice/anise that make me wonder how well this would blend with Jagermeister. I digress...    Mouthfeel is just slightly above medium with mild carbonation. Alcohol warmth is mellow and inviting.    Overall, I'll give Founders Dirty Bastard | Founders Brewing Company a 4.5. A more viscous offering that will liven up a dull, dreary late fall/early winter's eve with zero effort. This would be a good "old world tavern" brew for a night of total nerdiness i.e. LOTR/GOT/"Vikings" viewing, fantasy RPG's, and pagan/folk black metal. SKÅL!   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 This is one of Skippy's favorite, all year go-to beers! One of the best Scotch Ales out there! Taste greats, looks beautiful and smells delicious. 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours nice deep copper with foamy khaki head, drinks like a Belgium strong dark with an infusion of scotch and mild sweatiness. Very good beer, but not as great as other Founders like their stout and porter.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 5 | feel: 4 | overall: 4.5 Pours a dark, muddy hazel with reddish hues. Head is a thin frothy tan with significant lacing.  Lacking on the nose, the smell does not indicte the rich complex flavor inside. Smells of sweet malt and caramel, faint smokiness, undertones of dark chocolate.  This tastes amazing! This is the big time stout. Front is boozy, a little bitter, and warming- this is an 8.5% ABV and burns like it. Hints of peat and roasted malt. Aftertaste is unexpected and truly phenomenal, strong sweet caramel persists with a boozy taste and little peat-bitterness.  Definitely a good winter beer- a little over carbonated, and I would encourage drinking this closer to cellar temperature. This is a strong beer and you can feel it. Warms you right up on a cold Midwestern evening.  Overall a top-tier winter stout. Definitely recommended. A lot of unexpected flavor in this beer.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Founders Dirty Bastard brewed by Founders Brewing Company, with an ABV of 8.50% This Scotch Ale pours out a deep brown color with a nice off white head. There is a decent amount of lacing to this brew, it sticks to the side of the glass well. The color of Dirty Bastard looks like cola, not saying that is a bad thing. You pick up on roasted grians and malts in the smell of this brew. Also you pick up on some nice earthly hop notes and some sweetness in the smell of this brew. The look and smell of Founders Dirty Bastard is really inviting. Now for the taste, it is rich, but bold with flavors. There is a lot of roasted grians and malts in this brew. Then you pick up a nice bit of hops. I really like how heavy and how complex this brew is. Founders Dirty Bastard has a real super nice balance to it, there is nothing overpowering about this brew. I can't get over how smooth this brew goes down. It is really hard to pick up on the 8.50% ABV in this brew. The mouth feel of Dirty Bastard is Bold, Rich, Smooth, Heavy, and Refreshing. Overall I'm giving this Scotch Ale a 4.75 out of 5. I will definitely buy this brew again. Founders Brewing Company, did a real nice job with this one. If you like roasted brews look this brew up.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 Perfect balance of malts and hops! 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3 | overall: 2.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 Pour is a dark amber with very nice head and lacing. Smells of molasses, chocolate, hops, and dry fruit (plum/raisin). Taste has a hit of alcohol up front with a mix of sweet, notes of chocolate and fruit round out this beer nicely. Overall a bite to finish, I can taste a lot of alcohol in this beer which is ok but would be better if less present. I may need more of these to really get a final view, good beer but it had a lot of bite to me.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the most delicious beers I've ever had and continue to but and will continue to give Founders credit for being one of the greatest beer companies in the world. Helps yeah Michigan!  Poured into a goblet the color is a dark red velvet with a bubbly head that soon turns pitch black with a stained foam glass and a very thin white lining head. The texture is velvety, malty, and sizzling.  Taste is of dark sweet malts, chocolate, oak, Christmas, scotch, licorice, vanilla, raisins, and nuts. Almost tastes like a barley fermented Brandy. Strong alcohol notes but smooth for an 8.5 abv. Perfect for a winter's day.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 5 | feel: 3.75 | overall: 3.5 On draft at Ron's Corner Tavern. 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 Inch of creamy, tan head rests on top of an opaque ruby-brown brew. Foamy head collapses fairly quickly to a beige film concealing the beer's nature from bird's eye view.     Lots of subtle treats for the nose. Shortbread, lady fingers, malt balls; and then later- a bit of cherry or almond, and strawberry. The strawberry note, in particular, I find increasing as the beer warms. Mostly, though, it is rich malt on display. An assortment of sweet cakes and breads, with a touch of nuttiness. It's all there. Small note of floral hop has a time announcing itself, but shows up on occasion.     A nice, clean, and rich malt character is the first impression; overlaid with a smokey and tart EtOH character. Toffee and shortbread all day long, with those fruit characters (cherry, strawberry) playing light players. Hint of smoke may come from the booze or somewhere else, but adds ever-so-subtly to the beer's overall impression- which is that of deft balance. Epitomizes what I love about the style- the strong malty notes, alcohol warmth, and depth create a comforting, corner-of-the-bakery climate inside the drinker.    Mid-full body, creamy, and mouth-filling. Absolutely wonderful and well-matched to the flavors on display. Hell of a sipper, with the perfect amount of carbonation and alcohol sharpness.     Tremendous, tremendous beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.25 | overall: 4.5 L:  -pours a dark brown with ruby tinges and a medium,foamy,beige head  S:  -cooked potatoes,herbal,plums,figs,raisins,caramel,chocolate,licorice,syrup  T:  -herbal,plums,raisins,syrup,caramel,spicy,grassy,pine  -medium to high,lingering bitterniss for the style  F:  -low to medium carbonation  -light to medium body  -alcohol noticeable  O:  This is pretty great.sweet ale with a strong English Hop Presence.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 Rich deep brown with a good head. This smell of this beer prepares you for the maltiness of this scotch ale. Tart aftertaste indicates just the right level of hops. This is a well balanced scotch ale.   
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.5 Hmmm. not my first time having it. Did not live up to what I remember. Mouthfeel is very light. Flavor is a bit on the thin side. Bottle was approximately 9 months old off the store shelf...perhaps too much light exposure?   
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Look: dark black, with a creamy head, but dissipated quickly.  Taste: quite hoppy for a scotch ale, and one could taste the hop bitterness quite clear. It is also very malty, full of nuttiness and roasted malt.     I felt that the hoppiness was too powerful, which did not left such a great aftertaste in my mouth. It was a great brew, nevertheless.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 Look: Dark tan with a slight reddish hit. Off white head that fades leaving a cloudy mist on the surface.    Smell: Slight hint of molasses or dark sugar with a hint of chocolate. Slight fruitiness comes through as well.    Taste: Caramel, chocolate and maple maltiness. Slight nutty toffee notes with a hint of pine. Hops adds slight bitterness towards the end but is not overpowering.    Feel: Creamy with an appropriate amount of carbonation.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Wow. My first review. I'm really not sure what the I'm doing but this is good stuff! This beer has taken the game to a whole new level. I was tired of just drinking beer and adding the excess while sometimes never even getting a buzz. Its dark brown color is a big change for me. It's very malty is smell, almost creamy and with 8.5 alc. volume it really sneaks up on you. The flavor also is outstanding. Can't wait to find other beers that compare or perhaps be even better.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Too much bitterness for the style. Needs less bitterness and more maltiness to reach it's full potential as Scotch Ale. 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Dark Brown-opaque. Nice two finger head if you don't side pour - plenty of lacing.   Not much smell as far as I can tell but I don't have a good sense.  nice malty flavor, low hoppiness if any, which I prefer, I don't like hoppy  I feel great after I drink one, 8.5%, not the strongest scotch ale but a good kick  I give it 4 1/2's across the board. I have had this beer several times.   
look: 4 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 2.75 A thick beer, chocolate and light caramel taste, almost has an Irish car-bomb taste to it. Due to the heaviness one is enough.    Taste Rating in Words: Someone close to you has made homemade hot chocolate for the first time and you're pretty sure they forgot an ingredient because what you're drinking is a thick powdery mess. While it still tastes alright and you wouldn't tell them to spare there feelings, you are definitely going to turn down a second cup.    Note: Drink while the beer is still cold.   
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Bottle cellared 1 year poured into a Founders Brewing Co snifter    A: Pours deep reddish brown mahogany with a frothy khaki head that settles to a light layer and leaves a little spotty lacing.    S: Dried fruit, fig, plum, toasty bready malt, toffee, dark sugar, almost bourbon like, faint chocolate, earthy, and a hint of smoke.    T: Dark fruit, fig, plum, cherry, toffee and brown sugar, a touch of chocolate, toasted bready malt, sourdough, peppery spice, woody, a bit earthy, and a little smoke on the finish.    M: Full body, moderate carbonation.    O: Pretty much my standard for this style. Wonderful beer!   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 355ml bottle into a Snifter glass. Paid £3.10 for a single bottle.    Pours a clear, very dark brown chestnut body, that transform to a bright beautiful ruby when held to the light. Plenty of fine streaming carbonation is visible below a dense, foamy, one-finger in height, light tan coloured head that slowly reduces to a thin film and collar, leaving behind excellent amounts of sticky, soapy lace.    Predominantly malt forward; the nose is led by an abundance of rich and sticky sweet toasted malts. Notes of caramel and toffee are faintly perceptible underneath, along with hints of dark fruit, ripe black cherry and some obvious alcohol on the end. Taste roughly follows suit, leading upfront with sweet, heavily toasty malts, caramel and toffee profiles. Mid palate, sticky dried figs and dates join fleshy dark cherry and tart berry sweetness before hop bitterness and a drier roast profile builds towards the finish. Medium to full-bodied with a low to moderate amount of soft carbonation, the mouth-feel starts rich, slick and smooth before drying slightly as hints of earth, smoke, spice and bitter hop profiles overtake initial malt sweetness. After the swallow, assertive resinous hop bitterness makes the beers 50 IBU’s known; lingering on the palate with mild astringency while a large alcohol bite provides notable warmth.     Overall this is a decent beer. Rich, toasty and reasonably complex, its seven-strong malt profile starts well, but is later let down by both a slightly out of place and overzealous hop bitterness, and obvious alcohol, ultimately detracting from taste and drinkability.   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 Look: Brownish red  Smell:Malty  Taste: Sweet caramel with strong alcohol flavor and some bitter hops to balance it out  Feel: Not too much carbonation and very smooth  Overall one of my favorite Scotch Ales.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Bottled 10/16/2015 poured into a tulip    L: rich mahogany body with a dark tan head. Looks inviting and warming    S: sweet bread, doughy. Vanilla and some peat.    T: follows the aroma. Starts sweet with dark doughy vanilla, mild earthy hop in the middle, and a smooth sweet caramel finish.    F: coats the mouth with a full intense wave of flavor. Pretty carbonated to keep from getting overwhelming. Long lasting finish, unlike my typical performance     O:. Delicious rich malty beer with just enough balance from keeping it being too much. This is you classic malt bomb in ale form. Where's the fire, would be excellent with smores . Excellent showcase for the style.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Dark brown color with some tan. Good head that lasts for minutes.(and who does not like that).    The alchohol taste and feel is strong with this one, lacks the peatiness of other scotch ales, but has enough hop bitterness.  I do not agree with the fruit taste or smell...do they put plums in this? I dont see it, has more of a coffee after taste.     Founders is up there with the best in overall quality, and this ol dirty bastard likes it.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 This is the beer that got me into craft beer. Showed me that beer wasn't just thin yellow fizzy water. Beer could be manly as eff.     Look: Dark brown, when held to the light definitely has a reddish tint to it as well.   Smell: Malllty, not much hop aroma (though this was an older bottle), maybe even some notes of vanilla and wood  Taste: intense malt flavor, almost a bourbony aftertaste, combined with a pleasant bitterness from the IBUs to balance out the malt intensity  Feel: Smooth, and leaves a wood aged spirit flavor in the back of your mouth    This beer is a beast, always one I introduce to scotch and bourbon drinkers who say they "don't like beer".   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 this beer pours nice dark reddish brown with nice one finger head and good lacing and retention. nose is toffee and caramel with some nuttyness in there as well. taste is smooth light hop prescence followed by caramel with toffee and some nutty flavors subdued. finishes really smooth with no lingering aftertaste. this is a delight to drink. alcohol is well hidden and the flavors all balace out rather well. easily available and worth the price.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Dark amber. Thick and very tight tan head.  Very fruity aroma. Sweet rum and raisin. Hints of toffee and vanilla.  Taste reflects the aroma with the addition of roasted malt. Bitter finish.  Close to an old ale. Boozy.  Viscous.   
look: 4 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 3.5 | overall: 4 Appearance is deep brown with ruby red highlights and minimal off white foam cap. Aroma is rich, peat and smoked malt. Taste is rich caramel and roast malt, with hints of whiskey and vanilla. Mouthfeel is light to medium with a slight creaminess, low carbonation, and hint of alcohol warmth. Finishes a little dry and sticky on the tongue with a bit of roasted malt   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 3.75 Pours an almost red, dark brown hue with a one finger beige colored head.  On the nose, big aromas of Tennessee mountain fudge, chocolate covered raisins, gourmet Italian chocolate ice, dates, sugarplums and mild vanilla.    This is a chocolate bomb. Tastes of Swiss milk chocolate, mildly dry and bitter roasted chocolate malt, heavy cream, custard, cacao nibs and vanilla beans.    Feel is smooth yet slightly boozy. Light in body with light carbonation - silky and luscious. Sessionability is low however since it's quite sweet and chocolaty.    While I wouldn't want to drink more than one of these in a single sitting since it is quite a strong and intense- this is an absolute delight to drink. This is the type of beer you have as a nightcap, at the end of a long night of drinking or as a desert after a nice big meal. Come to think of it I don't see what's stopping you for having this for breakfast in the morning either :)   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 3.25 It's a good looking Scotch ale and it pours nicely, with a good smooth head that lingers. Unfortunately the smell is sharp with alcohol, and the taste has a dark hint of oil. Mouthfeel is okay, but you don't want to savor it by keeping it in your mouth for long. Aftertaste has a too much tang and too much taste of alcohol rather just the warming feel of it. Other Scotch ales just as high in alcohol, including wee heavies, don't have nearly the sharp taste that this one has. A disappointment, not nearly as sweet and tasty as Belhaven's Wee Heavy or McEwans. Still looking for a top-notch U.S. brewed Scotch/Wee.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.25 | smell: 4.25 | taste: 3.5 | feel: 4.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 12oz bottle into libbey tulip  bottled on 1/8/16 seven and a half months old  L- hazy brown with thin disappearing head  S- rich malty aroma  T- sweet rich bold caramel malt laced with smokiness, with slight bitter finish  F- medium bodied, chewy feel, don't feel the 8.5% ABV at all  O- real nice Scotch Ale, actually really enjoying just drinking   
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 From XXXII. In Teku glass. Playing Grim Fandango Remastered. Standard interpretation of the style. Nothing bad in it but there are better, cheaper and more easily accessible interpretations of that style, like the Gordon's one   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 dfsd 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 Looks dark, like a porter, but upon holding it up to the light, it looks like wine.    Obvious alcohol taste and strong yeast that overpowers any subtleties.   
look: 4.5 | smell: 3.5 | taste: 4 | feel: 5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.25 | feel: 3.75 | overall: 3.5 
