look: 4.75 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 **  10/11/2012  AROMA: Coffee Chocolate  LOOK: Dark Pour with a big thick head  TASTE: Dark Chocolate; Coffee  FEEL: Great carbonation. Bubbles make for a great mouthfeel. A favorite.  **  04/12/2016  Update. Had this on tap at Blend in a sampler and it was on Nitro. I have to say I was pretty disappointed considering I really liked this beer in the past and I've had great experiences with nitro added to beers. Nitro gave it kind of a odd chemical aftertaste. Ratings adjusted to average.  **   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Pours jet black with an inch of frothy white head. Some nice lacing on the sides of the glass.    The nose is a mild blend of chocolate and coffee, and the taste largely follows. This is very drinkable but lacks substance.    A flash of chocolate, coffee, and lactose up front, and a quick, biscuity finish. Not much "fuller" than Guinness unfortunately, but a solid dessert beer nonetheless.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 Look - A very dark black with a two finger head.  Smell - It smells like dark chocolate with slight notes of oats and coffee.   Taste - A rich, somewhat bitter dark chocolate flavour with an after taste of oats  Feel - Smooth and creamy very nice feel  Overall - This beer goes really nice with dessert due to the bitterness and smoothness of it, but it is a quite nice experience on it's own. Definitely would drink again.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.5 Black with red edges. Lumpy, tan head reduces quickly to espresso crema and leaves mass of lacing.    Despite being on the cold side, smells of ample rich, dark chocolate and toasted malts.    Tastes less chocolaty than it smells. Sweet malt is prominent. Plus bitterness.    Sharp mouthfeel. Smooth finish. Overly light body.    Slightly disappointing end after a very promising start.   
look: 5 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3 | smell: 3 | taste: 2.5 | feel: 1.75 | overall: 2.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Figured it was time to give it a try. 16.9 oz. bottle poured into stout glass.    L: Pour gives you 2+ finger very light tan head, very strong retention, lacing, ring. Beer is very dark.    S: Roasted coffee, roasted malts, unsweetened cocoa. All weakish.    T: Follows nose with creamy dairy addition per its style. Weakish and watery. For something labelled double chocolate, you really don't get a whole lot of it.    F: Light to medium bodied (too light). Watered down taste. Low ABV gives watery finish, though moderate carbonation (too high) tries to help with that. Definitely not what you like in a stout.    O: So I tried it and now I don't have to do so again.   
look: 3.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 3 | feel: 2.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 2 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 Once you've had Samuel Smith's Organic Chocolate Stout everything else is second fiddle. I had Young's Double Chocolate Stout and I thought it was much more bitter and watered down compared to Samuel Smith. There seemed to be a lot more coffee flavor in it too. If I had the choice between the two I'm taking SS.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 From a bottle marked best by 4/8/16. Looks nice, opaque black with a finger of tan head. Smells of roasted malt. Thin, slightly creamy mouthfeel with some bitterness. Note that I haven't mentioned chocolate in the smell or taste... odd given the name. Good stout, but I think it's a bit overrated.   
look: 3.25 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3 | overall: 4 Had this bottle in fridge for about 3 months-best by March 23, 2016. I had this at a local pub about 5 months back and thought it deserved a second go round. Into a tulip it goes..Looks like a stout, not a long lasting retained head, but a tightly held together lacing that cascaded down slowly. This time first smell was chocolate mudslide with whipped cream. First taste was as it smelled..with a side of smoky roasted malts. Kinda reminded me of a hazelnut coffee blend I drink. For it smelling and tasting, to me, like a mudslide, the feel was the opposite, very thin for what I'd expect. That was the only let down. Not by far my favorite stout, but as this is a sweet stout I thought it was ok.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 Nice dark beer with a creamy head that leaves gobs of lacing. The smell is massive roasted malts and chocolate. The taste is is only slightly sweet and chocolate. The mouthfeel is a bit thin for me.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 2.75 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Young's Double Chocolate Stout was better than expected. Poured this from the 16 oz nitro cans. The feel was heavy, creamy, high carbonation. The very active carbonation can be seen through the dark body of this gem. The aroma is dark cocoa, chocolate, cream and vanilla. Not overly strong but you know its there.  I would like to taste the diff between this can and a bottle. Not bad. Glad I gave it a shot.   
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 11.2oz bottle, best before date of 4/29/16. Pours brown with a large sized tan head. Smells mostly of vanilla and cocoa with some light hops. The taste follows closely with vanilla, cocoa, hops, roasted malt, and faint lactose sweetness. Thin body and above average carbonation. Overall, it's a easy to find stout, but it needs a lot more flavor, body, lactose, and complexity. There are better Milk Stouts on the shelf.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 Appearance: Poured about half a finger of brown, somewhat creamy head. Entirely black and opaque, no light gets through.     Smell: Heavy on the dark chocolate (as expected) and roasted malt. subtle hints of coffee and molasses as well.     taste: Oh yeah, loads of chocolate. This beer definitely comes as advertised. Also contains hints of roasted coffee beans, and vanilla.     Feel: Heavy, creamy, medium carbonation.     This beer can be likened to taking a bite of high quality dark chocolate. It has heavy notes of bitter dark chocolate, and is creamy in character which works well with the style. Despite the creaminess, this beer retains a relatively high carbonation. Highly recommend this one to sweet stout lovers.   
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 2.75 | taste: 2 | feel: 2 | overall: 2 I hope this was a bad bottle. BARELY there nose...taste NO chocolate and very thin. I may revisit this as the other ratings are goid enough that hopefully this one is an anomaly....   
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Cold, poured from a bottle into a snifter    Look: Dark brown, almost black color. Pours out with minimal head which quickly fades. Minimal lacing on the glass.    Smell: Distinct dark chocolate milk and coffee aroma with vanilla.    Taste: Prominent chocolate notes and sweet creamy vanilla.    Feel: Very smooth and light feel, creamy taste with minimal carbonation. Finishes dry.    Overall: Very enjoyable & unique.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 The chocolate advertised on the label comes through in spades in the flavor. Pours black with almost no head. Aroma is dark chocolate, finish is dry with nice lingering sweetness on the palate. Worthy of it’s score....   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Had on nitro at Bull's Head Pub in Lititz Pa. Best chocolate stout out there. Could drink it forever. 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 Sampled in bottle 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours black small mocha colored head dissipates completely some lacing.  Smell notes of chocolate malt not much else i expected a little more.  Taste bitter chocolate roasted malt   Feel light well carbonated smooth  Overall a decent beer would have liked a little more chocolate smell.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 500 ml bottle poured into a stone glass.Pours a very dark brown color.Smell is chocolate with a hint of coffee.Taste is chocolate up front coffee and maybe a touch of vanilla.I have had this many time.It is a very good tasting stout but what keeps it a little lower on the scale is the lack of ABV.5.0 for a stout is quite low.If your looking for a functional stout with a great flavor,this is for you.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 My fav beer to buy, not every time as I want to keep special. 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 L- Pitch black with a creamy bubbly beige head. Low persistence but a thin layer of head stays until the last sip.  S- Dark cocoa, chocolate, cream, vanilla. Not overly strong, but a bit stronger would make it perfect.  T- Sweet bready chocolate, leaves a roasted aftertaste with a subtle hint of hops.  F- Full, rich. Not as creamy as expected. Easy drink.  O- Very good stout, expected a bit more.   
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Lots of chocolate!! 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 2.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Exactly what it claims to be, chocolatey sweet. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 500ml bottle poured into a pint glass.    Look:  Very dark brown to almost black in color, the pour forms massive frothy tan head that everlasting stands until the last sip. It just slowly subsides to thick foamy layer covering atop while leaves plenty of refined lacings along the way down. Active carbonation can be obviously seen through its dark body.    Smell:  The aromas consist of very rich chocolate, coffee, somewhat milky and creamy, vanilla, burnt sugar and a hint of licorice.    Taste:  Big and rich chocolate in mouth, chewy and creamy sweet but not too overwhelm, roasted character mingles to balance along with some bitterness from hop. Complexity is added by a note of coffee and vanilla. The aftertaste is long lasting chocolate flavor, really tasty one.    Feel:  Rather full body with super smooth mouthfeel, the carbonation is low to medium which is properly fit and carries all the things well. Finish is a bit dry.    Overall:  This beer deserves a try. It holds all the qualities of that great Stouts could have. Perfect pairing with chocolate.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 This is the first chocolate stout I've ever tried.  It was wonderful. I"m almost converting to a stout drinker rather than an IPA drinker.  There was so much going on that I'd never experienced in a beer before.  2 thumbs up!    Look: Black, like your ex girlfriend heart.   Just kidding, she doesn't have a heart, do you... Elaine?!! but, I digress.    Very nice off white creamy head that stayed constant the whole time I was drinking from my grandfathers handle mug he won by winning a lawn bowls competition.    Smell: Ahhh, The fine bouquet of chocolate malt. Not too strong yet strong enough with just a hint of cocoa.    Taste. Once again that chocolate malt comes through, not overpowering and not cloying like some stouts can be. Rich and yet subtly sweet and smooth. I could drink it all day and night through winter.    Feel: creamy, very creamy. Almost like drinking the flavored topping you put on your ice cream. Not as thick of course. It has that hard feel to it though. Exactly what you'd expect from a good stout claiming to be a good stout.    OA: As I stated; this was my first chocolate stout.  I found it very easy to drink, something even non-initiated stout drinkers could enjoy.  The roasting is pleasant and not like your drinking a camp fire (which I don't mind at all) followed by the perfectly balanced sweetness of 80% pure cocoa.  Great mouth feel and a pleasure to watch the lacing as it creates a terraced garden effect down the side of the glass after each swallow.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.5 | smell: 3.5 | taste: 3.25 | feel: 4.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 3 | taste: 4.5 | feel: 5 | overall: 4 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pours dark mahogany, almost black, with a thick, creamy, khaki colored head. Smells of dark chocolate fruit. Tastes like dark chocolate milk with a hint of dark fruit. Feel is creamy and light, with mild carbonation. Overall a pretty unique and tasty stout.   
look: 3.75 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 |  overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours black with a one inch creamy tan head that dissipates quickly and leaves lots of lacing. Smells of milk chocolate, roasted malts and coffee. Taste follows the nose with a terrific sweet milk chocolate flavor at the fore front.. Medium bodied for a stout, lightly carbonated, creamy mouth feel.   
look: 4.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Great sweet stout! Nice and chocolatty, but not over powering. A beer fridge must have 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 L: What a dark and tasty looking beverage. Super creamy head with some nice brown color to it. Almost black.    S: Aroma is outstanding. Tons of coffee and chocolate with great malt character.    T: Tastes wonderful! Each mouthful is an experience. It coats the entire palate with rich chocolate and coffee flavors with a touch of bitter on the finish.    F: Very rich and full feel. Not too much carbonation but not too little either like some other stouts. The only time there is a slight thinness is just as you are swallowing.... Time for another sip!    O: Very enjoyable overall. Would drink any day of the week but pairs best on a cold day in front of the fireplace. Best stout I've ever had.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 Poured from a 16 oz can into a pint glass at the "World of Beer" in Kennesaw, Georgia. Appearance- black as coal with a large tan colored head. Aroma- cocoa up front with a heavy dose of malt. Taste- chocolate and malt dominate, a very nice flavor. Overall, a very enjoyable beer.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Great body and flavor 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 I tried this in the cans and it was awful. No carbonation, no chocolate and very bitter. If you want to try this beer, attempt the bottle. By all means, the canned brew is a waste of money.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 2 | taste: 3 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Coming from Left Hand's Nitro Milk Stout, which is what the waiter had recommended me this in exchange, a very nice clean flavor with not heavy tons of coffee and chocolate. I'll come back to this.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Pours black as night with a one finger tan head that lingers and leaves a ring of lacing at the top of the glass. Aroma of lightly roasted coffee and genuine dark chocolate. Taste is semisweet chocolate, dark chocolate, and roasted coffee with a barely bitter malt finish. Creamy medium body with light carbonation. It doesn't feel sticky or have an artificial taste feel.  It's a creamy, drinkable chocolate stout that isn't artificially or chemically enhanced. It's been around a while, so I assumed it'd be good or be living off reputation. It's good and was a very nice dessert beer.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Smells slightly of chocolate and moderately strong of coffee. Tastes equally of chocolate and coffee. Very nice beer. Easy to drink if you like stouts. I bought this one because it was rated fairly high on beeradvocate.com, and I would say it didn't disappoint.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 3.75 | feel: 5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 500 ml bottle, Hort's bar, Bristol - Pours blakc with a large tan head which disapates fairly quickly. Nice lacing. Smell - light chocolate, roasted coffee. Taste - slight sweet choocolate feel, not overpowering, roasted malts. Nice easy drinking stout.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 L: Pours pitch black under a 3” tan foam collar that slowly recedes during the course of the drink while producing excellent lace. S: Big chocolate aroma T: The chocolate flavors from the malt and the added chocolate come in on separate layers and then blend on the palate. The added chocolate stops just short of cloying. F: The very rich and creamy texture makes this beer along with its satiating medium full body. O: A chocolaty, rich delight.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 3.75 | feel: 5 | overall: 3.5 I'm not much of a stout fan but this one gets a better rating from me than many others. I rated the look slightly lower because I think the labeling could be more intricate, but the color and the richness of the flavor does match the typography. I drank this in the bottle because I often drink dark beers in the bottle. I drink this beer because I'm breastfeeding, and stouts are known to up milk production. the flavor and smell had a rich and chocolatey-espresso taste just as I expected, not too sweet or carbonated. it was an artificial but it was still pretty decent for my liking, although that's simply a matter of preference. I'll probably drink this beer again.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3 | taste: 5 | feel: 5 | overall: 4.75 I was very surprised when I tried this; while it felt like a stout, there was a sweetness and chocolatey taste that balanced the bitterness that was kinda amazing.   
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 1.5 | feel: 2 | overall: 1.5 I got the nitro cans, as some others did, and it must be emphasized- in fact it can not be emphasized enough- that it was a terrible experience. This stout did not live well in a can, and did not retain carbonation or head even in spite of the nitro. Went completely, and I mean COMPLETELY flat in seconds. I've had stouts that were not marketed as chocolate, which had more flavor of chocolate, and it was so tart that I couldn't help wondering how they even called this a stout. I've had lemon shandies that weren't this acidic. I might try from a bottle later, but based on my experience with the can, it would have to be almost an entirely different beer, to pay import prices. Unless you're living in the UK, where this cheap, or have some kind of youthful nostalgia, it is not remotely worth the (roughly) $15 the six bottles will cost you in the US.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 I had it from the bottle. It is a great stout. I'm my opinion stouts are just better in nitro, but this one holds it's own in CO2. It is not super-mega chocolate tasting, but that (I feel) would be over powering. Clean finish not much after taste.   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
