look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Looks great. Super dark.    Smells earthy, toffee.    Slight but present hop profile. Roasted coffee, slight earthiness. Not incredibly complex, but very high in quality of existing flavors. Highly balanced. Slight minty aftertaste. Really superb.    Smooth!     Overall, 4.5 across the board, because it doesn't bring anything new to the table, but what it does bring is excellent, and quintessential of the style.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 One of the best porters I have tried. Not too sweet, not too bitter, everything is just right. Flavor notes: roasty, nutty, a hint of char and coffee. Served in a tulip.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Great porter, sweet with a thick and heavy mouthfeel. Sweet but not overpowering. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Had on tap at Deschutes' Portland location. I think this is a really stellar porter. It does what many other porters do but just does it really really well. Beautiful black/brown/ruby color with light tan head. Chocolaty, vanilla, coffee aroma. Tastes the same with some mild hoppiness. Really smooth, creamy, light mouthfeel. Could have a few more of these. Went beautifully with the elk burger.   
look: 3.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 Less than average SRM for a brown colored beer, not overly sludgy, solid off white 1/2" head on it. Aroma was a lot of C hops. Bitter.    Lots of roasted malt, bitter C hops, light bodied chocolate malt aided by a substantial amount of carbonation for style. Very much like the black ipa craze a few years ago, this has been around forever. Its one of the archtype hoppy porters from days of yore, still popular today.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 This is a review of BB-XXVIII. This is the 28th release in a series of bourbon barrel aged brews with adjuncts consisting of "peated malt, cocoa powder, vanilla bean, and orange peal, 50% of which is aged in bourbon barrels". Hyperbole aside, it's a tasty brew that comes a little short of XXVII. Which I tasted embedded in a vertical flight - 24 through 28, it's a challenging effort to compare these vintages with opinionated friends with discriminating pallets My personal favorite: BB-XXVII - cacao nibs pomegranate molasses (!), Chinese 5 spice(!), apricot, and rosewater (really). Barrel aged. 50%. Bourbon barrel   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 I remember reading about Black Butte Porter in The Brewmaster's Table by Garrett Oliver. I could write my own review of it, but after taking a look back in the book, his description is so on point that I'm just going to leave his words here instead of mine.    "This porter is deep brown and has a complex aroma of hops, dark fruit, licorice, and coffee, with a hint of mint. The palate is soft, and bitterness is restrained as caramel and gentle coffee and chocolate flavors play through the middle, showing a flash of malt sweetness. It glides into a chalky dry finish, though it leaves a fruity impression, as if it had been sweeter." - Garrett Oliver, The Brewmaster's Table    I couldn't have described it better myself. The bottle conditioning adds a unique element to the beer. Highly recommended to any lover of Porter/Stout.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 A-pours a dark brown with dark ruby highlights and two fingers worth of light tan head     S-aroma is of chocolate and lightly roasted malt    T-taste is of lightly roasted malt, chocolate, and a slight bitter coffee finish    M-medium body and moderate carbonation     Overall a very good example for the style, easy to drink, very enjoyable   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 L: Dark brown that turns reddish in the light. light beige finger of head with good retention and nice lacing as you drink  S: chocolate coffee and a mild floral hop presence  T: roasted malts, chocolate, and hops. Nice balance.  F: Slick and light  O: Easy drinking porter. Good flavor.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Bit more tart and bready than obsidian, prefer obsidian but this is still good 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Nice flavors on this beer. Very similar to the obsidian stout that deschutes makes year round as well. Obsidian stout 8s superior to this beer in my opinion.    Great transition beer to get you started on some tastier stouts.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Brownish black in color. Mildly sweet. Roasted malt flavor is fairly prominent but slightly ashy. Not too bitter but not as drinkable as I might like. Medium carbonation. Lighter bodied than expected.   
look: 5 | smell: 5 | taste: 4 | feel: 5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 My first good porter! Have only tried 2 or 3, so not exactly sure how to rate it...all i can say is that is very smooth, tasty and enjoyable. Nice toasty notes that perfectly match the abv and mouthfeel...i can now add Porters on my "try" list thanks to this smooth offering. Thank you deschutes!   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 355ml bottle poured into a pint glass.    Very dark brown to almost black in color, the pour yields massive bubbly tan head with excellent durability, it just slowly subsides and leaves plenty of nice lacing web as well as eternal foamy crown on the surface. The appearance is so appealing.    In a nose, you get creamy, chocolate, coffee, roasted malt, dark bread, charcoal, citric hop and a little glimpse of spiciness.    Big roasted profile with a note of burnt wood, coffee, and charred malt, sweetness draws in at the middle with a moderate touch of creamy chocolate and biscuit. Hops cut in thereafter with a citrus and bitter profiles while finish with a slight astringency that also continues together with slight hop bitterness to generate a pleasant aftertaste.    Light body with smooth mouthfeel and lively carbonation to crisp up the palate, finish is dry and clean.    So sessionable and very high drinkability, this Porter is very well balance and holds devilish quaffing quality. It will lead you up to next sip instantly and bottom up before you are aware of.   
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 My favorite Porter. I tend to sample a lot of porters and stouts during the winter months, and this is one I always tend to go back to. 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 A: deep espresso to block. Smedium khaki head    S: Cocoa. Bitter chocolate bar. Roasted coffee. Licorice     T: Cocoa. Hops. More dark chocolate     F: soft. Light. Fluffy. Creamy. Good palate coating    O: amazing example of a porter. Simple as that.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 One pint at MKT.    Pours a very dark brown with one and a half fingers of tan head that leaves kindergartener's sponge painting lace as it recedes.    Smells of cocoa powder, coffee grounds, roasted caramel malt and mild leafy hops.    Tastes of more semi-sweet cocoa powder, creamy coffee, mildly sweet black licorice, caramel and soft hoppy bitterness.    Feels fluffy and smooth. Medium bodied with creamy carbonation. Finishes dry.    Verdict: Vigorously recommended. Very tasty and easy to drink.   
look: 4.25 | smell: 4 | taste: 3.25 | feel: 4 | overall: 3.5 Chika chicka soda pop. Cola as cooking ingredient. Cola in chili. Malt layered cola chocolate cake. Over carbonated fountain soda. I imagine it's wonderful with cheeseburgers.   
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 From bottle pours a dark brown colour with a good tan head that disapates to a small layer. Aroma chocolate, coffee, malts. Taste sweet, chocolate, coffee. Very nice and smooth.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 12oz bottles into a Guinness stout glass.  Pours dark, with tan head. Nice aroma of malts, chocolate, and what think is a cross between caramel and vanilla. Tastes of light chocolate, and that caramel/vanilla vibe, with a nicely balanced malt shine. A really sweet tasting beer, very smooth, with a nice lingering mouthfeel.     While this beer didn't overwhelm me, it is still a very good tasting beer. I will revisit again, and again...   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 Poured from 12 oz bottle into pint pub glass - NOT ICE COLD - 45F - 50F    Look is perfect for style. Careful pour produced 2 finger head dissipating to thin pancake. Lacing remains all the way down the glass. Smell is roasted malt, yeast, and dark rum(?). Feel is too smooth (almost nitro-like). Taste is good but nothing stands out. Too well balanced? Too mild. Porter is my favorite style. I was disappointed in this one.   
look: 4.75 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Wow. Randomly picked this on the menu at a trendy restaurant in flagstaff AZ. Knocked my Keens off. (Not wearing socks at the time or those would be gone too.)   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Bold flavor a bit bitter aftertaste but overall an all around enjoyable beer. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 The 12 oz. bottle had an "Best before" date of 9/11/16 and came from a 6 pack.    Into a Riedel Ouverture beer glass it poured very dark brown/black. The head was tan and a bit over 1 1/2". It makes a very attractive porter.    The smell was coffee and chocolate.    The taste was coffee with a bit of chocolate and some roasted malt. No real bitterness in the finish that I could detect. It all comes together rather well making it what I would call a well-balanced porter. From beginning to finish the beer is smooth with restrained carbonation.    Overall this porter is very, very good. If you like the coffee more than I do you might say excellent. I've been having it with lunch for a couple of weeks now. I highly recommend this porter.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the best porters I've ever tasted. Smooth, hint of chocolate, excellent aftertaste. Love this beer. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Dark black with beige creamy head. Light roast grain aroma is followed by full on toasted chocolate taste. Medium Mouthfeel and light, mellow palate make this an easy drinker.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3 | smell: 4 | taste: 3.5 | feel: 2.5 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Nice taste on the pallet. Great flavor. Not too hoppy and not too thick. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 I've had Black Butte, it seems, every other year for a decade. My opinion has improved each time.    Looks are black to opaque; making this one of the early black crafts born in the 1980s.  Smells convey lots of well-roasted and sweet malts... and coffee.  Tastes convey the same, but we get some chocolate for dessert. (I detect no bitter hops, but at 32 IBU I usually would.)  Feel has this lingering dryness that is more of burnt sugar than hops.  OA: Black Butte just may be my standard for dark and dry without using lots of bitter.    Black Butte is reviewed in the "1001" and most definitely deserves to be on that list.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 This is one of the best porters out there, American or British. The color is rich and dark with a lingering tan head that tickles your nose with light coffee, charcoal and roasted grain aromas. The taste is dark roasted smooth with just a breath of hops that finishes off the coffee, cocoa and toasty bread flavor.     Add the great taste to the fair price and generally good availability, and you have a porter that you can keep in your fridge all the time and it will still stand with the best of its type around the world.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Dark brown in color, but not nearly as dark as I would have expected for something called "Black Butte Porter." Similarly, I was expecting a lot of flavor up front (you know, how a butte rises dramatically from the landscape), but the flavor of this is all in the finish. Mild chocolate flavors overscored by roastiness with a dry finish, this lacked the intense character I was really looking for.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 4 | feel: 3 | overall: 3.5 Bottle poured into glass stein  A-Black, one finger head with aggressive pour, no lacing.  S-Weak coffee, hint of chocolate, roasted malt  T-Coffee, chocolate, some complexity with both bitter & sweet.  Touch of a mineral like quality    M-Somewhat creamy but also an odd thin almost watery feel common   with many of the Deschutes brews, or maybe it's just me.    O-Easy drinking chocolate coffee porter.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 My first porter was smoother than any Stout I've had. Working in Manhattan, KS we have Tallgrass on tap at our office. I can get Buffalo Sweat and Pale Ale or 8-Bit almost any time on tap. But I love trying the new samplers and found this porter to be my new favorite, even over the Vanilla Bean Buffalo Sweat. It's not as heavy and has a great taste. Had chocolate with it and was amazed at how it added to the flavor. I think it's my new favorite for sure.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 Look (4): Lighter in color then I'm use to, but that's how porters are suppose to be. A brown color with light that shines through and also with a creamy cloudy head. As you drink it the bubbles toe to cling to the edge of the glass.    Smell (3.75): Mild roasty coffee notes. Chocolate and caramel vanilla aroma.    Taste (3.75): Roasted malted smokey coffee flavor. Not to intense, doesn't build past the point of it being unwelcoming. Not overly sweet, but still that sweet bready taste. Maybe raison bread?    Mouthfeel (4.25): Beautiful balanced. Not overly sweet upfront, good dryness at the end. Creamy and smooth. Light plus to medium bodied.    Overall (4): There's a reason why this has been a flagship for Deschutes for so long. Thanks guys for this amazingly balanced brew!   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Nice porter. Good chocolate notes. Not too hoppy. Rated a 30 IBU by Deschutes. Very drinkable. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Black Butte Porter | Deschutes Brewery. Poured from the bottle into a pint glass, this beer's head is three fingers thick, with solid lacing, and an otherworldly dark brown body.    Smells like subtle yet pleasant notes of milk chocolate and dare I say,cappuccino? Please let me know if I'm insane for thinking its that and not just the garden variety"coffee" I and all of you have used to describe porters and stouts countless times. But if I am insane for thinking that,yes, this DOES smell like cappuccino, then please let me see what this tastes like before I'm in a straightjacket....    I taste semisweet chocolate, roasted malts, and, yep, muthafuckin' cappuccino! If I get taken away for being a complete loon for thinking such outrageous-ness, please let me have a few of these once in a while.    The mouthfeel I'm picking up is medium-heavy and velvety smooth. Very light on the carbonation;as a porter should be.    Overall, I'll choose to rate Black Butte Porter | Deschutes Brewery with a very well-deserved 4.75. Please try to pick this up while in the "porter mood".   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 awesome brew if you like coffee and chocolate! 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 From my home state which I am biased towards as we have some of the best and most creative brewers in the US of A. This is my favorite beer for almost any occasion. I is a slightly sweet bold porter with nice aroma and good after-taste. You can find it almost anywhere in the northwest, so it is very available. I find that a 12 oz. bottle goes down very easy, which I find as a sign that the beer is very drinkable. one of my 10 best beers.Clean, rich taste. Creamy flavor. Nice smell.  I wonder how this beer would taste if they nitro'ed it?   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 BBD 5/7/16. Pours black. World class head volume, lacing and retention.    Quite outstanding nose of chocolate, caramel, light roast and even lighter hops over a sweet base that has char notes.    Very light medium body that is smooth and has a light subtle creamy aspect. Superb carbonation level with a tickling middle effervescence that fades to the final burst in the finish.    The flavor profile is outstanding. Intensity is a bit laid back, complexity average and balance is superb. Flavors of the nose all appear - roast and char lead then flow into the sweeter mid-flavors of caramel and chocolate. Hops begin to shine in the middle against a light bitterness in a very unique way - earthy hops become the dominate flavor through the slow fading finish with a complimentary roast note.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.5 Yes! 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Had on tap. Very nice back chocolate coffee look. Taste was of chocolte and coffee. Really enjoyed this. Is one of the better coffee porters I have had. Will be drinking this again.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 L: Very dark with just a hint of light coming through. Decent head, has some retention.     S: Roasted malts are the dominant smell. Has an underlying sweetness though.     T: That underlying sweetness really comes out in force. Not a sugary sweet or anything, but a sweetness that reminds me of sweetbread, probably because it compliments the roasted malts so well. Has s nice flair of bitterness at the end.     F: Medium body. Could drink it quick if you're not paying attention and trying to take it slow.    O: Not a complex porter but has the fundamentals down perfect and isn't that what really matters when it comes to a good beer?   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.75 I've only been recently getting into "decent" beers - and have been favoring darker beers recently. Picked up a 6-pack of these to try over the weekend. I'm thoroughly impressed. Damn good beer.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 This is a classic American Porter, and the standard as far as I am concerned. Great all around, including value, and one of the beers credited for my love of craft beer and specifically the style. Cheers!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Nice clear dark brown pour that lets a little light through. Little bit of lacing left behind. The smell is amazing roasted malts that reek of coffee and chocolate. There is a nice sweetness in the nose as well. The taste is a superbly balanced medley of coffee, make malt sweetness and bitter chocolate. There is a bitter coffee aftertaste that balances the lingering sweetness. This is a really great porter.   
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 12 oz bottle poured into a stone glass.Smell is a chocolate smell.Taste chocolate with coffee.I liked it very much.Nice smooth taste that went down real easy.This is my first Deschutes but it will not be the last.Give it a try.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 First had poured from 12-oz. bottle, stamped best by "07/25/2016," into tumbler. Was rather surprised I had not tried before, but this early effort to revitalize the style is holding up well against the onslaught of porters in recent years.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 A- Pours a dark brown with ruby hint in the light, big and fluffy off-white head.  S- Chocolate, sweet dark roasted malts, coffee   T- Bitter chocolate and coffee, roasted malts balance well with the light, but well-done hop character.  M- Medium body, silky yet highly drinkable, mild carbonation, finishes a bit dry.  O- One of the best porters I've ever had. Clean and pure through and through.   
