look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Poured Oberon into a Sam Adams Tumbler.  A - Pours a cloudy bright yellow with yeast particles turning around in the glass.  S - The aroma is of yeast, hops, light citrus.  T - Taste follows the aroma. Light citrus and yeast with light hops.  M - Medium.  O - Nice wheat beer for lawn mower season. Cheers!   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Golden/orange hazy color. Light orange and wheat smell. Orange, light bitter, and light taste. 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 Oberon tastes like summer. Great company, great label, and very clean, crisp, refreshing taste with nice citrus notes. 
look: 2.75 | smell: 3.5 | taste: 4 | feel: 3.25 | overall: 3.25 Appearance: Deeply hazy opaque golden glass fails to hold a head. Looks a little limp.    Aroma: Citric and peach esters, wet wheat.    Taste: Lemon juice, peach nectar, slightly sweet finish makes for a nice round profile.     Mouthfeel: Slightly gritty, medium light body, slightly dry finish.    Overall: A nice beer. Not a favorite style for me, but this is well done.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Hazy gold with two fingers of white five minute head. A few splotches of lace.  Smell is orange and some malts.  Taste is orange with some bready malts. The wheat adds a bit of smoothness.  Mouthfeel is light to medium with good carbonation.  Overall a refreshing wheat beer. Good summer beer.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Another Bell's kick ass recipe. All their stuff is way beyond good.     ****Review add-on***= Since the above rating I have tried many wheat beers and hoppy ales of all ranges of bitterness/ABV. This is a REALLY good American wheat ale and has hints of IPA-type hop influence in there as well. Great balance for a wheat beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Oberon is personally one of my favorite beers. The looks, smells, and tastes like oranges, making it a great beer for spring and summer! Highly recommend.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Pretty good however I think there's alcohol in it 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Pours a medium hazy golden color. Lots of lacing and head. Not much smell. Taste is bitter with a bready aftertaste. Mouthfeel is light. Overall not impressed with Bells brewery.   
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 What a good wheat beer that packs a little punch and is very refreshing on a hot summer day!!! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 Oberon was very good! The appearance was a golden, orange color. The smell was very acidic and smelled like fresh Florida oranges. It also smelled lightly of wheats. The taste of Bell's Oberon was very yummy and flavorful. It tasted like lemons and oranges. It was very fruitful and full of flavor. The overall feel of oberon was smooth and delicious. Overall, I would strongly recommend Bell's Oberon to others; especially while sitting at the beach or by the pool.   
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 Love beers like this one that stand out and are widely available.     Beautiful, cloudy gold color with a nice head and lacing. Fruity, orange smell that draws closer to PBR the more I sniff at it.     There's a great yeasty character to the taste, backed by the citrus fruit, bread notes/wheat malt, and hop finish. Mouthfeel is smooth and quenching.     Agree with some of the earlier reviewers that Oberon is best fresh. Drinking a batch from a month ago and it's tastier than I remember.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Finally getting Bell's products in Texas. Bought a six of this and Two Hearted Ale. Both good beers! This one was poured into a tulip glass. Cloudy yellow color with decent head and good lacing. Nice citrus sweet smell. The taste is bready with cinnamon and fruit. Nice beer overall.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 There's a lot of particulate matter floating in my beer. Chunky is usually not how I want my beers but the flavor is smooth and dry and almost with Brett flavor.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Serving: 12 oz bottle ("pkg 03/07/2017"), poured into a shaker pint.    Appearance: Cloudy amber orange with suspended yeast sediment; frothy head of white bubbles and streaky lace.    Smell: Layered wheat and grains with a good dose of yeasty and hoppy spice and fruit.    Taste: Clean wheat and grains continue from the nose with light orange citrus and spicy yeast notes. Earthy hops and just a bit more bitterness than most wheat ales.    Mouthfeel: Light to medium body, creamy smooth with soft but refreshing carbonation.    Overall: Satisfying layers of grain, yeast and hop flavors provide more depth and complexity than a typical wheat quencher.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Smooth tasting, great for out in the sun days. Goes great with an orange slice. 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4.25 I liked this wheat beer though wheats are not my favorites. Nice aroma and taste but not the happiness that I like. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 On tap at the Winking Lizard in Columbus Ohio. Served with orange slices. Great summer beer. I have had this beer before in bottle and on tap. I prefer on tap. When I see it I know summer is coming. Very drinkable. Light fruit smell and taste. Wheat beer very smooth. I could drink these all day. Pours a hazy Amber color with a thin head. Very tasty.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 2.75 | taste: 3.5 | feel: 4 | overall: 3.5 Pours a deep straw, lots of fluffy white head that leaves moderate lacing. Smells barnlike in a bad way to me - got a definite animal waste smell. Settled down a bit with some fruit, coriander. Mild flavor, a bit sweet and fruity. Great mouthfeel, very refreshing.   
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 12oz bottle from 06/16 I believe - was originally a little apprehensive buying a kinda old batch at this point, but have had it fresh and wanted to see what a few extra months did to it. Poured into a tulip, added a few drops of sediment partway through the glass to see what an extra kick of yeastiness would do.    L: Relatively clear brownish orange, but very hazy if a bit more yeast from the bottom kicks up. Looks a little like grapefruit juice if hazy, and like a typical APA if not. Nice white head, low lacing.     S: Yeast, sourdough bread, tangerine, orange, zest, honeysuckle, spicy.     T: Sweet orange, spicy hops, grass, and yeast.     F: Medium-low body, doesn't cling too long, but the zesty hop finish reminds you it's still an APA.     Overall, one of my preferred examples of American wheat ales. Quenching and sweet, but balanced with a nice punchy hop bill.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 This beer pours a murky golden color. The head was 3 finger, frothy, white, and dissipated fairly quickly.   The nose is got a slight citrus hue to it. Fairly mellow. Slight banana from the wheat also.  The taste is somewhat muted. There is the banana taste to it. There is also some citrus from the hops.   The feel is lighter bodied. There is a good feel from the carbonation going down.   Delicious as always, and a good beer to get.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.5 Cloundy light yellow sight with a really sweet smell. When you taste it, it's thick and foamy, really pleasant taste. good beer over all 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Delicious beer that is seasonal with fruity aroma of oranges. It pours a smooth light brown orange-ish color with a nice head. Can smell the aroma of hops. 5.8% so a great beer to sit back and drink on a summer day.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a cloudy orange color with a one inch white head that dissipated quickly and left no lacing. Smells and tastes of orange, wheat, mild spices and a slight floral note. Medium bodied and carbonated, smooth mouth feel, finished dry.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 12 oz bottled 3/3/17 poured into a snifter at fridge temp 5.8% ABV. Pours a hazy orange golden color with an inch of white head that retreats to a ring around the glass. Almost no lacing. Smell is wheat malt and bitter orange. Taste is predominantly wheat malt driven with some subdued orange flavor. Mouthfeel is full and soft offset by sharp carbonation. Overall, good. This is a classic summer wheat beer that most anyone can enjoy. Some may find the lack of spices, fruits or weisen yeast to be boring, but this is just a well made beer needing nothing extra to do it's job.   
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Nice color with little head. Wheat beer scent with slight hops. Slightly hoppy flavor with an initial bite. A bit less carbonated with a medium thick feel. Pretty tasty.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 4 | overall: 3 From 2d2despuma. 6 months+ after bb date. In Teku glass. Playing Darksiders 2. To repeat fresher. A bit flat, with just some notes to orange but not unpleasant. Some sediments at the bottom   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Being from Michigan may be a little biased, but this is my go to for beer. It's got great citrusy notes, it's smooth and has a great color and foam after the pour. Also, if you have it, an orange slice mellows it out even further. If you're wanting to try Bell's, Oberon is a great start into exploring the brewery.   
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a golden color with some haze and rich foamy head and sticky lacing. Smells of sweet citrus, little honey, wheat, and floral notes. The taste is exceptional, very smooth and refreshing with lots of citrus and mild floral, light carbonation, and a sweetness that wraps this beer into an exceptional package of goodness. The feel is very light and smooth, this has to be one of my favorite beers just hits the spot when you want a refreshing non-heavy beer.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 1/16/17 - (Can, home) Pint glass pour from 12 ounce can. Golden blond pour, heavy carbonation, generous white puffy head. Aroma sweet, pleasant citrus, hops, and wheat. Sweat taste of citrus, wheat and a touch of hops. Easy and smooth drinking, carbonation mild after pour, refreshing going down. Overall solid offering by Bell's.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 1 | taste: 1 | feel: 2.5 | overall: 1.75 Where to start... let me first say how excited I was to try this as it comes highly recommended by many beverage stores and Bell's affictianado's.   Color- a foggy or hazy yellow, like urine.  Feel- goes down smooth, almost too smooth. Has a domestic beer feel to it.   Body- pours full with a 1 inch head that disappates shortly after  Smell- pure orange peels and some lemon lingers barely   Overall- this beer is a poor man's craft brew. Tastes slightly better than Blue Moon which isn't anything to brag about. I can't express how disappointed I was in this. I personally didn't taste the malts. Very yeasty beer with too much orange peel flavor. Won't be having this one ever again.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured to a tulip glass.    A: The body is yellowish with some darker hues. The head is one finger thick showing good retention and some good lacing as well.  S: The aroma has strong profiles of malts, yeast and just a small hint of alcohol. Hops profile is minimal. A bit earthy and no fruitiness.  T: The taste is much more fruity, having a strong profile of tangerines and oranges - the citric touch is very rich. In the back, there's a malty touch connecting very well with the hops.  M: Body is medium to medium low. Carbonation is high though not visible. Bitterness is medium to medium high.  O: I think I'm kinda into American Wheat Pale Ales, it's not the first one and I'm digging this style currently.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Not my favorite Bell's beer and like it less than Two-Hearted which I only ranked slightly above a 4 but I give this beer a 5 for what it is, a perfect summer wheat beer that tastes delicious with or without an orange peel. A bit of fruitiness and hopiness but not overwhelming. Perfect for summer and what beer was designed for.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 supposedly a wheat ale, but I don't feel like it's wheat at all. Little sweetness and bubble-gum like of a wheat, and a bit overzealous with the hoppiness. A nice ale, but not what I'm looking for in a wheat.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Another solid offering from one of my all time fave breweries. Although this one wont knock your socks off, it is quite refreshing . Pale hazy yellow / orange color from the tap in to the glass. Noticed small floaters throughout.. First taste is wheat for sure followed by citrus toward the back end. Nothing amazing , but I it is a solid go to beer. Usually , when this one is released, summer is right around the corner!   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 L: Clear amber body if you don't pour the yeast into the glass, cloudy darker orange/amber color if you do. Decent head.    S: Pale malt and wheat, fruity.    T: Wheat, citrus rind, some spiciness from the hops that gives it a little bite.     F: Refreshing and light bodied, a warm weather beer for sure.     O: One of my go-to American wheat beers.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 2 | smell: 3 | taste: 4 | feel: 3 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 Light golden color, large white fluffy cap.    Smells nicely beery, a bit floral, very lightly citrus, a rounded, gentle scent.    Taste is uncomplicated and clean. It's fuller and more nuanced than what we usually think of as a "light beer" being both flavorful and refreshing at the same time. The body has heft without weight and a nice nutty undertaste. Just a touch of hops in the finish and aftertaste, in fact the whole thing is light handed yet the parts come together beautifully. Nothing stands out, everything fits in, and you're left with the warm feeling of having made a new friend.    It takes skill to pull off a brew that looks so easy. Others do it as well but these lighter styles leave little room for mistakes and this one is nigh flawless, a good example of what craft beer is all about. This beer was made for refreshment and does it well. I can't think of any reason why I should pick this one over a selection of well made craft wheat ales, but then again I can't think of any reason why I shouldn't.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Great beer!!! Highly recommended for anyone wanting to try something different from the Macro light beers. Nice pungent aroma, quickly dissapating head, great looking hazy yellow with bits of yeast floating around. The taste is an almost perfect balance of malts and hops. Nice and spicy with creamy texture. I hate that this is not available year round because it stays hot down here in the south a lot longer than it does in Michigan, where this is made.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours to a hazy pale yellow color as you would expect from a wheat brew. Not much of a head (from a bottle) but at least there is one. The feel is very smooth. The taste is full without being in your face. Nice hops finish. Very drinkable. This will be one of my GO TO pale ales.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 2 | taste: 3 | feel: 4 | overall: 3.25 This is a nice light Ale with a mildly cloudy appearance and decent lacing. Not much head to speak of. I was able to detect very little aromas on the sniff other than slight acidity and some mild citrus.   Mouthfeel is creamy and full bodied for a lighter flavored beer.   A great introductory ale most light beer drinkers should enjoy. Will try this out on my husband who has only recently graduated from Bud Light to Blue Moon I think he would like it a lot.   Flavors range from citrus to baked goods - bready and yeasty.   Yeast being a predominant flavor even in after taste.   Carbonation is sparkly.   Overall a mild flavored brew with some hints at spice but not overly so whatsoever - more of a spicy tingle on the tongue than flavor.   Not necessarily my cup of tea - I mean beer - but I can absolutely see this being a gate way beer to better beers than your typical Bud by far!   Hoppiness present but no where near that of an IPA obviously but they are detectable.   After taste is somewhat hoppy and slightly bitter but not so strong your lager drinkers would be repulsed.   Solid for what it is marketed for and one of my more loved Wheat Ales to date.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 L: Hazy amber color, half finger white had, nice lacing, good carbonation.    S: Wheat, bread, biscuit.    T: Bready, malty.    F: Nice mouthfeel, refreshing.    O: Nice wheat beer.   
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Solid hazy orange pour with a small white head and noticeable yeast particles at the bottom after settling. Smells lightly sweet and sticky, but no particular notes to pick out (I have a terrible sense of smell). The taste is of light clove spice and a nice sweet and tangy-refreshing wheat character. Noticeable hops at the end that linger slightly giving a mild astringency. Medium-high carbonation, medium-dry, with a thicker than normal mouthfeel for an American wheat. Overall, an excellent wheat rendition, equally thirst quenting and flavorful.   
look: 2.75 | smell: 2.25 | taste: 3.75 | feel: 3.75 | overall: 3.25 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 I finally got to try Oberon, a beer that has a lot of hype in my neck of the woods. The beer left a head that lasted in the glass forever. The beer itself has a nice golden cloudy color. It did leave a bit of lacing in the mug as I drank it. Overall, it's a nice looking beer. It smells like a pilsner/lager with lots of wheat, oats, and barley. Wheat seems to be the main ingredient, I could defiantly taste it from the start. It reminds me of a lager upfront. The back end of the beer was kind of bitter with an overlap of citrus, with a light spice and a small amount of hops. Overall, a very light and smooth taste with wheat standing out as the main ingredient. I agree with the people who say that this could be considered a wheat ale. Overall, this beer reminded me of a high class lager. It's not terrible, but I don't think it necessarily lived up to the hype that people give it. I would drink it again. I enjoyed the summer feeling that the beer gave off, and that's what it's marketed for. So give it a try if you can find it. (Especially if you like lagers like me.) Summer is almost over and it will be gone, so go get a 6-pack.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Oberon or Obi Jun as I call it is truly a Jedi class brew. Tastes like Blue Moon for men. It has that subtle coriander taste but doesn't have that waxy wheat beer feel. If you had to duplicate it mix 3 parts MGD with one part Shock Top Orange. Hell yah!   
look: 5 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Poured out of a can into a pint glass.     Fantastic 3 1/2 finger, dimpled, creamy head that hung around forever. The glass had thick lacing the whole time. Nice cloudy golden color.     As for everything else I tend to agree with the reviewer that said this may have technically been a wheat brew, but in tast was a pretty respectable pilsner.     Would make a great summer afternoon/evening session beer, which is just what it is marketed as on the can.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 First had poured from 12-oz. bottle, label stamped "PKGD 03/30/2016," into nonic pint. A fruitier pale wheat ale, this moves into second on my list for this style.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 Rated on bottle dated 4/2015 (4 mos old) 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 VERY NICE WHEAT BBER,TASTE AND AROMA FRUITY,REFRESHING.BEST BEER EVER. 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 4.25 | overall: 3.5 this was a pure surprise, in the opposite direction. does not taste like a wheat ale, tastes like a lager. very little nose or flavor, decent carb, sad i was lead astray by people hyping this beer up. still better than most lagers though, ill give it that.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Bell's Oberon, 5.8% ABV, 10 IBU, american pale wheat ale. Pours medium thickness, hazy golden, not much head, nose is fresh, a bit lemony. Taste is wheat/yeast with some banana in the background. Decent mouthfeel. Overall I rather enjoyed it, wish I'd gotten a 22oz.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Good example of a wheat beer, had on draft at Al's Tavern in Harbor Beach MI, they served it like Blue Moon with an orange slice. I also had the bottled version in Mackinaw City without the Orange.    It was better with the Orange slice, I liked it quite a bit as a summer beer.   
look: 3 | smell: 3.25 | taste: 4 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.5 16oz can purchased in MI  poured in weizen glass    L:   big somewhat dense head but not super thick; golden yellow in color to orange where glass is wider; lots of tiny yeast particulates   medium dissipation with minimal lacing    S:   maybe a little wheat and spices    T:   slightly bitter; hints of the back end of citrus without the brightness you would typically get from the front end; wheat and a tiny bit of hops; aftertaste carries the same with just a hint of the bitterness    M:   smooth with light carbonation; medium chewyness    O:  not the most exciting but a good standby when the options are few   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3 | smell: 3 | taste: 2.75 | feel: 3.25 | overall: 3 
look: 4 | smell: 5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours a light golden color with a one finger white head that disappates quickly. Aroma is wheat, yeast, and some slightly overripe banana. Taste follows with yeast, wheat, unbaked bread dough, overripe banana, and hints of spicy hops and floral tones. Mouthfeel is thin to medium and carbonated but a bit oily. Overall, a pretty good American wheat ale, although a metallic profile comes through.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.5 
