look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 poured 12oz can into snifter. A clear light golden hue with a 2 finger white head. The retention is nice and it leaves a collar and lacing all over. Aromas are sweet, citrus, some pine, floral hops. Sweet buiscuit and honey make up the malt. It really is a hop forward aroma.Ripe juicy citrus hops with pine and leafy notes. The bitterness is contained by the sweet biscuit malts and honey. This blend really works well for my taste buds. Lighter body, perfect carbonation, and a bitter sweet after taste. Pretty solid IPA and priced for sale at $0.42 a can!   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 Poured from 22 oz into glass mug. Average looking amber colour with an off white head and some nice lacing. The hop smell hits you up front but the taste has a well balanced citrus/grapefruit feel to the hops and a slight malt backtaste. Goes down very smooth. Not overly hoppy, this would be a great one to introduce to someone who doesn't want a hoppy beer. Taste like a session but with the abv of a typical IPA. Zum wohl!   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 2.5 | taste: 3.5 | feel: 3 | overall: 3.25 12oz can    Looks great, clear, not much head but laces the glass  Smell is really muted  Taste is pretty bitter, but within what you'd expect from many IPAs    Overall, not my favorite   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a light honey color with 1 finger of a white creamy head. Great lacing.     Aroma is of pine, grapefruit pith, and maybe a touch of corn.     Taste is totally dominated pine. Nice bit of citrus, some grapefruit pith, and a nice underlying malt.     Overall, this is a solid offering. While rather standard and not very complex, it’s still a very good beer that boasts classic flavors. I see this pairing well with a Mexican casserole. It gets a 84.5/100.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours - Golden copper color a decent off white head that quickly dissipates not much lacing.    Smell - slightly floral you can smell the hops and grapefruit slightly.    Taste - I get some citrus and orange peel as well as some bitter hops.    Feel - lighter bodied a little bite from the hops and bitter citrus.    Overall a decent IPA not sure I would have it again.   
look: 3 | smell: 1 | taste: 2 | feel: 2 | overall: 2.5 Poured from bottle into English pub glass....more Amber than gold but very clear lacing through out glass minimal head on pour that lasted no time....I will freely admit I do not like IPA's but my buddy recommended it so I am trying it...initial smell is awful the hops completely overwhelm anything in the first few sniffs, after my nose adjusts I can smell some caramel possibly some spices but still a ton of hops...taste is surprisingly decent smoother than expected but still has the harshness and dry mouth feel and finish I get when I drink this style....prob wouldn't buy or try again...if you like IPA's you'll probably dig it.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 LOOKS: Amber-orange, lots of tiny carbonation streaming up the pint glass. A finger+ of foamy off white head that lasts. Good bit of lacing down the glass.  AROMA: Floral, citrus and a little pine.  TASTE: Nice bit of bready malt. Citrus/grapefruit. Mildly bitter all the way through the sip.  MOUTHFEEL: On the lighter side as far as body goes, a little watery but in a refreshing way. Decent carbonation.  OVERALL: An above average, decent IPA, with mostly citrus taste going for it.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 How many people write a review of a new beer after only having had one? I tried Ranger tonight for the first time, and was underwhelmed by the first one. I thought it was bitter-for-its-own-sake without a creamy enough finish to redeem it. Then I opened another, and started to really enjoy the light mouthfeel combined with the solid hops flavors. By the end of the second I was sold. Of course, the relatively high APV may have influenced my judgment. Now I'm on my third, and inspired enough to write my first ever beeradvocate review, after lurking the site lo these many years. Has anyone considered that their reviews are influenced by the buzz? I have, and I submit my positive verdict on this beer all the same. Cheers!   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 12oz bottle dated enjoy by April 17 2016    Appearance- from a hardy pour into my Michigan 22 pint glass. very transparent. copper/ golden colored. slightest off white head.     Smell- pure cascade! floral and citrusy. hops. what an ipa should smell like.    Taste- slight bitterness. get that floral/ citrus from the cascade dry hop.mellow caramel malt action.    Mouthfeel- medium/ light bodied. feels alil slick. good carbonation.     Drinkability- i'm on #3 right now and plan on killing a few more. really solid.     Overall- this to me as I type this is hands down the most underradted ipa on here. coming from Michigan with founders centennial, dark horse crooked tree, and bells two hearted this beer can stand with them. I don't know if it's the availability or the price that people want to overlook it or crap on it but it's solid.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 One of the first, serious IPAs I tried was from Colorado and having this beer now resonates with my first, strong IPA memory. The flavor profile is, to me, right between east coast and west coast IPAs. Not quite as malty as I tend to think of as East coast, not quite as citrus laden as I tend to equate with west coast. The hop character is big and aggressive, while still managing a pleasant balance with the rest of the characteristics of the beer.   Tangerine fruit flavor peeks through. I would happily buy cases of this.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.5 Poured a golden amber color with streaming bubbles and a quickly dissipating head.    Great bam smell of hops with a lot of citrus, pine and yes that damn old grapefruit.    The taste was just a solid slap of pine with a great clean finish. Definitely felt like I needed to take another bite just to get that hop slap again.    The finish really helps make this an easily approachable beer. And overall this one makes me come back for more. I am not a hops fan but this beer is a solid WINNER and it makes me look forward to more to come.   
look: 3.5 | smell: 2.75 | taste: 3.75 | feel: 3 | overall: 4 
look: 3.25 | smell: 2.75 | taste: 3.5 | feel: 3 | overall: 3.5 Not overly hoppy good balance of sweet and bitter, nice color. I'm not a big fan of IPA's but I like this one and would buy it again. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 3 A: [4.25] Very transparent beer. Mild orange in color but noticably clear. Forms about a 1/4 of a finger of head. The head is heterogeneous mix of small and large white bubbles. The head eventually settles to just the sides. The bottle lists the ABV (6.5%) it also has codes for born (10/19/15) and best by (02/28/16).    S: [2.75] Mild pine then something much more dank and musty and maybe something soapy and cat pee.    T: [3.00] Nice citrus flavor up front dominated by orange peel. There are other milder flavors like pine after but the orange peel is the main player.    M: [2.75] A bit watery with an astringent finish. It is strange it is not overly bitter but still has a drying quality.    O: [3.00] Not my favorite IPA. The nose is confusing and maybe a bit off putting. The flavor is similar. The finish is a bit abrasive - not the typical hop bitterness - this is more like soapy or synthetic. Not something I would seek more of.   
look: 4 | smell: 4 | taste: 4.5 | feel: 3 | overall: 3.75 Better than expected. A lighter beer with a nice hoppy taste. A buttery but piney taste. 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great all around. Beautiful lacing, strong hop flavor. Will definitely buy again. 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 12 oz. can into a tulip glass. Color is a nice light golden straw color. Nice sweet hoppy smell. Taste is much the same, sweet and bitter. Feel is nice, thin to medium and with a nice dry finish. At 6.50% ABV, I still consider this very sessionable. You won't be disappointed. Cheers.   
look: 4.25 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 On tap from a freshly tapped keg!    L Brilliant Gold Yellow with a Rocky white Head  S Pungent dank, grapefruit, some funk, and pine  T Pine and grapefruit with slight tropical fruit and dank grassy notes  F Medium to Medium Light with a firm Bitterness  O Excellent representation of a IPA which is now consistently available on tap around here.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 L - clear, dark copper    S - caramel malts with a crisp, fruity aroma. Raisins? Slightly sweet.     T - rich, malty, resiny. Some deeply dark fruit flavors. All about those malts with some hop bitterness.     F - low-medium carb and a smooth creamy feel.     O - solid IPA. Nothing that'll blow your socks off, but something I would session any day.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 This beer pours a crystal clear golden amber color with a 3 finger white head with good retention that leaves excellent sheets of lacing. Smell is a nice mix of grapefruit, pine, floral and dankness. Simcoe hops up the wazoo. Also a touch of sweet malts. Taste is similar, but a bit more balanced with a nice bit of bitterness. Feel is light and crisp, good carbonation. Overall a very good, widely available, fairly priced IPA. Great example of the West Coast style. Reading some of the other reviews I feel this beer gets a lot of undeserved hate just because of who brews it.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Not a bad beer but nothing spectacular. Clean and crisp with a piney hop snap but nothing too intense. Has a thin mouth feel, mildly carbonated. Their other brews are better.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 5 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Yup, it's another IPA. New Belgium got on a hop kick and released a bunch of new beers within a couple of year span, and this is one of them. It's fine, nothing remarkable. Wish I had more to say but that's all I could think of after drinking this. They have much better beers in their lineup.   
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.25 | feel: 2.75 | overall: 2.75 Things start out good with Ranger: crystal-clear, sparkling and deep, deep gold in color with a giant (albeit brief-lived) pebbly ivory-colored head that leaves good rafts and ladders of lacing. The nose is nice, too: medium-big in intensity, it's an enticing blend of bright pineapple and citrus, over more subtle pine and sweet florals with hints of darker fruit, cardamom and booze. The taste is where things de-rail; the palate is disappointingly subdued and simplistic after the misleadingly big, complex aroma. There are moderately bitter citrus and floral notes, and that's about it. The finish is clean, maybe a hint of malt, and then a disappointingly light bitterness sets in and lingers for a few minutes. Effervescence notwithstanding, the carbonation is expressed very softly, and the texture is problematically bland as a result. This combines with a decidedly watery mouthfeel to make for a poor-drinking beer. With as many really good IPAs as there are out there, this is one to pass on. (12 oz can, 62 days before best-by)   
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 3.5 12 oz. bottle hard-poured into a tulip. From the mix and match at my store. Paired with sharp cheeses and salami.     L - crystal clear amber with a finger of head. Layer of foam on the top with tight lacing.     S - Citrus and pine; Not strong on the nose but floral in character    T - Pine taste with a fruity bitter finish. Not overpowering but still has IPA character.     F - clean and crisp with a nice bitter finish. No mouth coating but easy going.     O - File this one as a go-to IPA. Very balanced with the malt and hops, anyone can drink this. If you are intimidated by the style, try this one on for size.   
look: 5 | smell: 5 | taste: 4.25 | feel: 5 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 Pours a nice light to medium orange into a pint glass from a 12 oz bottle. Nice head that fades leaving nice lacing. You can taste the malts and earthy tones of some pine along with some fruitiness. A drinkable IPA. .   
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.5 
look: 2.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 12 ounce bottle poured into a tulip    A: Pours a light colored orange with a white head, not much retention, some lacing, lots of carbonation, clear and bright.    A: Citrus peel, sweet malts, some pine, subtle aromas, balanced smell.    T: Pine, citrus, earthy flavors, pretty straightforward.    M: Light bodied, good amount of carbonation.    O: A middle of the road IPA, subtle aromas and flavors, light bodied, a decent introduction to an IPA, not too hoppy.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2 Whatcha see? Apple juice appearance, white head that leaves splotchy lacing. Whatcha smell? Old white bread, pungent hops that comes across as wet dog food, and a really unpleasant pine. Whatcha taste? Grassy, earthy, old malts. Bitter, astringent, and piney hops. Super carbonated like a light lager. Alcohol is noticeable. Mouth feel is prickly and dry. Whatcha think? Just a bad IPA in my opinion. If you like an all earthy hay-type IPA then you might like this. Really hard to finish. D-   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 A pretty standard IPA - pretty substantial malt base to balance out the piney dank and somewhat citrusy hops. Very moderate bitterness. A reasonably well done IPA but doesn't stand out at all.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Excellent IPA. Great hop bite and strong flavor without the heaviness of Rampant. 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 An all around solid IPA. The aroma is pine needles and grapefruit, however, subdued and lacking a bit. The taste does make up for it a little. Same pine and citrus character in the taste, but stands out more. A welcoming bitterness lingers just long enough to keep it interesting. The feel is light, crisp, and dry. An easy drinkable go to IPA.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Hoppy feel, with a malt presence that makes this very drinkable by mellowing and balancing the bitterness, hops, and pine.    Nose is weak but the taste makes up for it. This beer isn't nuanced as other IPAs, but it does what it sets out to do, giving you a mouthful and feeling bigger than the 6.5% ABV would suggest. 70 IBU feels like more, and aftertaste, with citrus barely there, is long and bitter and woody. Great go-to with good feel -- and price is usually right.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Nice piney smell to this Ranger IPA. The malt backbone is pretty solid which balances the hops very well. There is also a bit of earthiness to the hop flavor as well. It's quite good. Mouthfeel is on the lighter side making it easy drinking. Carbonation is perfect. Just a really solid IPA here. The pine flavor from the Simcoe hops is delicious!   
look: 4 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 2.5 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Pours a clear golden color. Has an aroma of malts an pine. Flavor is a little piney with a lightly sweet malty finish. Leaves a solid after taste and is light but smooth. Overall a drinkable IPA   
look: 3 | smell: 2.75 | taste: 3.5 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 Probably one of the best IPAs I've had in a long time 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 This is one of my two Go-To IPA's. Avery IPA is the second. Refreshing, pours golden and clear. Half inch head in my tulip glass. Great aroma, Solid hop taste, light malt, sharp hop finish. New Belgium has been wonderfully consistent over the 7 years I have been drinking this beer. It never disappoints. And my friends that don't like hoppy beers leave it alone, so I get to drink most of them. Mission accomplished.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 Look - Crystal clear, golden in color   Smell - Piney, grassy, grapefruity, herbaceous.....kinda underwhelming  Taste - Tons of pine, pine needles, grapefruit, pithy, nice pop of bitterness to keep in interesting  Feel - Dry     Overall - Nothing overly special or stand-out-ish about this one. But with that said, it's a decent IPA. Would drink this over a malty/floral bomb anyday of the week. Has a nice hop presence.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 2.25 | taste: 1.75 | feel: 2.5 | overall: 2 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 Poored with a nice white head a more transparent honey color to it with some lace. A very hoppy aroma more pine than anything else. A little maltier smell as the beer warms. Taste is very consistent with aroma and had a good carbonated feel to it. Performs very well to me if your into a beers with hops like I am.   
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 2.75 | feel: 3.25 | overall: 2.75 On tap    A - clear amber low head with lots of lacing 3.0    S - crystal caramel malts, tons of hops. Ipa like. 2.75    T - sweet vaguely caramel initial tastes and hoppy aromatics. Unremarkable but not unpleasant. 2.75    M - cold malty but bitter and hoppy with a silky finish. 3.25    O - pleasant but overly hoppy. A weak ipa. Wish I could say more. 2.75   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.5 Bottle poured into glass-    L: Nice, golden head that pours large and slowly recedes  S: Mixture of hops and slight fruitiness  T: Mixture of bitter and sweet with definite hop dominance  F: Medium, slightly refreshing  O: A solid beer, but nothing that really sets it apart as a special brew for me.   
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 Poured from folly pack can (best by 12-27-15) into stemmed glass. Light golden/dark straw colored with delicate carbonation and good head retention.     Nose is pine and fresh hops. Herbal and outdoorsy without noticeable dankness. Light mouthfeel. Flavor is mostly hops. Medium bitterness, medium sweetness, with light malt.     Many IPAs have more malt to balance out hops, but I think this is a good example of a cleaner, perhaps more traditional IPA. Overall I'd say it's a good, straight-forward IPA. It's not the best I've had, but it did impress me with it's clean taste, and overall character.   
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.25 | smell: 3.25 | taste: 2.5 | feel: 2.75 | overall: 3 meh!  had one of these last night at a restaurant that had limited selection of craft beer....hadnt had one of these since 2010  12 oz bottle poured into a pint glass (with a coors light logo! yay!)  pours copper/gold with minimal head  smell slightly piney  taste piney moderate hops with no real character bubbly  left very bitter aftertaste  pretty bland overall   would prefer not to drink again but not the worst beer i've had   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 It's cheap i paid $3 and change for 22 oz, it starts off okay and it's somewhat refreshing but a then at the end i get this garlic or burnt taste which iv'e tasted before and do not like. For what it's worth it's not bad iv'e tasted another beer which was more expensive with the same taste. I would not buy it again though even if i was low on cash.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
